Initial Temperature (K)	0.0499918
Excitation Current (A)	2.5e-07
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Keithley Error Code	Average Phase
-0.0198	3.2e-05	0.08456453	-0.0198	-0.0	0.0	True	None	-7.968
-0.0198	3.4e-05	0.11400427	-0.0198	-0.0	0.0	True	None	-6.142
-0.0198	3.6e-05	0.11595627	-0.0198	-0.0	-0.0	True	None	-5.932
-0.0198	3.8e-05	0.09793573	-0.0198	0.0	0.0	True	None	-3.924
-0.0198	4e-05	0.1213504	-0.0198	0.0	0.0	True	None	-6.18
-0.0198	4.2e-05	0.1385272	-0.0198	0.0	-0.0	True	None	-11.398
-0.0198	4.4e-05	0.118564	-0.0198	-0.0	-0.0	True	None	-7.44
-0.0198	4.6e-05	0.1102392	-0.0198	0.0	0.0	True	None	-6.622
-0.0198	4.8e-05	0.11029867	-0.0198	0.0	0.0	True	None	-5.488
-0.0198	5e-05	0.1074376	-0.0198	-0.0	-0.0	True	None	-7.964
-0.0198	5.2e-05	0.0995104	-0.0198	0.0	0.0	True	None	-12.552
-0.0198	5.4e-05	0.0993168	-0.0198	-0.0	0.0	True	None	-9.822
-0.0198	5.6e-05	0.1069112	-0.0198	0.0	-0.0	True	None	-8.604
-0.0198	5.8e-05	0.10256507	-0.0198	0.0	0.0	True	None	-12.778
-0.0198	6e-05	0.10253547	-0.0198	0.0	0.0	True	None	-5.314
-0.0198	6.2e-05	0.0972504	-0.0198	0.0	0.0	True	None	-7.954
-0.0198	6.4e-05	0.09446373	-0.0198	0.0	-0.0	True	None	-13.118
-0.0198	6.6e-05	0.1094296	-0.0198	0.0	0.0	True	None	-10.43
-0.0198	6.8e-05	0.10540133	-0.0198	-0.0	-0.0	True	None	-11.072
-0.0198	7e-05	0.09819413	-0.0198	0.0	0.0	True	None	-7.93
-0.0198	7.2e-05	0.09685307	-0.0198	-0.0	0.0	True	None	-11.19
-0.0198	7.4e-05	0.09636133	-0.0198	0.0	-0.0	True	None	-10.046
-0.0198	7.6e-05	0.10290267	-0.0198	0.0	0.0	True	None	-8.582
-0.0198	7.8e-05	0.10174053	-0.0198	-0.0	0.0	True	None	-11.596
-0.0198	8e-05	0.1047208	-0.0198	0.0	0.0	True	None	-7.308
-0.0198	8.2e-05	0.10272427	-0.0198	0.0	0.0	True	None	-8.13
-0.0198	8.4e-05	0.0941112	-0.0198	0.0	0.0	True	None	-10.268
-0.0198	8.6e-05	0.1014176	-0.0198	0.0	0.0	True	None	-11.136
-0.0198	8.8e-05	0.1114808	-0.0198	0.0	0.0	True	None	-11.5
-0.0198	9e-05	0.1008216	-0.0198	0.0	-0.0	True	None	-10.172
-0.0198	9.2e-05	0.1062904	-0.0198	-0.0	0.0	True	None	-12.096
-0.0198	9.4e-05	0.10382187	-0.0198	-0.0	0.0	True	None	-9.034
-0.0198	9.6e-05	0.10437813	-0.0198	0.0	0.0	True	None	-9.504
-0.0198	9.8e-05	0.09763787	-0.0198	0.0	0.0	True	None	-5.902
-0.0198	0.0001	0.1080536	-0.0198	-0.0	0.0	True	None	-12.284
-0.0198	0.000102	0.10741813	-0.0198	-0.0	-0.0	True	None	-9.976
-0.0198	0.000104	0.10692107	-0.0198	0.0	0.0	True	None	-11.928
-0.0198	0.000106	0.1039112	-0.0198	0.0	-0.0	True	None	-10.416
-0.0198	0.000108	0.08560744	-0.0198	0.0	0.0	True	None	-16.496
-0.0198	0.00011	0.0931824	-0.0198	0.0	0.0	True	None	-11.942
-0.0198	0.000112	0.0867104	-0.0198	-0.0	-0.0	True	None	-9.394
-0.0198	0.000114	0.09071387	-0.0198	-0.0	0.0	True	None	-8.874
-0.0198	0.000116	0.09531813	-0.0198	0.0	0.0	True	None	-13.486
-0.0198	0.000118	0.08658133	-0.0198	0.0	-0.0	True	None	-12.196
-0.0198	0.00012	0.08584107	-0.0198	0.0	-0.0	True	None	-14.212
-0.0196	-0.00012	0.07516691	-0.0196	0.0	0.0	True	None	14.34
-0.0196	-0.000118	0.09089733	-0.0196	0.0	0.0	True	None	5.23
-0.0196	-0.000116	0.094156	-0.0196	0.0	0.0	True	None	9.938
-0.0196	-0.000114	0.09964453	-0.0196	0.0	0.0	True	None	2.35
-0.0196	-0.000112	0.1041496	-0.0196	-0.0	-0.0	True	None	-0.746
-0.0196	-0.00011	0.10069253	-0.0196	-0.0	0.0	True	None	-1.32
-0.0196	-0.000108	0.10232187	-0.0196	-0.0	0.0	True	None	5.376
-0.0196	-0.000106	0.10549093	-0.0196	-0.0	0.0	True	None	2.788
-0.0196	-0.000104	0.09495573	-0.0196	0.0	0.0	True	None	0.888
-0.0196	-0.000102	0.10530213	-0.0196	0.0	0.0	True	None	-1.874
-0.0196	-0.0001	0.1089376	-0.0196	0.0	0.0	True	None	-0.882
-0.0196	-9.8e-05	0.10798427	-0.0196	0.0	0.0	True	None	5.388
-0.0196	-9.6e-05	0.100588	-0.0196	0.0	-0.0	True	None	5.92
-0.0196	-9.4e-05	0.1004344	-0.0196	-0.0	0.0	True	None	2.006
-0.0196	-9.2e-05	0.10176027	-0.0196	0.0	0.0	True	None	-1.632
-0.0196	-9e-05	0.09947547	-0.0196	-0.0	-0.0	True	None	4.58
-0.0196	-8.8e-05	0.09578507	-0.0196	0.0	0.0	True	None	2.466
-0.0196	-8.6e-05	0.09887467	-0.0196	-0.0	0.0	True	None	0.084
-0.0196	-8.4e-05	0.10061813	-0.0196	0.0	0.0	True	None	2.632
-0.0196	-8.2e-05	0.09805013	-0.0196	-0.0	0.0	True	None	3.092
-0.0196	-8e-05	0.0999376	-0.0196	-0.0	0.0	True	None	2.028
-0.0196	-7.8e-05	0.100916	-0.0196	0.0	0.0	True	None	-1.432
-0.0196	-7.6e-05	0.1017304	-0.0196	0.0	0.0	True	None	-1.276
-0.0196	-7.4e-05	0.107716	-0.0196	0.0	0.0	True	None	-1.328
-0.0196	-7.2e-05	0.1077408	-0.0196	0.0	0.0	True	None	2.678
-0.0196	-7e-05	0.09842747	-0.0196	0.0	0.0	True	None	5.146
-0.0196	-6.8e-05	0.0972456	-0.0196	-0.0	0.0	True	None	4.212
-0.0196	-6.6e-05	0.09915787	-0.0196	0.0	-0.0	True	None	2.762
-0.0196	-6.4e-05	0.10739813	-0.0196	0.0	0.0	True	None	-1.162
-0.0196	-6.2e-05	0.1021776	-0.0196	0.0	-0.0	True	None	1.272
-0.0196	-6e-05	0.09831813	-0.0196	0.0	0.0	True	None	-2.8
-0.0196	-5.8e-05	0.0992472	-0.0196	0.0	0.0	True	None	-3.972
-0.0196	-5.6e-05	0.1021032	-0.0196	-0.0	0.0	True	None	1.314
-0.0196	-5.4e-05	0.10167093	-0.0196	0.0	0.0	True	None	-3.35
-0.0196	-5.2e-05	0.11062667	-0.0196	0.0	-0.0	True	None	0.274
-0.0196	-5e-05	0.1164728	-0.0196	0.0	0.0	True	None	0.89
-0.0196	-4.8e-05	0.11376587	-0.0196	-0.0	0.0	True	None	1.562
-0.0196	-4.6e-05	0.11678587	-0.0196	0.0	0.0	True	None	-0.294
-0.0196	-4.4e-05	0.12182267	-0.0196	0.0	0.0	True	None	-2.666
-0.0196	-4.2e-05	0.1453768	-0.0196	0.0	-0.0	True	None	-1.376
-0.0196	-4e-05	0.13253653	-0.0196	0.0	0.0	True	None	-1.23
-0.0196	-3.8e-05	0.09803013	-0.0196	-0.0	0.0	True	None	-3.78
-0.0196	-3.6e-05	0.10409493	-0.0196	0.0	0.0	True	None	-3.432
-0.0196	-3.4e-05	0.10298747	-0.0196	-0.0	0.0	True	None	-4.844
-0.0196	-3.2e-05	0.10966827	-0.0196	0.0	0.0	True	None	-3.554
-0.0196	-3e-05	0.12750533	-0.0196	0.0	0.0	True	None	1.186
-0.0196	-2.8e-05	0.1080192	-0.0196	0.0	0.0	True	None	-2.188
-0.0196	-2.6e-05	0.0832036	-0.0196	-0.0	0.0	True	None	-0.102
-0.0196	-2.4e-05	0.07761069	-0.0196	0.0	0.0	True	None	-2.916
-0.0196	-2.2e-05	0.0849968	-0.0196	0.0	-0.0	True	None	-1.418
-0.0196	-2e-05	0.08720696	-0.0196	0.0	0.0	True	None	-2.278
-0.0196	-1.8e-05	0.08895547	-0.0196	0.0	-0.0	True	None	-0.468
-0.0196	-1.6e-05	0.09237253	-0.0196	-0.0	-0.0	True	None	-4.196
-0.0196	-1.4e-05	0.09751867	-0.0196	-0.0	0.0	True	None	-6.636
-0.0196	-1.2e-05	0.12575173	-0.0196	0.0	0.0	True	None	-8.0
-0.0196	-1e-05	0.08595051	-0.0196	-0.0	-0.0	True	None	5.892
-0.0196	-8e-06	0.13036105	-0.0196	0.0	0.0	True	None	12.992
-0.0196	-6e-06	0.00066062	-0.0196	0.0	-0.0	True	None	-32.93
-0.0196	-4e-06	-0.00071029	-0.0196	0.0	-0.0	True	None	-6.684
-0.0196	-2e-06	0.00469389	-0.0196	0.0	0.0	True	None	57.264
-0.0196	-0.0	0.00085931	-0.0196	0.0	0.0	True	None	84.17
-0.0196	2e-06	0.00089904	-0.0196	0.0	0.0	True	None	-7.054
-0.0196	4e-06	0.00627343	-0.0196	-0.0	-0.0	True	None	44.87
-0.0196	6e-06	-0.00023345	-0.0196	0.0	0.0	True	None	86.3
-0.0196	8e-06	0.00616913	-0.0196	0.0	-0.0	True	None	-4.446
-0.0196	1e-05	0.00483794	-0.0196	0.0	0.0	True	None	61.776
-0.0196	1.2e-05	-0.00214578	-0.0196	0.0	0.0	True	None	116.402
-0.0196	1.4e-05	0.25863581	-0.0196	0.0	0.0	False	None	48.146
-0.0196	1.6e-05	0.36725573	-0.0196	0.0	0.0	True	None	-8.958
-0.0196	1.8e-05	0.1324376	-0.0196	0.0	-0.0	True	None	-4.616
-0.0196	2e-05	0.10140773	-0.0196	0.0	0.0	True	None	-7.272
-0.0196	2.2e-05	0.10152213	-0.0196	0.0	0.0	True	None	-1.54
-0.0196	2.4e-05	0.0991328	-0.0196	-0.0	0.0	True	None	-5.672
-0.0196	2.6e-05	0.0828808	-0.0196	0.0	0.0	True	None	-4.428
-0.0196	2.8e-05	0.09119067	-0.0196	0.0	0.0	True	None	-6.532
-0.0196	3e-05	0.09237787	-0.0196	-0.0	0.0	True	None	-5.584
-0.0196	3.2e-05	0.11348293	-0.0196	0.0	0.0	True	None	-6.404
-0.0196	3.4e-05	0.1025152	-0.0196	-0.0	0.0	True	None	-6.178
-0.0196	3.6e-05	0.0963216	-0.0196	-0.0	0.0	True	None	-2.498
-0.0196	3.8e-05	0.0978168	-0.0196	0.0	-0.0	True	None	-11.104
-0.0196	4e-05	0.11412827	-0.0196	-0.0	-0.0	True	None	-9.724
-0.0196	4.2e-05	0.128876	-0.0196	-0.0	-0.0	True	None	-9.44
-0.0196	4.4e-05	0.13985307	-0.0196	-0.0	0.0	True	None	-6.976
-0.0196	4.6e-05	0.12216533	-0.0196	0.0	0.0	True	None	-6.758
-0.0196	4.8e-05	0.1145208	-0.0196	0.0	-0.0	True	None	-7.628
-0.0196	5e-05	0.10567467	-0.0196	0.0	0.0	True	None	-12.32
-0.0196	5.2e-05	0.10580373	-0.0196	-0.0	-0.0	True	None	-7.612
-0.0196	5.4e-05	0.10966293	-0.0196	-0.0	0.0	True	None	-6.038
-0.0196	5.6e-05	0.10011627	-0.0196	0.0	-0.0	True	None	-5.516
-0.0196	5.8e-05	0.1016064	-0.0196	0.0	-0.0	True	None	-8.316
-0.0196	6e-05	0.09810987	-0.0196	0.0	0.0	True	None	-8.738
-0.0196	6.2e-05	0.1007472	-0.0196	-0.0	-0.0	True	None	-5.478
-0.0196	6.4e-05	0.10496427	-0.0196	-0.0	0.0	True	None	-10.492
-0.0196	6.6e-05	0.09587947	-0.0196	-0.0	-0.0	True	None	-9.946
-0.0196	6.8e-05	0.10066747	-0.0196	0.0	-0.0	True	None	-9.208
-0.0196	7e-05	0.10876907	-0.0196	0.0	0.0	True	None	-8.86
-0.0196	7.2e-05	0.09679333	-0.0196	-0.0	-0.0	True	None	-6.394
-0.0196	7.4e-05	0.09509973	-0.0196	0.0	0.0	True	None	-7.668
-0.0196	7.6e-05	0.10600213	-0.0196	-0.0	0.0	True	None	-13.276
-0.0196	7.8e-05	0.10458667	-0.0196	0.0	0.0	True	None	-9.168
-0.0196	8e-05	0.10090107	-0.0196	0.0	0.0	True	None	-8.776
-0.0196	8.2e-05	0.09906347	-0.0196	-0.0	0.0	True	None	-11.104
-0.0196	8.4e-05	0.09525867	-0.0196	0.0	0.0	True	None	-8.464
-0.0196	8.6e-05	0.10714	-0.0196	0.0	0.0	True	None	-11.54
-0.0196	8.8e-05	0.09890427	-0.0196	-0.0	0.0	True	None	-9.644
-0.0196	9e-05	0.0958496	-0.0196	0.0	0.0	True	None	-11.234
-0.0196	9.2e-05	0.08825013	-0.0196	-0.0	0.0	True	None	-10.07
-0.0196	9.4e-05	0.10149733	-0.0196	0.0	-0.0	True	None	-16.858
-0.0196	9.6e-05	0.1051928	-0.0196	0.0	-0.0	True	None	-9.38
-0.0196	9.8e-05	0.10784533	-0.0196	0.0	-0.0	True	None	-7.944
-0.0196	0.0001	0.10438827	-0.0196	0.0	0.0	True	None	-14.456
-0.0196	0.000102	0.10829707	-0.0196	-0.0	0.0	True	None	-10.814
-0.0196	0.000104	0.1076912	-0.0196	0.0	-0.0	True	None	-8.478
-0.0196	0.000106	0.10489467	-0.0196	0.0	-0.0	True	None	-7.966
-0.0196	0.000108	0.10068267	-0.0196	-0.0	0.0	True	None	-11.944
-0.0196	0.00011	0.08532963	-0.0196	0.0	0.0	True	None	-13.686
-0.0196	0.000112	0.08339736	-0.0196	-0.0	0.0	True	None	-12.844
-0.0196	0.000114	0.08978	-0.0196	0.0	0.0	True	None	-18.422
-0.0196	0.000116	0.09585947	-0.0196	-0.0	0.0	True	None	-13.396
-0.0196	0.000118	0.07724317	-0.0196	0.0	-0.0	True	None	-12.814
-0.0196	0.00012	0.08685947	-0.0196	-0.0	0.0	True	None	-11.868
-0.0194	-0.00012	0.0859952	-0.0194	0.0	0.0	True	None	6.36
-0.0194	-0.000118	0.08305467	-0.0194	0.0	-0.0	True	None	1.232
-0.0194	-0.000116	0.0889952	-0.0194	0.0	0.0	True	None	4.08
-0.0194	-0.000114	0.08979493	-0.0194	-0.0	0.0	True	None	4.314
-0.0194	-0.000112	0.10494453	-0.0194	-0.0	0.0	True	None	-1.164
-0.0194	-0.00011	0.10448213	-0.0194	0.0	-0.0	True	None	4.666
-0.0194	-0.000108	0.10091627	-0.0194	-0.0	-0.0	True	None	4.696
-0.0194	-0.000106	0.10240613	-0.0194	0.0	0.0	True	None	-3.81
-0.0194	-0.000104	0.0960584	-0.0194	0.0	-0.0	True	None	2.004
-0.0194	-0.000102	0.102456	-0.0194	-0.0	-0.0	True	None	0.87
-0.0194	-0.0001	0.1009608	-0.0194	-0.0	0.0	True	None	0.35
-0.0194	-9.8e-05	0.10644933	-0.0194	-0.0	-0.0	True	None	3.264
-0.0194	-9.6e-05	0.09823893	-0.0194	-0.0	0.0	True	None	-2.978
-0.0194	-9.4e-05	0.10884853	-0.0194	-0.0	-0.0	True	None	0.982
-0.0194	-9.2e-05	0.1015768	-0.0194	-0.0	0.0	True	None	1.354
-0.0194	-9e-05	0.10302213	-0.0194	-0.0	0.0	True	None	2.28
-0.0194	-8.8e-05	0.10056347	-0.0194	-0.0	-0.0	True	None	4.578
-0.0194	-8.6e-05	0.10012613	-0.0194	0.0	-0.0	True	None	-1.716
-0.0194	-8.4e-05	0.1058136	-0.0194	0.0	-0.0	True	None	0.384
-0.0194	-8.2e-05	0.10006667	-0.0194	0.0	0.0	True	None	-1.198
-0.0194	-8e-05	0.09837787	-0.0194	-0.0	0.0	True	None	0.992
-0.0194	-7.8e-05	0.09988773	-0.0194	0.0	-0.0	True	None	-2.48
-0.0194	-7.6e-05	0.1109896	-0.0194	0.0	0.0	True	None	-1.15
-0.0194	-7.4e-05	0.1156288	-0.0194	0.0	0.0	True	None	-2.256
-0.0194	-7.2e-05	0.1050688	-0.0194	-0.0	0.0	True	None	-0.704
-0.0194	-7e-05	0.0993264	-0.0194	0.0	-0.0	True	None	-3.43
-0.0194	-6.8e-05	0.09907333	-0.0194	-0.0	0.0	True	None	-2.488
-0.0194	-6.6e-05	0.10477547	-0.0194	-0.0	0.0	True	None	0.538
-0.0194	-6.4e-05	0.09749387	-0.0194	0.0	-0.0	True	None	4.254
-0.0194	-6.2e-05	0.0946576	-0.0194	0.0	-0.0	True	None	0.17
-0.0194	-6e-05	0.1032408	-0.0194	-0.0	0.0	True	None	-3.226
-0.0194	-5.8e-05	0.09784667	-0.0194	0.0	0.0	True	None	-3.664
-0.0194	-5.6e-05	0.10275893	-0.0194	-0.0	-0.0	True	None	-1.826
-0.0194	-5.4e-05	0.1045968	-0.0194	0.0	0.0	True	None	-6.292
-0.0194	-5.2e-05	0.1103584	-0.0194	-0.0	0.0	True	None	0.822
-0.0194	-5e-05	0.10267467	-0.0194	0.0	-0.0	True	None	-3.43
-0.0194	-4.8e-05	0.11424267	-0.0194	-0.0	0.0	True	None	-6.868
-0.0194	-4.6e-05	0.122076	-0.0194	-0.0	0.0	True	None	-4.614
-0.0194	-4.4e-05	0.12843867	-0.0194	-0.0	0.0	True	None	-4.95
-0.0194	-4.2e-05	0.1302968	-0.0194	0.0	0.0	True	None	-2.558
-0.0194	-4e-05	0.1010952	-0.0194	0.0	0.0	True	None	0.932
-0.0194	-3.8e-05	0.08558267	-0.0194	0.0	0.0	True	None	-5.75
-0.0194	-3.6e-05	0.0964656	-0.0194	-0.0	0.0	True	None	-3.374
-0.0194	-3.4e-05	0.09098187	-0.0194	-0.0	0.0	True	None	-8.08
-0.0194	-3.2e-05	0.0888956	-0.0194	0.0	-0.0	True	None	-4.968
-0.0194	-3e-05	0.0925864	-0.0194	0.0	0.0	True	None	-4.706
-0.0194	-2.8e-05	0.09950533	-0.0194	0.0	-0.0	True	None	-5.636
-0.0194	-2.6e-05	0.0941064	-0.0194	-0.0	0.0	True	None	-1.384
-0.0194	-2.4e-05	0.08702824	-0.0194	-0.0	0.0	True	None	-2.816
-0.0194	-2.2e-05	0.09136453	-0.0194	0.0	0.0	True	None	-8.694
-0.0194	-2e-05	0.11323467	-0.0194	-0.0	0.0	True	None	-1.794
-0.0194	-1.8e-05	0.1060968	-0.0194	0.0	-0.0	True	None	-8.192
-0.0194	-1.6e-05	0.09669413	-0.0194	0.0	0.0	True	None	-2.37
-0.0194	-1.4e-05	0.08871707	-0.0194	0.0	0.0	True	None	-5.02
-0.0194	-1.2e-05	0.18015093	-0.0194	-0.0	-0.0	True	None	-12.364
-0.0194	-1e-05	0.15500779	-0.0194	0.0	-0.0	True	None	-7.54
-0.0194	-8e-06	0.0003924	-0.0194	0.0	0.0	True	None	1.676
-0.0194	-6e-06	-0.00161927	-0.0194	0.0	0.0	True	None	112.448
-0.0194	-4e-06	-0.00206134	-0.0194	0.0	0.0	True	None	106.33
-0.0194	-2e-06	-0.00633303	-0.0194	-0.0	-0.0	True	None	132.058
-0.0194	-0.0	-0.00393393	-0.0194	0.0	-0.0	True	None	121.202
-0.0194	2e-06	-0.00062089	-0.0194	-0.0	-0.0	True	None	64.922
-0.0194	4e-06	-0.00974043	-0.0194	-0.0	-0.0	True	None	127.324
-0.0194	6e-06	-0.00173848	-0.0194	-0.0	0.0	True	None	114.364
-0.0194	8e-06	-0.00107786	-0.0194	-0.0	0.0	True	None	94.304
-0.0194	1e-05	-0.00217061	-0.0194	-0.0	0.0	True	None	16.118
-0.0194	1.2e-05	-0.00470879	-0.0194	0.0	0.0	True	None	110.848
-0.0194	1.4e-05	0.00638768	-0.0194	0.0	-0.0	True	None	30.432
-0.0194	1.6e-05	0.07187873	-0.0194	0.0	-0.0	True	None	48.528
-0.0194	1.8e-05	0.1359392	-0.0194	0.0	-0.0	True	None	-6.908
-0.0194	2e-05	0.10377733	-0.0194	0.0	0.0	True	None	-6.054
-0.0194	2.2e-05	0.10206827	-0.0194	-0.0	-0.0	True	None	-10.136
-0.0194	2.4e-05	0.09509467	-0.0194	0.0	0.0	True	None	-10.148
-0.0194	2.6e-05	0.1068168	-0.0194	0.0	0.0	True	None	-5.892
-0.0194	2.8e-05	0.12141013	-0.0194	0.0	0.0	True	None	-4.666
-0.0194	3e-05	0.10286827	-0.0194	0.0	-0.0	True	None	-11.698
-0.0194	3.2e-05	0.0958	-0.0194	0.0	0.0	True	None	-7.044
-0.0194	3.4e-05	0.09504987	-0.0194	0.0	-0.0	True	None	-4.71
-0.0194	3.6e-05	0.08331272	-0.0194	0.0	0.0	True	None	-11.502
-0.0194	3.8e-05	0.09411653	-0.0194	-0.0	0.0	True	None	-11.11
-0.0194	4e-05	0.094608	-0.0194	0.0	0.0	True	None	-13.988
-0.0194	4.2e-05	0.10930053	-0.0194	0.0	0.0	True	None	-9.484
-0.0194	4.4e-05	0.14379707	-0.0194	0.0	0.0	True	None	-9.576
-0.0194	4.6e-05	0.130828	-0.0194	0.0	-0.0	True	None	-10.114
-0.0194	4.8e-05	0.11937387	-0.0194	0.0	0.0	True	None	-6.718
-0.0194	5e-05	0.10412987	-0.0194	0.0	-0.0	True	None	-8.388
-0.0194	5.2e-05	0.11483387	-0.0194	-0.0	0.0	True	None	-10.186
-0.0194	5.4e-05	0.1121416	-0.0194	0.0	0.0	True	None	-10.57
-0.0194	5.6e-05	0.10097573	-0.0194	0.0	0.0	True	None	-7.392
-0.0194	5.8e-05	0.09956027	-0.0194	-0.0	-0.0	True	None	-11.212
-0.0194	6e-05	0.1071696	-0.0194	-0.0	0.0	True	None	-7.966
-0.0194	6.2e-05	0.10787013	-0.0194	0.0	0.0	True	None	-11.368
-0.0194	6.4e-05	0.1042688	-0.0194	-0.0	0.0	True	None	-7.276
-0.0194	6.6e-05	0.09621227	-0.0194	-0.0	0.0	True	None	-3.852
-0.0194	6.8e-05	0.0990384	-0.0194	0.0	0.0	True	None	-10.758
-0.0194	7e-05	0.10300213	-0.0194	-0.0	0.0	True	None	-10.396
-0.0194	7.2e-05	0.10352907	-0.0194	-0.0	0.0	True	None	-12.594
-0.0194	7.4e-05	0.09684347	-0.0194	-0.0	0.0	True	None	-13.446
-0.0194	7.6e-05	0.09837787	-0.0194	0.0	0.0	True	None	-8.456
-0.0194	7.8e-05	0.09735467	-0.0194	0.0	0.0	True	None	-9.072
-0.0194	8e-05	0.10399573	-0.0194	-0.0	0.0	True	None	-10.178
-0.0194	8.2e-05	0.10254533	-0.0194	0.0	-0.0	True	None	-10.702
-0.0194	8.4e-05	0.10209307	-0.0194	-0.0	0.0	True	None	-11.402
-0.0194	8.6e-05	0.10254027	-0.0194	-0.0	0.0	True	None	-9.038
-0.0194	8.8e-05	0.09412613	-0.0194	0.0	-0.0	True	None	-12.176
-0.0194	9e-05	0.1000368	-0.0194	-0.0	0.0	True	None	-11.882
-0.0194	9.2e-05	0.09709627	-0.0194	-0.0	-0.0	True	None	-15.17
-0.0194	9.4e-05	0.089308	-0.0194	0.0	0.0	True	None	-10.236
-0.0194	9.6e-05	0.10482533	-0.0194	-0.0	0.0	True	None	-12.312
-0.0194	9.8e-05	0.100484	-0.0194	-0.0	0.0	True	None	-12.026
-0.0194	0.0001	0.10649893	-0.0194	0.0	0.0	True	None	-9.754
-0.0194	0.000102	0.09967413	-0.0194	0.0	0.0	True	None	-9.99
-0.0194	0.000104	0.09856667	-0.0194	-0.0	0.0	True	None	-13.61
-0.0194	0.000106	0.0966048	-0.0194	0.0	0.0	True	None	-11.61
-0.0194	0.000108	0.1082824	-0.0194	0.0	-0.0	True	None	-14.552
-0.0194	0.00011	0.09671893	-0.0194	0.0	0.0	True	None	-10.462
-0.0194	0.000112	0.0879272	-0.0194	-0.0	0.0	True	None	-8.174
-0.0194	0.000114	0.0915784	-0.0194	-0.0	0.0	True	None	-17.272
-0.0194	0.000116	0.09955013	-0.0194	-0.0	0.0	True	None	-12.394
-0.0194	0.000118	0.08627333	-0.0194	0.0	0.0	True	None	-13.936
-0.0194	0.00012	0.07628443	-0.0194	0.0	0.0	True	None	-16.676
-0.0192	-0.00012	0.0811968	-0.0193	0.0	-0.0	True	None	-10.204
-0.0192	-0.000118	0.08515547	-0.0193	-0.0	0.0	True	None	8.258
-0.0192	-0.000116	0.09876027	-0.0193	0.0	0.0	True	None	0.724
-0.0192	-0.000114	0.10347387	-0.0193	-0.0	-0.0	True	None	-1.424
-0.0192	-0.000112	0.1075472	-0.0193	-0.0	0.0	True	None	-0.674
-0.0192	-0.00011	0.10932533	-0.0193	-0.0	0.0	True	None	4.28
-0.0192	-0.000108	0.10256027	-0.0193	-0.0	0.0	True	None	-3.314
-0.0192	-0.000106	0.10628533	-0.0193	0.0	0.0	True	None	3.748
-0.0192	-0.000104	0.1060768	-0.0193	0.0	0.0	True	None	-0.014
-0.0192	-0.000102	0.10476587	-0.0193	-0.0	-0.0	True	None	-0.514
-0.0192	-0.0001	0.0987456	-0.0193	-0.0	0.0	True	None	-0.062
-0.0192	-9.8e-05	0.09724053	-0.0193	0.0	0.0	True	None	-0.342
-0.0192	-9.6e-05	0.10006187	-0.0193	0.0	0.0	True	None	-2.66
-0.0192	-9.4e-05	0.11207707	-0.0193	0.0	0.0	True	None	4.074
-0.0192	-9.2e-05	0.10340453	-0.0193	0.0	-0.0	True	None	2.964
-0.0192	-9e-05	0.1079344	-0.0193	0.0	0.0	True	None	-2.388
-0.0192	-8.8e-05	0.10582347	-0.0193	0.0	0.0	True	None	-3.412
-0.0192	-8.6e-05	0.10434347	-0.0193	-0.0	0.0	True	None	-5.778
-0.0192	-8.4e-05	0.10053387	-0.0193	-0.0	0.0	True	None	-1.708
-0.0192	-8.2e-05	0.0986064	-0.0193	0.0	0.0	True	None	0.894
-0.0192	-8e-05	0.10496427	-0.0193	0.0	-0.0	True	None	-3.664
-0.0192	-7.8e-05	0.09641093	-0.0193	0.0	0.0	True	None	-3.478
-0.0192	-7.6e-05	0.10987653	-0.0193	0.0	0.0	True	None	1.68
-0.0192	-7.4e-05	0.0954624	-0.0193	0.0	-0.0	True	None	-1.084
-0.0192	-7.2e-05	0.09669413	-0.0193	0.0	-0.0	True	None	-6.858
-0.0192	-7e-05	0.1034296	-0.0193	0.0	0.0	True	None	-4.808
-0.0192	-6.8e-05	0.09983813	-0.0193	0.0	0.0	True	None	-3.596
-0.0192	-6.6e-05	0.09804	-0.0193	0.0	-0.0	True	None	-0.236
-0.0192	-6.4e-05	0.09707653	-0.0193	0.0	0.0	True	None	-3.626
-0.0192	-6.2e-05	0.0971808	-0.0193	-0.0	0.0	True	None	-2.714
-0.0192	-6e-05	0.10432853	-0.0193	0.0	0.0	True	None	-4.386
-0.0192	-5.8e-05	0.11064667	-0.0193	0.0	0.0	True	None	-4.118
-0.0192	-5.6e-05	0.10509333	-0.0193	0.0	0.0	True	None	-2.028
-0.0192	-5.4e-05	0.10339467	-0.0193	-0.0	-0.0	True	None	0.648
-0.0192	-5.2e-05	0.10420907	-0.0193	-0.0	-0.0	True	None	-4.842
-0.0192	-5e-05	0.1115208	-0.0193	-0.0	0.0	True	None	-4.952
-0.0192	-4.8e-05	0.11579733	-0.0193	0.0	-0.0	True	None	-2.904
-0.0192	-4.6e-05	0.11435173	-0.0193	0.0	0.0	True	None	-2.9
-0.0192	-4.4e-05	0.131196	-0.0193	-0.0	-0.0	True	None	-7.536
-0.0192	-4.2e-05	0.12097333	-0.0193	0.0	0.0	True	None	-3.546
-0.0192	-4e-05	0.09842267	-0.0193	0.0	-0.0	True	None	-5.18
-0.0192	-3.8e-05	0.08913413	-0.0193	-0.0	0.0	True	None	-1.318
