Initial Temperature (K)	0.0177647
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	        Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.003	                5e-08	                    2.9398	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -11.487
-0.003	                6e-08	                    3.07048	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -13.8
-0.003	                7e-08	                    2.99393	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.143
-0.003	                8e-08	                    3.05068	                        -0.003	                            0.0	                                0.0	                                    True	                                        -13.2
-0.003	                9e-08	                    3.00877	                        -0.003	                            0.0	                                0.0	                                    True	                                        -8.988
-0.003	                1e-07	                    2.98927	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.338
-0.003	                1.1e-07	                    2.81145	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.127
-0.003	                1.2e-07	                    2.9526	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.545
-0.003	                1.3e-07	                    3.00005	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.417
-0.003	                1.4e-07	                    3.10132	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.224
-0.003	                1.5e-07	                    2.94038	                        -0.003	                            0.0	                                0.0	                                    True	                                        -11.139
-0.003	                1.6e-07	                    2.90778	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -13.056
-0.003	                1.7e-07	                    2.96512	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.92
-0.003	                1.8e-07	                    2.97298	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -12.063
-0.003	                1.9e-07	                    2.98345	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.81
-0.003	                2e-07	                    2.96191	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.495
