Initial Temperature (K)	0.020066
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.0252	                -1.2e-06	                    3.236945	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.1635
-0.0252	                -1.185e-06	                    3.290495	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.2255
-0.0252	                -1.17e-06	                    3.2125	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        9.186
-0.0252	                -1.155e-06	                    3.148475	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.113
-0.0252	                -1.14e-06	                    3.19154	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.8985
-0.0252	                -1.125e-06	                    3.19329	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.447
-0.0252	                -1.11e-06	                    3.16012	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.7395
-0.0252	                -1.095e-06	                    3.25208	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.5025
-0.0252	                -1.08e-06	                    3.259065	                        -0.0252	                            0.0	                                0.0	                                    True	                                        8.4495
-0.0252	                -1.065e-06	                    3.22647	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.92
-0.0252	                -1.05e-06	                    3.226465	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.1205
-0.0252	                -1.035e-06	                    3.20959	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.227
-0.0252	                -1.02e-06	                    3.22123	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.504
-0.0252	                -1.005e-06	                    3.23636	                        -0.0252	                            -0.0	                                0.0001	                                    True	                                        7.1985
-0.0252	                -9.9e-07	                    3.233455	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.4145
-0.0252	                -9.75e-07	                    3.18049	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        5.2035
-0.0252	                -9.6e-07	                    3.18921	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.7875
-0.0252	                -9.45e-07	                    3.28526	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.6365
-0.0252	                -9.3e-07	                    3.16361	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.9725
-0.0252	                -9.15e-07	                    3.276525	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.01
-0.0252	                -9e-07	                    3.17874	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.7985
-0.0252	                -8.85e-07	                    3.23054	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.8865
-0.0252	                -8.7e-07	                    3.183395	                        -0.0252	                            0.0	                                0.0	                                    True	                                        8.0835
-0.0252	                -8.55e-07	                    3.19737	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        5.2605
-0.0252	                -8.4e-07	                    3.19969	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.0355
-0.0252	                -8.25e-07	                    3.16186	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.1235
-0.0252	                -8.1e-07	                    3.22007	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.018
-0.0252	                -7.95e-07	                    3.15662	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.556
-0.0252	                -7.8e-07	                    3.2026	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.9245
-0.0252	                -7.65e-07	                    3.05883	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.023
-0.0252	                -7.5e-07	                    3.312035	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.434
-0.0252	                -7.35e-07	                    3.09841	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.9965
-0.0252	                -7.2e-07	                    3.204935	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.0535
-0.0252	                -7.05e-07	                    3.27187	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.253
-0.0252	                -6.9e-07	                    3.209005	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.6575
-0.0252	                -6.75e-07	                    3.26489	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.869
-0.0252	                -6.6e-07	                    3.17757	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.956
-0.0252	                -6.45e-07	                    3.140905	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.004
-0.0252	                -6.3e-07	                    3.235195	                        -0.0252	                            0.0	                                0.0	                                    True	                                        8.2515
-0.0252	                -6.15e-07	                    3.196195	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.995
-0.0252	                -6e-07	                    3.184565	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.3275
-0.0252	                -5.85e-07	                    3.240435	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.3575
-0.0252	                -5.7e-07	                    3.24917	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.658
-0.0252	                -5.55e-07	                    3.33299	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.355
-0.0252	                -5.4e-07	                    3.24568	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.5
-0.0252	                -5.25e-07	                    3.282345	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.2295
-0.0252	                -5.1e-07	                    3.182815	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.8095
-0.0252	                -4.95e-07	                    3.20319	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.463
-0.0252	                -4.8e-07	                    3.22414	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        8.994
-0.0252	                -4.65e-07	                    3.21192	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.8115
-0.0252	                -4.5e-07	                    3.177575	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.596
-0.0252	                -4.35e-07	                    3.20144	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.163
-0.0252	                -4.2e-07	                    3.241605	                        -0.0252	                            0.0	                                0.0	                                    True	                                        9.0015
-0.0252	                -4.05e-07	                    3.24626	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        8.4795
-0.0252	                -3.9e-07	                    3.14265	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.7595
-0.0252	                -3.75e-07	                    3.239275	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        5.853
-0.0252	                -3.6e-07	                    3.212495	                        -0.0252	                            0.0	                                0.0	                                    True	                                        8.0145
-0.0252	                -3.45e-07	                    3.287585	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.35
-0.0252	                -3.3e-07	                    3.21017	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.138
-0.0252	                -3.15e-07	                    3.167095	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.4755
-0.0252	                -3e-07	                    3.241025	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.3605
-0.0252	                -2.85e-07	                    3.25557	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.7755
-0.0252	                -2.7e-07	                    3.14847	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        5.916
-0.0252	                -2.55e-07	                    3.17292	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.4025
-0.0252	                -2.4e-07	                    3.14207	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.1955
-0.0252	                -2.25e-07	                    3.22705	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        8.0595
-0.0252	                -2.1e-07	                    3.209585	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.293
-0.0252	                -1.95e-07	                    3.29516	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.378
-0.0252	                -1.8e-07	                    3.152545	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        8.0535
-0.0252	                -1.65e-07	                    3.189215	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.69
-0.0252	                -1.5e-07	                    3.260225	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.5295
-0.0252	                -1.35e-07	                    3.201435	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.826
-0.0252	                -1.2e-07	                    3.2742	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.0385
-0.0252	                -1.05e-07	                    3.27013	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.6115
-0.0252	                -9e-08	                    3.09434	                        -0.0252	                            0.0	                                0.0	                                    True	                                        4.131
-0.0252	                -7.5e-08	                    3.18747	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        8.9745
-0.0252	                -6e-08	                    3.27943	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.4725
-0.0252	                -4.5e-08	                    3.08037	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        11.1825
-0.0252	                -3e-08	                    3.18107	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.1705
-0.0252	                -1.5e-08	                    3.25208	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.873
-0.0252	                -0.0	                    3.21774	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.93
-0.0252	                1.5e-08	                    3.163605	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.947
-0.0252	                3e-08	                    3.188055	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.1635
-0.0252	                4.5e-08	                    3.2678	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.2625
-0.0252	                6e-08	                    3.24102	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.2075
-0.0252	                7.5e-08	                    3.166515	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.9555
-0.0252	                9e-08	                    3.178155	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.5325
-0.0252	                1.05e-07	                    3.219485	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.6255
-0.0252	                1.2e-07	                    3.135665	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.344
-0.0252	                1.35e-07	                    3.22414	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.9545
-0.0252	                1.5e-07	                    3.263725	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.767
-0.0252	                1.65e-07	                    3.20086	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.3645
-0.0252	                1.8e-07	                    3.2806	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.5735
-0.0252	                1.95e-07	                    3.1444	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.991
-0.0252	                2.1e-07	                    3.230545	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.827
-0.0252	                2.25e-07	                    3.22938	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.278
-0.0252	                2.4e-07	                    3.23462	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.7785
-0.0252	                2.55e-07	                    3.24218	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        3.4035
-0.0252	                2.7e-07	                    3.24801	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.4115
-0.0252	                2.85e-07	                    3.22879	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.8955
-0.0252	                3e-07	                    3.369665	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.8965
-0.0252	                3.15e-07	                    3.154875	                        -0.0252	                            0.0	                                0.0	                                    True	                                        10.0275
-0.0252	                3.3e-07	                    3.165355	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.0845
-0.0252	                3.45e-07	                    3.160695	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.2045
-0.0252	                3.6e-07	                    3.06698	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.867
-0.0252	                3.75e-07	                    3.14614	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        8.88
-0.0252	                3.9e-07	                    3.22647	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.5715
-0.0252	                4.05e-07	                    3.126935	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        4.911
-0.0252	                4.2e-07	                    3.256155	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.7515
-0.0252	                4.35e-07	                    3.173505	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.347
-0.0252	                4.5e-07	                    3.23054	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.963
-0.0252	                4.65e-07	                    3.1997	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.082
-0.0252	                4.8e-07	                    3.176995	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.9195
-0.0252	                4.95e-07	                    3.25615	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        8.4015
-0.0252	                5.1e-07	                    3.198525	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.2985
-0.0252	                5.25e-07	                    3.212495	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        8.01
-0.0252	                5.4e-07	                    3.126935	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.2255
-0.0252	                5.55e-07	                    3.30796	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.576
-0.0252	                5.7e-07	                    3.15604	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.795
-0.0252	                5.85e-07	                    3.241025	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.509
-0.0252	                6e-07	                    3.21133	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.7845
-0.0252	                6.15e-07	                    3.136245	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.048
-0.0252	                6.3e-07	                    3.24161	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.2465
-0.0252	                6.45e-07	                    3.160115	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.3035
-0.0252	                6.6e-07	                    3.17117	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.2735
-0.0252	                6.75e-07	                    3.169425	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.5205
-0.0252	                6.9e-07	                    3.220645	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.629
-0.0252	                7.05e-07	                    3.20726	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.75
-0.0252	                7.2e-07	                    3.2253	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.0185
-0.0252	                7.35e-07	                    3.25033	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.938
-0.0252	                7.5e-07	                    3.24102	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        5.7105
-0.0252	                7.65e-07	                    3.27129	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.7825
-0.0252	                7.8e-07	                    3.217155	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.3455
-0.0252	                7.95e-07	                    3.33357	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.732
-0.0252	                8.1e-07	                    3.16535	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.734
-0.0252	                8.25e-07	                    3.21774	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.681
-0.0252	                8.4e-07	                    3.206095	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        8.055
-0.0252	                8.55e-07	                    3.174085	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.3315
-0.0252	                8.7e-07	                    3.15546	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.723
-0.0252	                8.85e-07	                    3.31029	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        5.2545
-0.0252	                9e-07	                    3.148475	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.4035
-0.0252	                9.15e-07	                    3.19678	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.8085
-0.0252	                9.3e-07	                    3.16186	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.476
-0.0252	                9.45e-07	                    3.260225	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.4925
-0.0252	                9.6e-07	                    3.253825	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.0155
-0.0252	                9.75e-07	                    3.2806	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.993
-0.0252	                9.9e-07	                    3.1863	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.339
-0.0252	                1.005e-06	                    3.28526	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.36
-0.0252	                1.02e-06	                    3.14556	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        8.0235
-0.0252	                1.035e-06	                    3.324255	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.281
-0.0252	                1.05e-06	                    3.25441	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.6635
-0.0252	                1.065e-06	                    3.23229	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        6.2025
-0.0252	                1.08e-06	                    3.160695	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.063
-0.0252	                1.095e-06	                    3.153125	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        5.2605
-0.0252	                1.11e-06	                    3.146725	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.7515
-0.0252	                1.125e-06	                    3.22938	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.7965
-0.0252	                1.14e-06	                    3.198525	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.437
-0.0252	                1.155e-06	                    3.233455	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.1955
-0.0252	                1.17e-06	                    3.298645	                        -0.0252	                            0.0	                                0.0	                                    True	                                        8.0145
-0.0252	                1.185e-06	                    3.238105	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.1635
-0.0252	                1.2e-06	                    3.24102	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.5805
-0.0252	                1.215e-06	                    3.1345	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.6545
-0.0252	                1.23e-06	                    3.26896	                        -0.0252	                            0.0	                                0.0	                                    True	                                        6.4395
-0.0252	                1.245e-06	                    3.24917	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        8.2665
-0.0252	                1.26e-06	                    3.17466	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.2405
-0.0252	                1.275e-06	                    3.26139	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.6565
-0.0252	                1.29e-06	                    3.255575	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.2525
-0.0252	                1.305e-06	                    3.284675	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.4145
-0.0252	                1.32e-06	                    3.32601	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.6255
-0.0252	                1.335e-06	                    3.21366	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        6.2445
-0.0252	                1.35e-06	                    3.239275	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        6.8955
-0.0252	                1.365e-06	                    3.19562	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.8455
-0.0252	                1.38e-06	                    3.136245	                        -0.0252	                            0.0	                                0.0	                                    True	                                        7.6455
-0.0252	                1.395e-06	                    3.22065	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.9595
-0.0252	                1.41e-06	                    3.267215	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        9.0435
-0.0252	                1.425e-06	                    3.28642	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        7.7895
-0.0252	                1.44e-06	                    3.329495	                        -0.0252	                            -0.0	                                0.0	                                    True	                                        7.0815
-0.0252	                1.455e-06	                    3.158365	                        -0.0252	                            0.0	                                -0.0	                                    True	                                        7.638
-0.0252	                1.47e-06	                    3.289915	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.886
-0.0252	                1.485e-06	                    3.175245	                        -0.0252	                            0.0	                                0.0	                                    True	                                        5.838
-0.0252	                1.5e-06	                    3.15545	                        -0.0252	                            -0.0	                                -0.0	                                    True	                                        5.5485
