Initial Temperature (K)	0.0200743
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	        Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.0048	                -2.2e-07	                    3.08618	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.89
-0.0048	                -2.1e-07	                    3.15488	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.19
-0.0048	                -2e-07	                    3.07746	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.776
-0.0048	                -1.9e-07	                    3.05272	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -13.335
-0.0048	                -1.8e-07	                    3.02653	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.221
-0.0048	                -1.7e-07	                    3.04137	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.106
-0.0048	                -1.6e-07	                    3.05243	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.173
-0.0048	                -1.5e-07	                    3.17262	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.079
-0.0048	                -1.4e-07	                    3.14381	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.161
-0.0048	                -1.3e-07	                    3.09433	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.242
-0.0048	                -1.2e-07	                    3.12315	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -8.754
-0.0048	                -1.1e-07	                    3.05971	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.953
-0.0048	                -1e-07	                    3.0827	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.701
-0.0048	                -9e-08	                    3.10511	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.846
-0.0048	                -8e-08	                    3.00587	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -11.868
-0.0048	                -7e-08	                    3.13421	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.009
-0.0048	                -6e-08	                    3.06669	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -7.902
-0.0048	                -5e-08	                    3.07688	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.031
-0.0048	                -4e-08	                    3.11762	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.113
-0.0048	                -3e-08	                    3.02245	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.966
-0.0048	                -2e-08	                    3.09347	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.346
-0.0048	                -1e-08	                    3.11558	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.887
-0.0048	                0.0	                    3.07746	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.99
-0.0048	                1e-08	                    3.09259	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.362
-0.0048	                2e-08	                    3.01343	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.133
-0.0048	                3e-08	                    3.1086	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.308
-0.0048	                4e-08	                    3.07892	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.81
-0.0048	                5e-08	                    3.01226	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.532
-0.0048	                6e-08	                    3.02886	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.152
-0.0048	                7e-08	                    3.00092	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.242
-0.0048	                8e-08	                    3.12926	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.013
-0.0048	                9e-08	                    3.15954	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.172
-0.0048	                1e-07	                    3.17961	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.938
-0.0048	                1.1e-07	                    3.07018	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.723
-0.0048	                1.2e-07	                    3.08357	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -12.39
-0.0048	                1.3e-07	                    3.11442	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.565
-0.0048	                1.4e-07	                    2.99277	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.47
-0.0048	                1.5e-07	                    3.16739	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.899
-0.0048	                1.6e-07	                    2.98316	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.269
-0.0048	                1.7e-07	                    3.00441	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.965
-0.0048	                1.8e-07	                    3.11093	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -13.59
-0.0048	                1.9e-07	                    3.09754	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.886
-0.0048	                2e-07	                    3.10365	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.494
-0.0048	                2.1e-07	                    3.08095	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.804
-0.0048	                2.2e-07	                    3.13421	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -11.376
-0.0048	                2.3e-07	                    3.1508	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.411
-0.0048	                2.4e-07	                    3.11704	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.123
-0.0048	                2.5e-07	                    3.04428	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.879
-0.0048	                2.6e-07	                    3.07251	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.837
-0.0048	                2.7e-07	                    3.05447	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.787
-0.0048	                2.8e-07	                    3.03031	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.996
-0.0048	                2.9e-07	                    3.16913	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.368
-0.0048	                3e-07	                    3.03177	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.351
-0.0048	                3.1e-07	                    3.11559	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.326
-0.0048	                3.2e-07	                    3.05563	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.23
-0.0048	                3.3e-07	                    3.08939	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.589
-0.0048	                3.4e-07	                    3.05213	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.515
-0.0048	                3.5e-07	                    3.02448	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.777
-0.0048	                3.6e-07	                    3.04312	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.205
-0.0048	                3.7e-07	                    3.05942	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.543
-0.0048	                3.8e-07	                    3.08037	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.869
-0.0048	                3.9e-07	                    3.1019	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -12.9
-0.0048	                4e-07	                    3.07513	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.952
-0.0048	                4.1e-07	                    3.13363	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.247
-0.0048	                4.2e-07	                    3.00033	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.971
-0.0048	                4.3e-07	                    3.07717	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.716
-0.0048	                4.4e-07	                    3.09492	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.384
-0.0048	                4.5e-07	                    3.04661	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.554
-0.0048	                4.6e-07	                    3.13246	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.438
-0.0048	                4.7e-07	                    2.99393	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.885
-0.0048	                4.8e-07	                    3.10802	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.57
-0.0048	                4.9e-07	                    3.16069	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.907
-0.0048	                5e-07	                    3.05184	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.026
-0.0048	                5.1e-07	                    3.07571	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.994
-0.0048	                5.2e-07	                    3.03642	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.974
-0.0048	                5.3e-07	                    3.02245	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.659
-0.0048	                5.4e-07	                    3.10423	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.431
-0.0048	                5.5e-07	                    3.09783	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.998
-0.0048	                5.6e-07	                    3.02507	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.28
-0.0048	                5.7e-07	                    3.0533	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.51
-0.0048	                5.8e-07	                    3.12577	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.289
-0.0048	                5.9e-07	                    2.96308	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.868
-0.0048	                6e-07	                    3.14032	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.771
-0.0048	                6.1e-07	                    3.10452	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.257
-0.0048	                6.2e-07	                    3.10627	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.25
-0.0048	                6.3e-07	                    3.03293	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.112
-0.0048	                6.4e-07	                    3.02623	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.089
-0.0048	                6.5e-07	                    3.07164	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.411
-0.0048	                6.6e-07	                    3.13508	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.827
-0.0048	                6.7e-07	                    3.16419	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.247
-0.0048	                6.8e-07	                    3.09085	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.995
-0.0048	                6.9e-07	                    3.08648	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.105
-0.0048	                7e-07	                    3.11878	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.9
-0.0048	                7.1e-07	                    3.10132	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.38
-0.0048	                7.2e-07	                    3.15749	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -11.265
-0.0048	                7.3e-07	                    3.06174	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.395
-0.0048	                7.4e-07	                    3.08298	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.683
-0.0048	                7.5e-07	                    3.10249	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -12.003
-0.0048	                7.6e-07	                    3.06232	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.303
-0.0048	                7.7e-07	                    3.04865	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -9.348
-0.0048	                7.8e-07	                    3.09143	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.701
-0.0048	                7.9e-07	                    3.18136	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.641
-0.0048	                8e-07	                    3.08532	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.448
-0.0048	                8.1e-07	                    3.07426	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -9.468
-0.0048	                8.2e-07	                    2.99189	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -13.044
-0.0048	                8.3e-07	                    3.15109	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.954
-0.0048	                8.4e-07	                    2.95959	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -7.737
-0.0048	                8.5e-07	                    3.12228	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.358
-0.0048	                8.6e-07	                    3.08036	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.358
-0.0048	                8.7e-07	                    3.01576	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.455
-0.0048	                8.8e-07	                    3.17554	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.835
-0.0048	                8.9e-07	                    3.09113	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.642
-0.0048	                9e-07	                    3.05446	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -12.021
-0.0048	                9.1e-07	                    3.09812	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -11.433
-0.0048	                9.2e-07	                    3.05795	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.683
-0.0048	                9.3e-07	                    3.05999	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.079
-0.0048	                9.4e-07	                    3.05912	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.896
-0.0048	                9.5e-07	                    3.11238	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -12.378
-0.0048	                9.6e-07	                    3.02275	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.869
-0.0048	                9.7e-07	                    3.02624	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.272
-0.0048	                9.8e-07	                    3.03584	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.885
-0.0048	                9.9e-07	                    3.17873	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.668
-0.0048	                1e-06	                    3.12198	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.844
-0.0048	                1.01e-06	                    3.09725	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.045
-0.0048	                1.02e-06	                    3.18747	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.397
-0.0048	                1.03e-06	                    3.16098	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.765
-0.0048	                1.04e-06	                    3.07659	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.73
-0.0048	                1.05e-06	                    3.05068	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.401
-0.0048	                1.06e-06	                    3.16477	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.845
-0.0048	                1.07e-06	                    2.96715	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.06
-0.0048	                1.08e-06	                    3.13276	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.977
-0.0048	                1.09e-06	                    3.17408	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.231
-0.0048	                1.1e-06	                    3.19998	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.11
-0.0048	                1.11e-06	                    3.10656	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.971
-0.0048	                1.12e-06	                    3.09609	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.284
-0.0048	                1.13e-06	                    3.15778	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.122
-0.0048	                1.14e-06	                    3.14759	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.962
-0.0048	                1.15e-06	                    3.02448	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.315
-0.0048	                1.16e-06	                    3.01867	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.611
-0.0048	                1.17e-06	                    3.01576	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -8.949
-0.0048	                1.18e-06	                    3.14148	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.163
-0.0048	                1.19e-06	                    3.12577	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.909
-0.0048	                1.2e-06	                    3.04428	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.788
-0.0048	                1.21e-06	                    3.19096	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -12.504
-0.0048	                1.22e-06	                    3.05213	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.906
-0.0048	                1.23e-06	                    3.1022	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.777
-0.0048	                1.24e-06	                    3.18863	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.944
-0.0048	                1.25e-06	                    2.96512	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -10.119
-0.0048	                1.26e-06	                    3.08124	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.944
-0.0048	                1.27e-06	                    3.02973	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -12.189
-0.0048	                1.28e-06	                    3.07716	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.899
-0.0048	                1.29e-06	                    3.05621	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.309
-0.0048	                1.3e-06	                    3.02711	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -11.061
-0.0048	                1.31e-06	                    3.08881	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.786
-0.0048	                1.32e-06	                    3.04486	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.996
-0.0048	                1.33e-06	                    3.13159	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -12.048
-0.0048	                1.34e-06	                    3.10306	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.236
-0.0048	                1.35e-06	                    3.06872	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.799
-0.0048	                1.36e-06	                    3.02856	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.728
-0.0048	                1.37e-06	                    3.06057	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.836
-0.0048	                1.38e-06	                    3.09289	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -10.596
-0.0048	                1.39e-06	                    3.05941	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.767
-0.0048	                1.4e-06	                    3.08793	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.242
-0.0048	                1.41e-06	                    3.10248	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -11.259
-0.0048	                1.42e-06	                    3.13043	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.308
-0.0048	                1.43e-06	                    3.05679	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -9.939
-0.0048	                1.44e-06	                    3.17932	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -9.777
-0.0048	                1.45e-06	                    3.11441	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.581
-0.0048	                1.46e-06	                    3.09695	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.044
-0.0048	                1.47e-06	                    3.11442	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -9.771
-0.0048	                1.48e-06	                    3.13712	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.74
-0.0048	                1.49e-06	                    2.98229	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -9.567
-0.0048	                1.5e-06	                    3.14498	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -9.687
-0.0048	                1.51e-06	                    3.10481	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -10.743
-0.0048	                1.52e-06	                    3.02187	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -11.499
-0.0048	                1.53e-06	                    3.03875	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -12.564
-0.0048	                1.54e-06	                    3.09871	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -8.214
-0.0048	                1.55e-06	                    3.09463	                        -0.0048	                            -0.0	                                -0.0	                                    True	                                        -11.793
-0.0048	                1.56e-06	                    3.09288	                        -0.0048	                            0.0	                                -0.0	                                    True	                                        -8.724
-0.0048	                1.57e-06	                    3.22123	                        -0.0048	                            -0.0	                                0.0	                                    True	                                        -10.689
-0.0048	                1.58e-06	                    3.08939	                        -0.0048	                            0.0	                                0.0	                                    True	                                        -7.932
