Started: March 16, 2024 12:01:38
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
281.61026430583325	121.86	121.256	138.984
281.017269694	121.744	121.241	138.856
282.9680266873334	121.628	121.062	138.729
280.96950218083344	121.512	121.077	138.605
281.8999999995	121.393	120.944	138.478
282.4586733383333	121.278	120.854	138.354
280.844059533	121.162	120.721	138.228
280.40334872933335	121.045	120.394	138.106
280.9410828845	120.929	120.364	137.981
279.64910187316667	120.811	120.26	137.858
280.3182704641667	120.695	119.918	137.734
284.14353348733323	120.578	119.903	137.616
281.5311393376666	120.462	119.725	137.497
281.9119322555	120.346	119.755	137.375
282.38846548649997	120.231	119.502	137.254
280.1524762643333	120.115	119.562	137.132
280.12405696633334	119.998	119.383	137.017
282.68865794233335	119.908	119.339	136.893
280.8335514501667	119.84	119.131	136.776
278.3376443419999	119.732	119.131	136.65
282.72451886050004	119.615	119.071	136.533
280.7574159606666	119.495	118.754	136.411
281.98072876633336	119.374	118.635	136.291
282.79771619183333	119.253	118.543	136.169
280.86197074699993	119.131	118.438	136.045
278.9545547851665	119.011	118.372	135.985
280.78722093933334	118.895	118.24	135.802
280.9605209138334	118.78	118.095	135.687
280.93215293800006	118.664	117.99	135.562
280.89929432883326	118.548	117.898	135.441
281.35487554483336	118.432	117.753	135.384
278.7558891448333	118.316	117.608	135.264
281.4609058253334	118.2	117.437	135.145
281.5370413134999	118.086	117.227	134.965
281.87764947399995	117.97	117.293	134.848
280.755850654	117.855	117.122	134.732
279.711803952	117.739	117.148	134.609
280.933705415	117.625	116.858	134.491
282.4929817798334	117.509	116.845	134.373
280.1180651785	117.395	116.661	134.251
281.25175776283334	117.28	116.648	134.135
279.51616628183325	117.165	116.411	134.019
281.2323325633333	117.051	116.227	133.899
277.67145239883325	116.936	116.109	133.784
280.9186938671666	116.82	116.122	133.664
280.549756223	116.706	115.911	133.546
280.1479727988332	116.591	115.832	133.431
280.1823582241666	116.477	115.727	133.317
279.06208621983325	116.363	115.635	133.201
281.3444059536666	116.248	115.464	133.089
279.3847061841667	116.134	115.464	132.975
279.817859892	116.019	115.188	132.864
280.59602258149994	115.906	115.201	132.748
281.3085065436666	115.791	115.056	132.633
278.23606620466666	115.677	114.964	132.522
281.83882473683326	115.564	114.662	132.41
278.61850141200006	115.449	114.754	132.295
281.67299204499983	115.336	114.662	132.18
279.9583012568333	115.222	114.346	132.073
279.6580446491667	115.109	114.333	131.958
279.8881318958332	114.996	114.32	131.847
279.0710418266666	114.886	114.11	131.733
280.5169232748333	114.776	114.097	131.623
281.9762637925	114.667	113.768	131.507
282.46012317133324	114.557	113.729	131.397
278.25854503400006	114.448	113.531	131.284
279.33242237633334	114.338	113.479	131.173
276.90677444283324	114.229	113.321	131.058
278.37206825716663	114.12	113.255	130.949
277.42806004566665	114.011	113.085	130.837
277.5804208359999	113.901	113.058	130.726
280.08525789016664	113.793	112.861	130.617
280.2585322036667	113.684	112.73	130.501
281.33547600716673	113.574	112.704	130.391
278.155452913	113.466	112.493	130.284
277.80745445199994	113.358	112.375	130.17
280.11064921683317	113.249	112.362	130.061
279.35789068483336	113.14	112.27	129.95
279.341429304	113.032	112.14	129.843
278.1390171928333	112.925	112.012	129.728
279.17709776749996	112.817	111.849	129.619
278.44379009499994	112.709	111.79	129.508
279.25029509883336	112.6	111.743	129.454
278.6393892741667	112.492	111.487	129.343
277.57890685149994	112.385	111.58	129.235
278.83509109600004	112.278	111.312	129.124
279.9822170896666	112.17	111.136	129.014
278.3361945086666	112.062	111.09	128.906
279.0097767508333	111.956	110.938	128.799
279.9896587115	111.847	110.775	128.694
279.0860020533333	111.741	110.845	128.584
277.06209905000003	111.634	110.821	128.478
281.1636771876667	111.527	110.576	128.373
276.3392096476666	111.421	110.46	128.268
279.0695919936666	111.314	110.378	128.163
277.19352065666664	111.208	110.32	128.055
278.303323069	111.102	110.203	127.951
279.8761739795	110.995	110.016	127.844
277.6580959715	110.892	109.946	127.736
279.0934308446666	110.789	109.795	127.633
277.5833974851666	110.687	109.853	127.525
277.75668462850007	110.583	109.69	127.419
278.8679625358334	110.48	109.48	127.317
279.64013343600004	110.379	109.538	127.211
278.37354375183344	110.276	109.27	127.104
279.354888375	110.174	109.188	127.0
277.0441750063333	110.072	109.048	126.896
276.7170387481666	109.97	108.955	126.79
277.7357582756667	109.895	108.99	126.69
279.1457274823333	109.839	108.757	126.581
278.92622530116665	109.743	108.862	126.477
277.82086220133334	109.641	108.722	126.375
277.75066717999994	109.537	108.57	126.269
279.4310238648333	109.433	108.418	126.163
279.9269438026667	109.329	108.337	126.059
278.8052219656666	109.226	108.104	125.957
276.22866307383345	109.122	108.15	125.851
274.94557351833333	109.02	108.057	125.745
279.6147934306666	108.916	107.882	125.643
278.8425968698333	108.814	107.812	125.538
