Started: April 10, 2024 18:22:03
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
287.72363356	11.7066	11.6266	7.56013
270.56197075	11.7066	11.6266	7.56013
286.08852964	11.7066	11.6266	7.56013
281.6743649	11.7066	11.6266	7.56013
273.04849885	11.7066	11.6266	7.56013
273.40723634	11.7066	11.6266	7.56013
279.63587375	11.7066	11.6266	7.56013
275.24403387	11.7066	11.6266	7.56013
276.65588915	11.5946	11.6266	7.56013
278.51578137	11.5946	11.6266	7.56013
281.5404157	11.5946	11.6266	7.56013
275.22170901	11.5946	11.6266	7.56013
272.8691301	11.5946	11.6266	7.56013
282.03310239	11.5946	11.6266	7.56013
286.62586605	11.5946	11.5043	7.56013
279.85989222	11.5946	11.5043	7.56013
287.74595843	11.5946	11.5043	7.56013
289.89684373	11.5946	11.5043	7.56013
280.30792918	11.5946	11.5043	7.56013
278.94149346	11.5946	11.5043	7.56013
281.62971517	11.5946	11.5043	7.55534
277.73133179	11.5946	11.5043	7.55534
276.99153195	11.5946	11.5043	7.55534
280.30792918	11.5946	11.5043	7.55534
286.96227868	11.5946	11.5043	7.55534
286.51424172	11.5946	11.5043	7.55534
279.72517321	11.5946	11.5043	7.55534
279.83756736	11.5946	11.5043	7.55534
278.04464973	11.5946	11.5043	7.55534
279.54580446	11.5946	11.5043	7.55534
279.59122402	11.5946	11.5043	7.55534
279.92686682	11.5946	11.5043	7.55534
278.38106236	11.5946	11.5043	7.55534
275.89376443	11.4813	11.5043	7.55534
279.83756736	11.4813	11.5043	7.55534
286.08852964	11.4813	11.5043	7.55534
280.84526559	11.4813	11.5043	7.55534
284.99076212	11.4813	11.5043	7.55534
284.83371824	11.4813	11.5043	7.55534
283.28791378	11.4813	11.3861	7.55534
278.73979985	11.4813	11.3861	7.55534
285.19168591	11.4813	11.3861	7.55534
275.22170901	11.4813	11.3861	7.55534
279.68052348	11.4813	11.3861	7.55534
273.89992302	11.4813	11.3861	7.55534
281.02463433	11.4813	11.3861	7.54769
284.25096228	11.4813	11.3861	7.54769
280.64357198	11.4813	11.3861	7.54769
287.09622787	11.4813	11.3861	7.54769
278.85142417	11.4813	11.3861	7.54769
282.72748268	11.4813	11.3861	7.54769
282.86220169	11.4813	11.3861	7.54769
279.03079292	11.4813	11.3861	7.54769
279.32178599	11.4813	11.3861	7.54769
273.58660508	11.4813	11.3861	7.54769
278.60508083	11.4813	11.3861	7.54769
280.26327945	11.4813	11.3861	7.54769
274.8860662	11.4813	11.3861	7.54769
283.04157044	11.3712	11.3861	7.54769
280.53194765	11.3712	11.3861	7.54769
280.91301001	11.3712	11.3861	7.54769
279.92686682	11.3712	11.3861	7.54769
279.12009238	11.3712	11.3861	7.54769
272.01770593	11.3712	11.3861	7.54769
280.1508853	11.3712	11.2688	7.54769
279.14241724	11.3712	11.2688	7.54769
276.83525789	11.3712	11.2688	7.54769
276.76751347	11.3712	11.2688	7.54769
278.69438029	11.3712	11.2688	7.54769
277.77598152	11.3712	11.2688	7.54769
279.72517321	11.3712	11.2688	7.54769
285.19168591	11.3712	11.2688	7.53782
271.07698229	11.3712	11.2688	7.53782
281.85373364	11.3712	11.2688	7.53782
276.00615858	11.3712	11.2688	7.53782
278.13471901	11.3712	11.2688	7.53782
276.25250192	11.3712	11.2688	7.53782
285.48344881	11.3712	11.2688	7.53782
279.03079292	11.3712	11.2688	7.53782
277.91070054	11.3712	11.2688	7.53782
275.93918399	11.3712	11.2688	7.53782
275.11008468	11.3712	11.2688	7.53782
279.99384142	11.3712	11.2688	7.53782
280.91301001	11.2623	11.2688	7.53782
276.23017706	11.2623	11.2688	7.53782
280.80061586	11.2623	11.2688	7.53782
282.99615089	11.2623	11.2688	7.53782
278.82909931	11.2623	11.2688	7.53782
277.73133179	11.2623	11.2688	7.53782
282.36874519	11.2623	11.2688	7.53782
276.25250192	11.2623	11.1661	7.53782
281.33872209	11.2623	11.1661	7.53782
276.94688222	11.2623	11.1661	7.53782
279.81524249	11.2623	11.1661	7.53782
280.1508853	11.2623	11.1661	7.53782
276.11778291	11.2623	11.1661	7.53782
277.19322556	11.2623	11.1661	7.5265
279.90454196	11.2623	11.1661	7.5265
282.81678214	11.2623	11.1661	7.5265
280.66666667	11.2623	11.1661	7.5265
276.70053888	11.2623	11.1661	7.5265
282.10007698	11.2623	11.1661	7.5265
281.87605851	11.2623	11.1661	7.5265
282.54811393	11.2623	11.1661	7.5265
270.33795227	11.2623	11.1661	7.5265
285.41647421	11.2623	11.1661	7.5265
280.86759045	11.2623	11.1661	7.5265
287.6343341	11.2623	11.1661	7.5265
278.09006928	11.2623	11.1661	7.5265
281.31639723	11.1525	11.1661	7.5265
276.63356428	11.1525	11.1661	7.5265
279.72517321	11.1525	11.1661	7.5265
272.44341801	11.1525	11.1661	7.5265
279.99384142	11.1525	11.1661	7.5265
278.09006928	11.1525	11.1661	7.5265
284.40800616	11.1525	11.0602	7.5265
286.96227868	11.1525	11.0602	7.5265
282.27944573	11.1525	11.0602	7.5265
276.23017706	11.1525	11.0602	7.5265
283.37721324	11.1525	11.0602	7.5265
280.73364126	11.1525	11.0602	7.5265
275.75981524	11.1525	11.0602	7.51342
285.84141647	11.1525	11.0602	7.51342
281.33872209	11.1525	11.0602	7.51342
277.3725943	11.1525	11.0602	7.51342
275.69207082	11.1525	11.0602	7.51342
279.99384142	11.1525	11.0602	7.51342
276.83525789	11.1525	11.0602	7.51342
277.35026944	11.1525	11.0602	7.51342
289.09083911	11.1525	11.0602	7.51342
275.60277136	11.1525	11.0602	7.51342
280.35257891	11.1525	11.0602	7.51342
273.25019246	11.1525	11.0602	7.51342
283.64588145	11.1525	11.0602	7.51342
274.14626636	11.0421	11.0602	7.51342
279.21016166	11.0421	11.0602	7.51342
272.98152425	11.0421	11.0602	7.51342
