Initial Temperature (K)	0.0249571
Resistor	201600.0	Excitation Current (A)	6.12e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Compliance Pass
-0.0196	-1.35897	0.96549564	-0.0196	0.0	-0.0	True
-0.0196	-1.15385	0.75528824	-0.0196	0.0	0.0	True
-0.0196	-1.0	0.51172331	-0.0196	0.0	-0.0	True
-0.0196	-0.94872	0.46598878	-0.0196	-0.0	-0.0001	True
-0.0196	-0.74359	0.3211963	-0.0196	-0.0	0.0	True
-0.0196	-0.53846	0.22437092	-0.0196	-0.0	-0.0001	True
-0.0196	-0.33333	0.19884554	-0.0196	0.0	0.0001	True
-0.0196	-0.12821	0.20959946	-0.0196	0.0	-0.0	True
-0.0196	0.0	0.10007208	-0.0196	-0.0	0.0	True
-0.0196	0.07692	0.16155198	-0.0196	0.0	0.0	True
-0.0196	0.28205	0.00844087	-0.0196	-0.0	0.0001	True
-0.0196	0.48718	0.09990967	-0.0196	0.0	-0.0	True
-0.0196	0.69231	0.25131651	-0.0196	0.0	0.0	True
-0.0196	0.89744	0.30191993	-0.0196	-0.0	-0.0	True
-0.0196	1.0	0.29640174	-0.0196	-0.0	0.0001	True
-0.0196	1.10256	0.63196471	-0.0196	-0.0	0.0	True
-0.0196	1.30769	0.38657204	-0.0196	-0.0	-0.0	True
-0.0196	1.51282	0.63585915	-0.0196	0.0	-0.0001	True
-0.0196	1.71795	0.78889041	-0.0196	0.0	-0.0	True
-0.0196	1.92308	0.94220359	-0.0196	0.0	0.0001	True
-0.0196	2.0	1.21287691	-0.0196	-0.0	-0.0	True
-0.0196	2.12821	1.12485686	-0.0196	-0.0	-0.0001	True
-0.0196	2.33333	1.23880828	-0.0196	0.0	0.0	True
-0.0196	2.53846	1.4570512	-0.0196	0.0	-0.0	True
-0.0196	2.74359	1.26133007	-0.0196	0.0	0.0	True
-0.0196	2.94872	1.53553268	-0.0196	0.0	0.0001	True
-0.0196	3.0	1.62087364	-0.0196	0.0	-0.0	True
-0.0196	3.15385	1.50846514	-0.0196	-0.0	0.0001	True
-0.0196	3.35897	1.55825817	-0.0196	-0.0	-0.0	True
-0.0196	3.5641	1.75081373	-0.0196	0.0	0.0	True
-0.0196	3.76923	1.68064924	-0.0196	0.0	0.0	True
-0.0196	3.97436	1.62781481	-0.0196	0.0	-0.0001	True
-0.0196	4.0	1.75823965	-0.0196	0.0	0.0	True
-0.0196	4.17949	1.52331808	-0.0196	0.0	0.0	True
-0.0196	4.38462	1.46236601	-0.0196	-0.0	0.0001	True
-0.0196	4.58974	1.4169183	-0.0196	-0.0	0.0001	True
-0.0196	4.79487	1.2812146	-0.0196	-0.0	-0.0001	True
-0.0196	5.0	1.35308388	-0.0196	0.0	-0.0	True
-0.0196	5.20513	1.467561	-0.0196	-0.0	0.0	True
-0.0196	5.41026	1.3356329	-0.0196	0.0	0.0	True
-0.0196	5.61538	1.19469717	-0.0196	0.0	0.0001	True
-0.0196	5.82051	1.43570588	-0.0196	-0.0	0.0001	True
-0.0196	6.0	1.28259477	-0.0196	0.0	-0.0	True
-0.0196	6.02564	1.17773529	-0.0196	0.0	-0.0001	True
-0.0196	6.23077	1.25159259	-0.0196	0.0	0.0	True
-0.0196	6.4359	1.23616993	-0.0196	0.0	-0.0	True
-0.0196	6.64103	1.1880817	-0.0196	0.0	-0.0	True
-0.0196	6.84615	1.19579412	-0.0196	-0.0	0.0	True
-0.0196	7.0	1.36878758	-0.0196	0.0	-0.0	True
-0.0196	7.05128	1.16831808	-0.0196	0.0	0.0	True
-0.0196	7.25641	0.30054149	-0.0196	0.0	0.0001	True
-0.0196	7.46154	-0.02881235	-0.0196	0.0	-0.0	True
-0.0196	7.66667	0.12113344	-0.0196	0.0	0.0001	True
-0.0196	7.87179	0.00783217	-0.0196	0.0	0.0001	True
-0.0196	8.0	-0.01412214	-0.0196	0.0	0.0001	True
-0.0196	8.07692	8.115e-05	-0.0196	0.0	-0.0	True
-0.0196	8.28205	-0.03765892	-0.0196	-0.0	0.0	True
-0.0196	8.48718	0.03899808	-0.0196	0.0	0.0	True
-0.0196	8.69231	0.00884657	-0.0196	0.0	-0.0	True
-0.0196	8.89744	0.05498698	-0.0196	0.0	-0.0	True
-0.0196	9.0	-0.04029656	-0.0196	0.0	0.0001	True
-0.0196	9.10256	0.06464505	-0.0196	0.0	-0.0	True
-0.0196	9.30769	0.0213861	-0.0196	-0.0	0.0001	True
-0.0196	9.51282	0.00495076	-0.0196	-0.0	0.0	True
-0.0196	9.71795	0.04760125	-0.0196	0.0	-0.0	True
-0.0196	9.92308	0.0116872	-0.0196	0.0	0.0	True
-0.0196	10.0	0.08351514	-0.0196	0.0	-0.0001	True
-0.0196	10.12821	-0.00840016	-0.0196	0.0	-0.0	True
-0.0196	10.33333	-0.01761209	-0.0196	0.0	-0.0	True
-0.0196	10.53846	-0.01874825	-0.0196	-0.0	0.0001	True
-0.0196	10.74359	-0.05328252	-0.0196	0.0	0.0001	True
-0.0196	10.94872	0.00527553	-0.0196	0.0	-0.0001	True
-0.0196	11.0	-0.00068978	-0.0196	-0.0	0.0	True
-0.0196	11.15385	0.0277573	-0.0196	0.0	0.0	True
-0.0196	11.35897	-0.02966456	-0.0196	0.0	-0.0001	True
-0.0196	11.5641	-0.04492282	-0.0196	0.0	-0.0	True
-0.0196	11.76923	0.02637744	-0.0196	-0.0	-0.0	True
-0.0196	11.97436	0.04723601	-0.0196	0.0	0.0001	True
-0.0196	12.0	-0.01984403	-0.0196	-0.0	0.0001	True
-0.0196	12.17949	0.06070873	-0.0196	-0.0	0.0001	True
-0.0196	12.38462	-0.00036522	-0.0196	0.0	0.0	True
-0.0196	12.58974	0.0616017	-0.0196	-0.0	-0.0001	True
-0.0196	12.79487	-0.02203533	-0.0196	0.0	0.0	True
-0.0196	13.0	-0.06501039	-0.0196	0.0	-0.0	True
-0.0196	14.0	0.00641173	-0.0196	0.0	-0.0001	True
-0.0196	15.0	0.03725305	-0.0196	0.0	-0.0	True
-0.0196	16.0	0.00158264	-0.0196	0.0	-0.0	True
-0.0196	17.0	0.0526333	-0.0196	-0.0	0.0001	True
-0.0196	18.0	-0.06809449	-0.0196	0.0	-0.0	True
-0.0196	19.0	-0.00840022	-0.0196	0.0	0.0001	True
-0.0196	20.0	-0.01152492	-0.0196	0.0	0.0001	True
-0.0196	21.0	-0.0096583	-0.0196	0.0	-0.0	True
-0.0196	22.0	0.04021558	-0.0196	0.0	-0.0	True
-0.0196	23.0	-0.08067432	-0.0196	0.0	0.0001	True
-0.0196	24.0	0.00669583	-0.0196	-0.0	-0.0	True
-0.0196	25.0	0.04492289	-0.0196	-0.0	-0.0	True
-0.0196	26.0	0.04942751	-0.0196	0.0	0.0	True
-0.0196	27.0	-0.00592488	-0.0196	-0.0	-0.0	True
-0.0196	28.0	0.02800069	-0.0196	-0.0	0.0001	True
-0.0196	29.0	0.05669117	-0.0196	-0.0	-0.0	True
-0.0196	30.0	0.00324645	-0.0196	0.0	0.0	True
-0.0196	31.0	0.01858598	-0.0196	-0.0	0.0001	True
-0.0196	32.0	-0.03457488	-0.0196	-0.0	-0.0001	True
-0.0196	33.0	0.0200063	-0.0196	0.0	-0.0001	True
-0.0196	34.0	0.00580308	-0.0196	0.0	-0.0	True
-0.0196	35.0	-0.00677691	-0.0196	-0.0	0.0	True
-0.0196	36.0	-0.00324651	-0.0196	-0.0	-0.0001	True
-0.0196	37.0	0.05109115	-0.0196	-0.0	-0.0	True
-0.0196	38.0	0.02459201	-0.0196	0.0	0.0001	True
-0.0196	39.0	-0.0204933	-0.0196	0.0	-0.0	True
-0.0196	40.0	-0.00284064	-0.0196	-0.0	-0.0	True
-0.0196	41.0	-0.02893402	-0.0196	0.0	-0.0	True
-0.0196	42.0	0.02483538	-0.0196	0.0	0.0	True
-0.0196	43.0	-0.05916669	-0.0196	-0.0	-0.0001	True
-0.0196	44.0	0.03185594	-0.0196	0.0	-0.0	True
-0.0196	45.0	0.05758408	-0.0196	-0.0	0.0001	True
-0.0196	46.0	0.01996573	-0.0196	-0.0	0.0	True
-0.0196	47.0	-0.0241455	-0.0196	-0.0	-0.0	True
-0.0196	48.0	-0.04605917	-0.0196	-0.0	-0.0	True
-0.0196	49.0	-0.07085392	-0.0196	0.0	-0.0	True
-0.0196	50.0	0.06326548	-0.0196	0.0	0.0	True
-0.0196	51.0	0.03851111	-0.0196	-0.0	0.0001	True
-0.0196	52.0	-0.05592017	-0.0196	-0.0	-0.0	True
-0.0196	53.0	-0.03051678	-0.0196	-0.0	-0.0	True
-0.0196	54.0	-0.01704391	-0.0196	0.0	0.0	True
-0.0196	55.0	0.02532237	-0.0196	-0.0	0.0001	True
-0.0196	56.0	0.02625574	-0.0196	0.0	0.0001	True
-0.0196	57.0	0.00657415	-0.0196	0.0	0.0	True
-0.0196	58.0	-0.06959592	-0.0196	-0.0	-0.0	True
-0.0196	59.0	0.04910257	-0.0196	-0.0	-0.0	True
-0.0196	60.0	0.01866706	-0.0196	-0.0	0.0	True
-0.0196	61.0	0.02933984	-0.0196	-0.0	0.0001	True
-0.0196	62.0	0.00669585	-0.0196	0.0	0.0001	True
-0.0196	63.0	-0.02373971	-0.0196	0.0	-0.0001	True
-0.0196	64.0	0.07085398	-0.0196	0.0	0.0	True
-0.0196	65.0	0.05880156	-0.0196	-0.0	0.0001	True
-0.0194	-40.0	-0.91509613	-0.0194	-0.0	0.0	True
-0.0194	-39.0	0.07008293	-0.0194	0.0	-0.0	True
-0.0194	-38.0	0.13156279	-0.0194	-0.0	-0.0001	True
-0.0194	-37.0	0.00466671	-0.0194	0.0	-0.0	True
-0.0194	-36.0	-0.017815	-0.0194	0.0	-0.0001	True
-0.0194	-35.0	0.0454098	-0.0194	-0.0	-0.0001	True
-0.0194	-34.0	-0.06626842	-0.0194	-0.0	0.0	True
-0.0194	-33.0	0.10173581	-0.0194	-0.0	0.0	True
-0.0194	-32.0	0.03104426	-0.0194	0.0	-0.0001	True
-0.0194	-31.0	0.01010456	-0.0194	0.0	0.0	True
-0.0194	-30.0	0.06083052	-0.0194	-0.0	0.0	True
-0.0194	-29.0	0.18614379	-0.0194	0.0	0.0	True
-0.0194	-28.0	0.04045895	-0.0194	-0.0	-0.0001	True
-0.0194	-27.0	-0.10400844	-0.0194	-0.0	-0.0	True
-0.0194	-26.0	-0.11025769	-0.0194	-0.0	-0.0	True
-0.0194	-25.0	0.03088196	-0.0194	-0.0	0.0001	True
-0.0194	-24.0	-0.04922443	-0.0194	-0.0	-0.0	True
-0.0194	-23.0	-0.07073225	-0.0194	0.0	0.0	True
-0.0194	-22.0	0.06062751	-0.0194	0.0	0.0	True
-0.0194	-21.0	0.07982217	-0.0194	0.0	0.0	True
-0.0194	-20.0	0.02938037	-0.0194	-0.0	-0.0	True
-0.0194	-19.0	0.04549098	-0.0194	0.0	-0.0	True
-0.0194	-18.0	-0.02718917	-0.0194	0.0	0.0	True
-0.0194	-17.0	0.03433114	-0.0194	0.0	0.0	True
-0.0194	-16.0	0.00162324	-0.0194	0.0	0.0001	True
-0.0194	-15.0	-0.02357742	-0.0194	0.0	-0.0	True
-0.0194	-14.0	0.05823328	-0.0194	-0.0	-0.0001	True
-0.0194	-13.0	-0.02645865	-0.0194	0.0	-0.0	True
-0.0194	-12.0	0.11675073	-0.0194	-0.0	-0.0	True
-0.0194	-11.79487	-0.0096177	-0.0194	0.0	-0.0	True
-0.0194	-11.58974	0.06192623	-0.0194	0.0	-0.0	True
-0.0194	-11.38462	-0.01984393	-0.0194	0.0	-0.0001	True
-0.0194	-11.17949	0.06038413	-0.0194	0.0	0.0001	True
-0.0194	-11.0	0.11224646	-0.0194	0.0	-0.0	True
-0.0194	-10.97436	0.06898733	-0.0194	0.0	0.0	True
-0.0194	-10.76923	0.05312021	-0.0194	-0.0	0.0001	True
-0.0194	-10.5641	-0.07694106	-0.0194	-0.0	0.0	True
-0.0194	-10.35897	0.10660566	-0.0194	-0.0	0.0	True
-0.0194	-10.15385	0.04459822	-0.0194	0.0	0.0001	True
-0.0194	-10.0	-0.04902148	-0.0194	0.0	0.0	True
-0.0194	-9.94872	0.02378034	-0.0194	0.0	-0.0	True
-0.0194	-9.74359	-0.01014517	-0.0194	0.0	-0.0	True
-0.0194	-9.53846	-0.03250519	-0.0194	-0.0	-0.0	True
-0.0194	-9.33333	0.08440791	-0.0194	-0.0	0.0	True
-0.0194	-9.12821	-0.00393631	-0.0194	0.0	-0.0001	True
-0.0194	-9.0	-0.05182161	-0.0194	0.0	0.0	True
-0.0194	-8.92308	0.04857524	-0.0194	-0.0	0.0001	True
-0.0194	-8.71795	0.14093693	-0.0194	0.0	0.0	True
-0.0194	-8.51282	-0.03534566	-0.0194	-0.0	0.0001	True
-0.0194	-8.30769	-0.05867977	-0.0194	-0.0	-0.0	True
-0.0194	-8.10256	-0.01091613	-0.0194	0.0	-0.0	True
-0.0194	-8.0	-0.06383344	-0.0194	-0.0	-0.0	True
-0.0194	-7.89744	-0.02718905	-0.0194	0.0	0.0	True
-0.0194	-7.69231	-0.07470905	-0.0194	0.0	-0.0	True
-0.0194	-7.48718	0.05234923	-0.0194	0.0	-0.0	True
-0.0194	-7.28205	0.02629626	-0.0194	-0.0	0.0	True
-0.0194	-7.07692	0.88226481	-0.0194	-0.0	-0.0	True
-0.0194	-7.0	1.14539216	-0.0194	0.0	-0.0	True
-0.0194	-6.87179	1.18438998	-0.0194	-0.0	-0.0	True
-0.0194	-6.66667	1.2586122	-0.0194	0.0	0.0001	True
-0.0194	-6.46154	1.11974619	-0.0194	0.0	-0.0	True
-0.0194	-6.25641	1.17639542	-0.0194	0.0	0.0001	True
-0.0194	-6.05128	1.30101743	-0.0194	-0.0	0.0	True
-0.0194	-6.0	1.16799455	-0.0194	-0.0	-0.0	True
-0.0194	-5.84615	1.1846732	-0.0194	-0.0	0.0	True
-0.0194	-5.64103	1.30649782	-0.0194	0.0	0.0001	True
-0.0194	-5.4359	1.18422767	-0.0194	0.0	-0.0001	True
-0.0194	-5.23077	1.29343137	-0.0194	-0.0	0.0001	True
-0.0194	-5.02564	1.33770261	-0.0194	-0.0	0.0001	True
-0.0194	-5.0	1.32183551	-0.0194	0.0	-0.0001	True
-0.0194	-4.82051	1.28117429	-0.0194	-0.0	0.0	True
-0.0194	-4.61538	1.42685839	-0.0194	-0.0	-0.0001	True
-0.0194	-4.41026	1.41740414	-0.0194	0.0	-0.0	True
-0.0194	-4.20513	1.5093976	-0.0194	-0.0	-0.0	True
-0.0194	-4.0	1.66981373	-0.0194	0.0	0.0	True
-0.0194	-3.0	1.86561765	-0.0194	0.0	-0.0	True
-0.0194	-2.0	0.97292364	-0.0194	0.0	-0.0	True
-0.0194	-1.0	0.67116416	-0.0194	0.0	0.0	True
-0.0194	0.0	0.25537469	-0.0194	-0.0	0.0	True
-0.0194	1.0	0.57644935	-0.0194	0.0	-0.0	True
-0.0194	2.0	1.27001525	-0.0194	0.0	-0.0	True
-0.0194	3.0	1.7332451	-0.0194	0.0	-0.0001	True
-0.0194	3.20513	1.55375272	-0.0194	-0.0	-0.0	True
-0.0194	3.41026	1.52319608	-0.0194	-0.0	-0.0	True
-0.0194	3.61538	1.51536492	-0.0194	0.0	0.0001	True
-0.0194	3.82051	1.50347386	-0.0194	-0.0	-0.0	True
-0.0194	4.0	1.48083007	-0.0194	0.0	-0.0	True
-0.0194	4.02564	1.47336275	-0.0194	-0.0	-0.0	True
-0.0194	4.23077	1.42202941	-0.0194	0.0	0.0	True
-0.0194	4.4359	1.29334967	-0.0194	0.0	0.0001	True
-0.0194	4.64103	1.45120806	-0.0194	0.0	-0.0	True
-0.0194	4.84615	1.33461765	-0.0194	-0.0	-0.0001	True
-0.0194	5.0	1.23629194	-0.0194	0.0	0.0	True
-0.0194	5.05128	1.29253704	-0.0194	0.0	-0.0001	True
-0.0194	5.25641	1.42701961	-0.0194	-0.0	-0.0	True
-0.0194	5.46154	1.2267146	-0.0194	-0.0	0.0	True
-0.0194	5.66667	1.19818736	-0.0194	-0.0	0.0001	True
-0.0194	5.87179	1.20573638	-0.0194	-0.0	0.0	True
-0.0194	6.0	1.13325817	-0.0194	0.0	-0.0001	True
-0.0194	6.07692	1.26433333	-0.0194	0.0	0.0001	True
-0.0194	6.28205	1.18126688	-0.0194	-0.0	-0.0	True
-0.0194	6.48718	1.10968083	-0.0194	0.0	-0.0	True
-0.0194	6.69231	1.11698475	-0.0194	0.0	0.0	True
-0.0194	6.89744	1.26818954	-0.0194	0.0	0.0001	True
-0.0194	7.0	1.1812658	-0.0194	0.0	-0.0	True
-0.0194	7.10256	1.11718736	-0.0194	0.0	0.0	True
-0.0194	7.30769	0.20030663	-0.0194	-0.0	-0.0	True
-0.0194	7.51282	0.00702048	-0.0194	0.0	-0.0001	True
-0.0194	7.71795	0.07604834	-0.0194	-0.0	0.0	True
-0.0194	7.92308	0.01866712	-0.0194	0.0	0.0001	True
-0.0194	8.0	0.00369282	-0.0194	-0.0	-0.0001	True
-0.0194	8.12821	0.11934804	-0.0194	0.0	-0.0	True
-0.0194	8.33333	-0.00977993	-0.0194	0.0	0.0001	True
-0.0194	8.53846	0.10145191	-0.0194	-0.0	0.0	True
-0.0194	8.74359	0.00904946	-0.0194	0.0	0.0	True
-0.0194	8.94872	0.01842365	-0.0194	0.0	0.0001	True
-0.0194	9.0	0.02276578	-0.0194	-0.0	-0.0	True
-0.0194	9.15385	-0.01306702	-0.0194	-0.0	0.0	True
-0.0194	9.35897	-0.0710569	-0.0194	0.0	0.0001	True
-0.0194	9.5641	-0.02110199	-0.0194	0.0	-0.0	True
-0.0194	9.76923	-0.05742174	-0.0194	0.0	0.0	True
-0.0194	9.97436	-0.0254442	-0.0194	0.0	-0.0	True
-0.0194	10.0	-0.05445935	-0.0194	0.0	0.0	True
-0.0194	10.17949	0.0286905	-0.0194	0.0	0.0	True
-0.0194	10.38462	-0.01955992	-0.0194	0.0	0.0001	True
-0.0194	10.58974	0.04346204	-0.0194	0.0	0.0	True
-0.0194	10.79487	-0.03583281	-0.0194	-0.0	-0.0	True
-0.0194	11.0	0.05973479	-0.0194	0.0	-0.0	True
-0.0194	12.0	-0.05376947	-0.0194	-0.0	0.0001	True
-0.0194	13.0	-0.01513674	-0.0194	-0.0	0.0001	True
-0.0194	14.0	0.04877807	-0.0194	0.0	-0.0	True
-0.0194	15.0	-0.05023886	-0.0194	-0.0	0.0	True
-0.0194	16.0	0.03282987	-0.0194	0.0	-0.0	True
-0.0194	17.0	0.07848319	-0.0194	0.0	0.0	True
-0.0194	18.0	0.07982233	-0.0194	0.0	-0.0	True
-0.0194	19.0	0.06675536	-0.0194	-0.0	-0.0001	True
-0.0194	20.0	0.06371179	-0.0194	-0.0	-0.0	True
-0.0194	21.0	-0.06306252	-0.0194	0.0	0.0001	True
-0.0194	22.0	-0.04123005	-0.0194	0.0	-0.0	True
-0.0194	23.0	-0.00466668	-0.0194	0.0	-0.0	True
-0.0194	24.0	-0.04910247	-0.0194	0.0	-0.0	True
-0.0194	25.0	-0.02877179	-0.0194	0.0	0.0001	True
-0.0194	26.0	0.1848451	-0.0194	0.0	-0.0001	True
-0.0194	27.0	-0.08972395	-0.0194	-0.0	-0.0001	True
-0.0194	28.0	-0.05600126	-0.0194	0.0	0.0	True
-0.0194	29.0	0.07568304	-0.0194	-0.0	-0.0	True
-0.0194	30.0	0.03546758	-0.0194	0.0	-0.0001	True
-0.0194	31.0	0.04342146	-0.0194	0.0	-0.0	True
-0.0194	32.0	0.03895749	-0.0194	0.0	0.0	True
-0.0194	33.0	0.0008116	-0.0194	0.0	-0.0	True
-0.0194	34.0	-0.06200742	-0.0194	-0.0	-0.0	True
-0.0194	35.0	-0.07223376	-0.0194	0.0	0.0	True
-0.0194	36.0	-0.00344938	-0.0194	-0.0	0.0	True
-0.0194	37.0	-0.02349621	-0.0194	-0.0	0.0	True
-0.0194	38.0	0.02597171	-0.0194	0.0	0.0	True
-0.0194	39.0	0.00718276	-0.0194	0.0	-0.0	True
-0.0194	40.0	-0.00332765	-0.0194	0.0	-0.0001	True
-0.0194	41.0	-0.02938051	-0.0194	-0.0	-0.0	True
-0.0194	42.0	0.00507254	-0.0194	0.0	0.0	True
-0.0194	43.0	-0.092727	-0.0194	0.0	0.0	True
-0.0194	44.0	0.04524739	-0.0194	0.0	0.0	True
-0.0194	45.0	-0.03035439	-0.0194	0.0	-0.0	True
-0.0194	46.0	0.06427984	-0.0194	0.0	0.0001	True
-0.0194	47.0	-0.06200723	-0.0194	-0.0	-0.0001	True
-0.0194	48.0	-0.01379744	-0.0194	0.0	-0.0001	True
-0.0194	49.0	0.02524119	-0.0194	-0.0	0.0001	True
-0.0194	50.0	0.07207135	-0.0194	-0.0	-0.0001	True
-0.0194	51.0	0.07933525	-0.0194	0.0	0.0	True
-0.0194	52.0	-0.04175758	-0.0194	-0.0	0.0001	True
-0.0194	53.0	0.07608879	-0.0194	0.0	-0.0	True
-0.0194	54.0	-0.00413924	-0.0194	0.0	-0.0	True
-0.0194	55.0	-0.02422681	-0.0194	-0.0	0.0	True
-0.0194	56.0	-0.03157183	-0.0194	-0.0	-0.0	True
-0.0194	57.0	0.02037148	-0.0194	-0.0	-0.0	True
-0.0194	58.0	-0.09702843	-0.0194	-0.0	0.0001	True
-0.0194	59.0	-0.0439083	-0.0194	-0.0	-0.0	True
-0.0194	60.0	0.01667864	-0.0194	0.0	0.0	True
-0.0194	61.0	0.0143251	-0.0194	-0.0	-0.0	True
-0.0194	62.0	0.00300298	-0.0194	0.0	0.0	True
-0.0194	63.0	0.12060594	-0.0194	0.0	0.0	True
-0.0194	64.0	-0.08258173	-0.0194	0.0	0.0	True
-0.0194	65.0	0.02649922	-0.0194	0.0	-0.0001	True
-0.0192	-40.0	2.12914913	-0.0193	0.0	0.0	True
-0.0192	-39.0	0.00523492	-0.0193	0.0	0.0	True
-0.0192	-38.0	-0.01339173	-0.0193	-0.0	0.0	True
-0.0192	-37.0	0.02081798	-0.0193	0.0	0.0	True
-0.0192	-36.0	-0.05815224	-0.0193	0.0	-0.0	True
-0.0192	-35.0	0.02889346	-0.0193	0.0	0.0001	True
-0.0192	-34.0	-0.04467932	-0.0193	0.0	-0.0001	True
-0.0192	-33.0	0.04256912	-0.0193	0.0	0.0	True
-0.0192	-32.0	-0.02179185	-0.0193	0.0	0.0	True
-0.0192	-31.0	-0.02605279	-0.0193	0.0	-0.0001	True
-0.0192	-30.0	-0.08221647	-0.0193	-0.0	0.0	True
-0.0192	-29.0	0.05616379	-0.0193	-0.0	0.0	True
-0.0192	-28.0	0.00900893	-0.0193	0.0	0.0	True
-0.0192	-27.0	-0.0057219	-0.0193	-0.0	0.0001	True
-0.0192	-26.0	-0.05827401	-0.0193	-0.0	-0.0	True
-0.0192	-25.0	0.00438267	-0.0193	0.0	-0.0	True
-0.0192	-24.0	-0.00994239	-0.0193	0.0	0.0	True
-0.0192	-23.0	0.03761829	-0.0193	0.0	0.0	True
-0.0192	-22.0	0.09873286	-0.0193	-0.0	0.0001	True
-0.0192	-21.0	0.09280805	-0.0193	0.0	0.0	True
-0.0192	-20.0	-0.07438453	-0.0193	0.0	-0.0	True
-0.0192	-19.0	-0.00389574	-0.0193	0.0	-0.0	True
-0.0192	-18.0	0.07998464	-0.0193	-0.0	-0.0001	True
-0.0192	-17.0	0.02106141	-0.0193	-0.0	0.0	True
-0.0192	-16.0	0.0624943	-0.0193	-0.0	0.0001	True
-0.0192	-15.0	0.0848543	-0.0193	-0.0	0.0	True
-0.0192	-14.0	-0.04829109	-0.0193	0.0	-0.0	True
-0.0192	-13.0	-0.06018126	-0.0193	0.0	-0.0	True
-0.0192	-12.0	0.09999087	-0.0193	0.0	-0.0001	True
-0.0192	-11.0	-0.1022633	-0.0193	0.0	-0.0	True
-0.0192	-10.0	0.08116146	-0.0193	-0.0	0.0001	True
-0.0192	-9.0	0.04528815	-0.0193	0.0	-0.0	True
-0.0192	-8.0	0.04431412	-0.0193	0.0	-0.0	True
-0.0192	-7.0	1.00546895	-0.0193	0.0	0.0001	True
-0.0192	-6.79487	1.12619826	-0.0193	0.0	0.0	True
-0.0192	-6.58974	1.2848671	-0.0193	-0.0	0.0	True
-0.0192	-6.38462	1.19534641	-0.0193	-0.0	0.0	True
-0.0192	-6.17949	1.22428214	-0.0193	-0.0	0.0	True
-0.0192	-6.0	1.23625163	-0.0193	0.0	0.0	True
-0.0192	-5.97436	1.24668192	-0.0193	-0.0	-0.0001	True
-0.0192	-5.76923	1.28434096	-0.0193	0.0	-0.0001	True
-0.0192	-5.5641	1.39764161	-0.0193	0.0	0.0	True
-0.0192	-5.35897	1.17988562	-0.0193	0.0	0.0	True
-0.0192	-5.15385	1.26157298	-0.0193	0.0	0.0	True
-0.0192	-5.0	1.30953922	-0.0193	-0.0	0.0	True
-0.0192	-4.94872	1.41350763	-0.0193	-0.0	-0.0	True
-0.0192	-4.74359	1.41257625	-0.0193	0.0	0.0	True
-0.0192	-4.53846	1.62018301	-0.0193	-0.0	-0.0	True
-0.0192	-4.33333	1.61685512	-0.0193	0.0	0.0	True
-0.0192	-4.12821	1.70406427	-0.0193	-0.0	-0.0	True
-0.0192	-4.0	1.79890087	-0.0193	0.0	0.0	True
-0.0192	-3.92308	1.7077963	-0.0193	0.0	0.0	True
-0.0192	-3.71795	1.87450218	-0.0193	-0.0	-0.0	True
-0.0192	-3.51282	1.97283442	-0.0193	0.0	-0.0	True
-0.0192	-3.30769	1.93204684	-0.0193	-0.0	-0.0	True
-0.0192	-3.10256	1.80559913	-0.0193	-0.0	-0.0	True
-0.0192	-3.0	1.99811329	-0.0193	0.0	0.0001	True
-0.0192	-2.89744	1.77216122	-0.0193	-0.0	0.0	True
-0.0192	-2.69231	1.72094662	-0.0193	-0.0	-0.0	True
-0.0192	-2.48718	1.40672985	-0.0193	0.0	0.0	True
-0.0192	-2.28205	1.23357298	-0.0193	0.0	0.0001	True
-0.0192	-2.07692	1.44885294	-0.0193	-0.0	-0.0	True
-0.0192	-2.0	0.59195117	-0.0193	0.0	0.0001	True
-0.0192	-1.87179	1.06191612	-0.0193	0.0	-0.0	True
-0.0192	-1.66667	0.66739041	-0.0193	0.0	-0.0	True
-0.0192	-1.46154	0.64584227	-0.0193	-0.0	0.0	True
-0.0192	-1.25641	0.48948388	-0.0193	-0.0	-0.0001	True
-0.0192	-1.05128	0.21227796	-0.0193	0.0	0.0001	True
-0.0192	-1.0	0.08927748	-0.0193	0.0	-0.0	True
-0.0192	-0.84615	0.20781394	-0.0193	-0.0	0.0	True
-0.0192	-0.79487	0.007832	-0.0193	0.0	-0.0001	True
-0.0192	-0.64103	0.06983945	-0.0193	-0.0	0.0	True
-0.0192	-0.58974	0.11496514	-0.0193	0.0	0.0	True
-0.0192	-0.4359	0.14260071	-0.0193	-0.0	0.0001	True
-0.0192	-0.38462	-0.00389573	-0.0193	-0.0	-0.0	True
-0.0192	-0.23077	0.12084947	-0.0193	-0.0	0.0001	True
-0.0192	-0.17949	-0.01899166	-0.0193	0.0	0.0	True
-0.0192	-0.02564	0.04553158	-0.0193	-0.0	-0.0	True
-0.0192	0.0	-0.00580303	-0.0193	-0.0	-0.0001	True
-0.0192	0.02564	0.09069788	-0.0193	-0.0	0.0	True
-0.0192	0.17949	0.11991601	-0.0193	0.0	-0.0001	True
-0.0192	0.23077	0.08128308	-0.0193	0.0	0.0	True
-0.0192	0.38462	0.25172233	-0.0193	-0.0	-0.0	True
-0.0192	0.4359	0.30979325	-0.0193	0.0	-0.0	True
-0.0192	0.58974	0.39606754	-0.0193	-0.0	0.0	True
