Initial Temperature (K)	0.0277395
Resistor	201600.0	Excitation Current (A)	6.12e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Compliance Pass
-0.0132	-0.00011409	0.63306013	-0.0133	0.0	0.0	True
-0.0132	-0.00011161	0.58494706	-0.0133	-0.0	0.0	True
-0.0132	-0.00010913	0.54793791	-0.0133	-0.0	0.0001	True
-0.0132	-0.00010665	0.60812745	-0.0133	-0.0	0.0001	True
-0.0132	-0.00010417	0.54462614	-0.0133	-0.0	-0.0	True
-0.0132	-0.00010169	0.5775451	-0.0133	0.0	0.0	True
-0.0132	-9.921e-05	0.54267843	-0.0133	-0.0	0.0	True
-0.0132	-9.673e-05	0.57267582	-0.0133	0.0	-0.0001	True
-0.0132	-9.425e-05	0.44528366	-0.0133	0.0	-0.0	True
-0.0132	-9.177e-05	0.57949346	-0.0133	0.0	0.0	True
-0.0132	-8.929e-05	0.56605294	-0.0133	0.0	0.0	True
-0.0132	-8.681e-05	0.54891176	-0.0133	-0.0	0.0001	True
-0.0132	-8.433e-05	0.54540458	-0.0133	0.0	0.0001	True
-0.0132	-8.185e-05	0.55611765	-0.0133	0.0	0.0	True
-0.0132	-7.937e-05	0.60695948	-0.0133	0.0	0.0001	True
-0.0132	-7.688e-05	0.59137582	-0.0133	0.0	-0.0001	True
-0.0132	-7.44e-05	0.56761111	-0.0133	-0.0	-0.0	True
-0.0132	-7.192e-05	0.52027778	-0.0133	0.0	-0.0	True
-0.0132	-6.944e-05	0.61436013	-0.0133	0.0	-0.0	True
-0.0132	-6.696e-05	0.6172817	-0.0133	-0.0	-0.0	True
-0.0132	-6.448e-05	0.59273922	-0.0133	0.0	-0.0	True
-0.0132	-6.2e-05	0.63520196	-0.0133	-0.0	0.0	True
-0.0132	-5.952e-05	0.49086471	-0.0133	0.0	-0.0	True
-0.0132	-5.704e-05	0.56293595	-0.0133	0.0	0.0	True
-0.0132	-5.456e-05	0.60695882	-0.0133	0.0	-0.0	True
-0.0132	-5.208e-05	0.57696078	-0.0133	0.0	-0.0	True
-0.0132	-4.96e-05	0.63948758	-0.0133	0.0	-0.0	True
-0.0132	-4.712e-05	0.69207974	-0.0133	0.0	-0.0001	True
-0.0132	-4.464e-05	0.64649935	-0.0133	0.0	-0.0001	True
-0.0132	-4.216e-05	0.62215163	-0.0133	-0.0	0.0	True
-0.0132	-4.191e-05	0.70065163	-0.0133	0.0	0.0001	True
-0.0132	-4.167e-05	0.72811569	-0.0133	-0.0	-0.0	True
-0.0132	-4.142e-05	0.66967908	-0.0133	-0.0	-0.0	True
-0.0132	-4.117e-05	0.70201373	-0.0133	-0.0	-0.0	True
-0.0132	-4.092e-05	0.7164281	-0.0133	0.0	-0.0	True
-0.0132	-4.067e-05	0.60832222	-0.0133	-0.0	-0.0	True
-0.0132	-4.043e-05	0.67474379	-0.0133	0.0	-0.0001	True
-0.0132	-4.018e-05	0.68195163	-0.0133	0.0	-0.0	True
-0.0132	-3.993e-05	0.69870261	-0.0133	0.0	-0.0001	True
-0.0132	-3.968e-05	0.6981183	-0.0133	0.0	0.0	True
-0.0132	-3.943e-05	0.69247059	-0.0133	-0.0	-0.0001	True
-0.0132	-3.919e-05	0.67591242	-0.0133	0.0	0.0	True
-0.0132	-3.894e-05	0.68974314	-0.0133	-0.0	-0.0	True
-0.0132	-3.869e-05	0.66013529	-0.0133	0.0	-0.0	True
-0.0132	-3.844e-05	0.68370392	-0.0133	-0.0	-0.0	True
-0.0132	-3.819e-05	0.74194575	-0.0133	0.0	-0.0001	True
-0.0132	-3.795e-05	0.71506536	-0.0133	0.0	-0.0	True
-0.0132	-3.77e-05	0.71253268	-0.0133	0.0	0.0	True
-0.0132	-3.745e-05	0.75908758	-0.0133	0.0	0.0	True
-0.0132	-3.72e-05	0.73726993	-0.0133	0.0	-0.0	True
-0.0132	-3.695e-05	0.69110588	-0.0133	0.0	-0.0	True
-0.0132	-3.671e-05	0.70493529	-0.0133	-0.0	-0.0	True
-0.0132	-3.646e-05	0.76707255	-0.0133	-0.0	0.0001	True
-0.0132	-3.621e-05	0.73045359	-0.0133	0.0	-0.0	True
-0.0132	-3.596e-05	0.68662549	-0.0133	0.0	-0.0	True
-0.0132	-3.571e-05	0.76044967	-0.0133	-0.0	-0.0	True
-0.0132	-3.547e-05	0.69013203	-0.0133	0.0	0.0	True
-0.0132	-3.522e-05	0.79453791	-0.0133	-0.0	0.0	True
-0.0132	-3.497e-05	0.7470098	-0.0133	-0.0	0.0001	True
-0.0132	-3.472e-05	0.76902092	-0.0133	0.0	-0.0	True
-0.0132	-3.447e-05	0.81908039	-0.0133	0.0	0.0001	True
-0.0132	-3.423e-05	0.77642222	-0.0133	-0.0	0.0	True
-0.0132	-3.398e-05	0.77350065	-0.0133	0.0	0.0	True
-0.0132	-3.373e-05	0.76882614	-0.0133	0.0	0.0001	True
-0.0132	-3.348e-05	0.78557843	-0.0133	0.0	-0.0	True
-0.0132	-3.323e-05	0.88491895	-0.0133	0.0	0.0	True
-0.0132	-3.299e-05	0.79181111	-0.0133	0.0	0.0001	True
-0.0132	-3.274e-05	0.82726144	-0.0133	0.0	-0.0001	True
-0.0132	-3.249e-05	-4.88118719	-0.0133	-0.0	0.0	True
-0.0132	-3.224e-05	3.63609412	-0.0133	0.0	0.0001	True
-0.0132	-3.199e-05	-1.74822157	-0.0133	0.0	-0.0	True
-0.0132	-3.175e-05	2.728	-0.0133	-0.0	0.0	True
-0.0132	-3.15e-05	-1.08555124	-0.0133	0.0	-0.0001	True
-0.0132	-3.125e-05	0.72733629	-0.0133	0.0	0.0	True
-0.0132	-3.1e-05	0.01947876	-0.0133	0.0	-0.0	True
-0.0132	-3.075e-05	0.06525373	-0.0133	-0.0	-0.0001	True
-0.0132	-3.051e-05	-0.03136078	-0.0133	-0.0	-0.0001	True
-0.0132	-3.026e-05	0.02512758	-0.0133	0.0	-0.0	True
-0.0132	-3.001e-05	-0.0623319	-0.0133	0.0	-0.0	True
-0.0132	-2.976e-05	0.00350614	-0.0133	0.0	0.0001	True
-0.0132	-2.951e-05	0.00506443	-0.0133	0.0	-0.0001	True
-0.0132	-2.927e-05	-0.04967068	-0.0133	0.0	0.0	True
-0.0132	-2.902e-05	0.0048697	-0.0133	-0.0	0.0001	True
-0.0132	-2.877e-05	-0.08336905	-0.0133	0.0	0.0	True
-0.0132	-2.852e-05	-0.00798629	-0.0133	0.0	0.0001	True
-0.0132	-2.827e-05	-0.02804935	-0.0133	0.0	-0.0001	True
-0.0132	-2.803e-05	-0.08064204	-0.0133	-0.0	0.0	True
-0.0132	-2.778e-05	-0.0075967	-0.0133	0.0	-0.0	True
-0.0132	-2.753e-05	0.04382728	-0.0133	0.0	-0.0	True
-0.0132	-2.728e-05	-0.0159726	-0.0133	0.0	0.0	True
-0.0132	-2.48e-05	-0.07304529	-0.0133	-0.0	0.0001	True
-0.0132	-2.232e-05	0.01675176	-0.0133	-0.0	0.0001	True
-0.0132	-1.984e-05	-0.01538822	-0.0133	-0.0	0.0	True
-0.0132	-1.736e-05	0.02025793	-0.0133	-0.0	0.0001	True
-0.0132	-1.488e-05	0.01382996	-0.0133	0.0	0.0	True
-0.0132	-1.24e-05	-0.03077642	-0.0133	0.0	0.0	True
-0.0132	-9.92e-06	-0.00818107	-0.0133	-0.0	-0.0001	True
-0.0132	-7.44e-06	-0.02356931	-0.0133	0.0	-0.0	True
-0.0132	-4.96e-06	0.00448012	-0.0133	-0.0	-0.0	True
-0.0132	-2.48e-06	-0.00759673	-0.0133	-0.0	-0.0001	True
-0.0132	0.0	-0.01285599	-0.0133	0.0	0.0	True
-0.0132	2.48e-06	0.00155831	-0.0133	-0.0	0.0	True
-0.0132	4.96e-06	-0.0272702	-0.0133	0.0	0.0	True
-0.0132	7.44e-06	0.00448011	-0.0133	0.0	-0.0	True
-0.0132	9.92e-06	-0.03759392	-0.0133	0.0	0.0001	True
-0.0132	1.24e-05	0.03408781	-0.0133	0.0	-0.0	True
-0.0132	1.488e-05	0.00584362	-0.0133	0.0	0.0	True
-0.0132	1.736e-05	-0.03915227	-0.0133	0.0	-0.0001	True
-0.0132	1.984e-05	-0.01168722	-0.0133	0.0	-0.0	True
-0.0132	2.232e-05	-0.06544857	-0.0133	0.0	0.0001	True
-0.0132	2.48e-05	0.01207681	-0.0133	-0.0	0.0	True
-0.0132	2.501e-05	-0.03136081	-0.0133	0.0	0.0	True
-0.0132	2.521e-05	-0.00798627	-0.0133	-0.0	-0.0	True
-0.0132	2.542e-05	-0.05278733	-0.0133	0.0	-0.0001	True
-0.0132	2.563e-05	-0.03330859	-0.0133	0.0	-0.0	True
-0.0132	2.583e-05	0.01460905	-0.0133	0.0	0.0	True
-0.0132	2.604e-05	0.03252948	-0.0133	0.0	0.0	True
-0.0132	2.625e-05	-0.01753093	-0.0133	0.0	0.0001	True
-0.0132	2.646e-05	-0.06837039	-0.0133	-0.0	0.0	True
-0.0132	2.666e-05	-0.0272702	-0.0133	0.0	0.0	True
-0.0132	2.687e-05	-0.00409048	-0.0133	-0.0	-0.0	True
-0.0132	2.708e-05	-0.00759671	-0.0133	0.0	0.0	True
-0.0132	2.728e-05	-0.00370097	-0.0133	0.0	-0.0	True
-0.0132	2.749e-05	0.02532235	-0.0133	-0.0	-0.0	True
-0.0132	2.77e-05	-0.04148977	-0.0133	0.0	-0.0	True
-0.0132	2.79e-05	-0.00116868	-0.0133	0.0	-0.0001	True
-0.0132	2.811e-05	-0.04129496	-0.0133	0.0	-0.0	True
-0.0132	2.832e-05	0.02006313	-0.0133	0.0	-0.0	True
-0.0132	2.852e-05	-0.05746233	-0.0133	-0.0	-0.0	True
-0.0132	2.873e-05	-0.00058435	-0.0133	0.0	0.0	True
-0.0132	2.894e-05	0.04947596	-0.0133	0.0	-0.0001	True
-0.0132	2.914e-05	-0.04441155	-0.0133	-0.0	-0.0001	True
-0.0132	2.935e-05	-0.01266124	-0.0133	-0.0	-0.0	True
-0.0132	2.956e-05	-0.01889433	-0.0133	0.0	0.0001	True
-0.0132	2.976e-05	-0.01246642	-0.0133	-0.0	0.0	True
-0.0132	2.997e-05	0.05103425	-0.0133	-0.0	0.0	True
-0.0132	3.018e-05	-0.01246633	-0.0133	0.0	0.0001	True
-0.0132	3.038e-05	-0.01460906	-0.0133	-0.0	-0.0	True
-0.0132	3.059e-05	-0.04012623	-0.0133	0.0	-0.0	True
-0.0132	3.08e-05	-0.08336908	-0.0133	0.0	-0.0	True
-0.0132	3.1e-05	-0.17511375	-0.0133	-0.0	-0.0001	True
-0.0132	3.121e-05	2.59592771	-0.0133	-0.0	0.0	True
-0.0132	3.142e-05	-1.1071719	-0.0133	-0.0	-0.0	True
-0.0132	3.162e-05	0.95134118	-0.0133	-0.0	-0.0001	True
-0.0132	3.183e-05	7.55911765	-0.0133	0.0	-0.0	True
-0.0132	3.204e-05	2.05305693	-0.0133	-0.0	0.0001	True
-0.0132	3.224e-05	-0.55748301	-0.0133	0.0	0.0	True
-0.0132	3.245e-05	1.16288039	-0.0133	0.0	-0.0001	True
-0.0132	3.266e-05	1.34111046	-0.0133	-0.0	-0.0001	True
-0.0132	3.286e-05	0.79181046	-0.0133	0.0	-0.0	True
-0.0132	3.307e-05	0.78986275	-0.0133	0.0	0.0001	True
-0.0132	3.328e-05	0.84518235	-0.0133	-0.0	0.0	True
-0.0132	3.348e-05	0.86738824	-0.0133	-0.0	0.0	True
-0.0132	3.369e-05	0.79395359	-0.0133	0.0	-0.0001	True
-0.0132	3.39e-05	0.75187974	-0.0133	-0.0	-0.0	True
-0.0132	3.41e-05	0.83524706	-0.0133	-0.0	-0.0	True
-0.0132	3.431e-05	0.7844085	-0.0133	0.0	0.0	True
-0.0132	3.452e-05	0.78733072	-0.0133	0.0	0.0001	True
-0.0132	3.472e-05	0.78382549	-0.0133	-0.0	0.0001	True
-0.0132	3.493e-05	0.78207124	-0.0133	0.0	0.0	True
-0.0132	3.514e-05	0.75986536	-0.0133	0.0	0.0	True
-0.0132	3.534e-05	0.77486405	-0.0133	0.0	-0.0	True
-0.0132	3.555e-05	0.74584118	-0.0133	-0.0	-0.0	True
-0.0132	3.576e-05	0.76083922	-0.0133	0.0	-0.0001	True
-0.0132	3.596e-05	0.75421634	-0.0133	0.0	-0.0	True
-0.0132	3.617e-05	0.76239869	-0.0133	0.0	0.0	True
-0.0132	3.638e-05	0.70746797	-0.0133	0.0	0.0001	True
-0.0132	3.658e-05	0.70571503	-0.0133	0.0	0.0	True
-0.0132	3.679e-05	0.68584706	-0.0133	-0.0	-0.0	True
-0.0132	3.7e-05	0.74213987	-0.0133	-0.0	-0.0	True
-0.0132	3.72e-05	0.66831699	-0.0133	0.0	-0.0	True
-0.0132	3.968e-05	0.69227516	-0.0133	-0.0	-0.0001	True
-0.0132	4.216e-05	0.70435098	-0.0133	0.0	-0.0	True
-0.0132	4.464e-05	0.5561183	-0.0133	0.0	-0.0	True
-0.0132	4.712e-05	0.59566144	-0.0133	0.0	-0.0001	True
-0.0132	4.96e-05	0.61981438	-0.0133	-0.0	-0.0001	True
-0.0132	5.208e-05	0.61026928	-0.0133	0.0	-0.0	True
-0.0132	5.456e-05	0.61163333	-0.0133	0.0	-0.0	True
-0.0132	5.704e-05	0.62429477	-0.0133	-0.0	-0.0	True
-0.0132	5.952e-05	0.52319869	-0.0133	0.0	-0.0	True
-0.0132	6.2e-05	0.55884575	-0.0133	0.0	0.0001	True
-0.0132	6.448e-05	0.5734549	-0.0133	-0.0	0.0	True
-0.0132	6.696e-05	0.62429412	-0.0133	0.0	0.0001	True
-0.0132	6.944e-05	0.49807124	-0.0133	0.0	0.0001	True
-0.0132	7.192e-05	0.54949673	-0.0133	-0.0	-0.0001	True
-0.0132	7.44e-05	0.61397059	-0.0133	0.0	0.0	True
-0.0132	7.688e-05	0.6702634	-0.0133	-0.0	-0.0	True
-0.0132	7.937e-05	0.55358562	-0.0133	-0.0	-0.0001	True
-0.0132	8.185e-05	0.54073007	-0.0133	0.0	-0.0	True
-0.0132	8.433e-05	0.58494706	-0.0133	0.0	0.0	True
-0.0132	8.681e-05	0.57364967	-0.0133	0.0	-0.0001	True
-0.0132	8.929e-05	0.65117451	-0.0133	0.0	-0.0	True
-0.0132	9.177e-05	0.57345425	-0.0133	0.0	0.0	True
-0.0132	9.425e-05	0.53352353	-0.0133	0.0	0.0001	True
-0.0132	9.673e-05	0.60637386	-0.0133	-0.0	0.0	True
-0.0132	9.921e-05	0.56819608	-0.0133	0.0	-0.0	True
-0.0132	0.00010169	0.54287255	-0.0133	0.0	-0.0001	True
-0.0132	0.00010417	0.47878758	-0.0133	0.0	0.0001	True
-0.0132	0.00010665	0.56975425	-0.0133	0.0	0.0	True
-0.0132	0.00010913	0.4963183	-0.0133	-0.0	0.0001	True
-0.0132	0.00011161	0.52884837	-0.0133	0.0	0.0	True
-0.0132	0.00011409	0.60169935	-0.0133	-0.0	0.0	True
-0.0132	0.00011657	0.60111438	-0.0133	-0.0	-0.0001	True
-0.0132	0.00011905	0.56507974	-0.0133	0.0	-0.0	True
-0.0132	0.00012153	0.59429673	-0.0133	0.0	-0.0	True
-0.0132	0.00012401	0.56118366	-0.0133	0.0	0.0001	True
-0.0132	0.00012649	0.51423922	-0.0133	0.0	-0.0	True
-0.0132	0.00012897	0.59741307	-0.0133	-0.0	-0.0001	True
-0.0132	0.00013145	0.56001503	-0.0133	0.0	0.0	True
-0.0132	0.00013393	0.56040523	-0.0133	0.0	0.0001	True
-0.0132	0.00013641	0.50333137	-0.0133	0.0	0.0001	True
-0.0132	0.00013889	0.60501046	-0.0133	0.0	-0.0	True
-0.0132	0.00014137	0.52923791	-0.0133	0.0	-0.0001	True
-0.0132	0.00014385	0.57053333	-0.0133	-0.0	0.0	True
-0.0132	0.00014633	0.56527451	-0.0133	0.0	-0.0001	True
-0.0132	0.00014881	0.57968758	-0.0133	0.0	-0.0	True
-0.0132	0.00015129	0.5520281	-0.0133	0.0	-0.0001	True
-0.0132	0.00015377	0.56507908	-0.0133	0.0	0.0	True
-0.0132	0.00015625	0.50235686	-0.0133	0.0	0.0	True
-0.0132	0.00015873	0.56858497	-0.0133	0.0	0.0001	True
-0.0132	0.00016121	0.59293333	-0.0133	-0.0	-0.0	True
-0.0132	0.00016369	0.56488366	-0.0133	0.0	-0.0	True
-0.0132	0.00016617	0.49963007	-0.0133	-0.0	0.0	True
-0.0132	0.00016865	0.45852876	-0.0133	-0.0	0.0	True
-0.0132	0.00017113	0.50488954	-0.0133	0.0	0.0	True
-0.0132	0.00017361	0.54618431	-0.0133	0.0	0.0	True
-0.0132	0.00017609	0.55923529	-0.0133	-0.0	-0.0	True
-0.0132	0.00017857	0.56644183	-0.0133	0.0	-0.0	True
-0.0132	0.00018105	0.5309915	-0.0133	0.0	-0.0	True
-0.0132	0.00018353	0.61338627	-0.0133	0.0	-0.0001	True
-0.0132	0.00018601	0.57540327	-0.0133	-0.0	-0.0001	True
-0.0132	0.00018849	0.54111961	-0.0133	0.0	-0.0	True
-0.0132	0.00019097	0.60072418	-0.0133	0.0	0.0	True
-0.0132	0.00019345	0.64533137	-0.0133	0.0	0.0001	True
-0.0132	0.00019593	0.5894268	-0.0133	-0.0	0.0001	True
-0.0132	0.00019841	0.63714967	-0.0133	0.0	-0.0001	True
-0.0132	0.00020089	0.59195948	-0.0133	-0.0	-0.0001	True
-0.0132	0.00020337	0.58085686	-0.0133	0.0	-0.0	True
-0.0132	0.00020585	0.53956144	-0.0133	0.0	-0.0	True
-0.0132	0.00020833	0.58786863	-0.0133	0.0	0.0	True
-0.0132	0.00021081	0.53586013	-0.0133	0.0	0.0	True
-0.0132	0.00021329	0.5683902	-0.0133	-0.0	-0.0001	True
-0.0132	0.00021577	0.59565948	-0.0133	0.0	0.0	True
-0.0132	0.00021825	0.57248105	-0.0133	0.0	-0.0	True
-0.0132	0.00022073	0.57326013	-0.0133	0.0	-0.0	True
-0.0132	0.00022321	0.57520784	-0.0133	0.0	-0.0	True
-0.0132	0.00022569	0.52865359	-0.0133	-0.0	-0.0	True
-0.0132	0.00022817	0.57131176	-0.0133	-0.0	-0.0	True
-0.0132	0.00023065	0.58105098	-0.0133	0.0	0.0001	True
-0.0132	0.00023313	0.51462745	-0.0133	-0.0	0.0001	True
-0.0132	0.00023562	0.50742157	-0.0133	0.0	0.0	True
-0.0132	0.0002381	0.50099412	-0.0133	0.0	0.0001	True
-0.0132	0.00024058	0.59858235	-0.0133	0.0	0.0001	True
-0.0132	0.00024306	0.5204719	-0.0133	0.0	0.0001	True
-0.0132	0.00024554	0.50294183	-0.0133	-0.0	0.0001	True
-0.0132	0.00024802	0.6278	-0.0133	0.0	0.0001	True
-0.0132	0.0002505	0.57579216	-0.0133	0.0	0.0	True
-0.0132	0.00025298	0.59663399	-0.0133	-0.0	-0.0	True
-0.0132	0.00025546	0.54248366	-0.0133	0.0	0.0	True
-0.0132	0.00025794	0.52164118	-0.0133	0.0	0.0	True
-0.0132	0.00026042	0.56410392	-0.0133	0.0	0.0	True
-0.0132	0.0002629	0.58046797	-0.0133	-0.0	0.0	True
-0.0132	0.00026538	0.53021176	-0.0133	0.0	0.0001	True
-0.0132	0.00026786	0.53332876	-0.0133	0.0	0.0001	True
-0.0132	0.00027034	0.55105359	-0.0133	0.0	0.0001	True
-0.0132	0.00027282	0.5972183	-0.0133	0.0	-0.0	True
-0.0132	0.0002753	0.52884837	-0.0133	0.0	-0.0001	True
-0.0132	0.00027778	0.65020131	-0.0133	-0.0	-0.0001	True
-0.0132	0.00028026	0.62838497	-0.0133	0.0	0.0	True
-0.0132	0.00028274	0.67162745	-0.0133	-0.0	0.0	True
-0.0132	0.00028522	0.58222092	-0.0133	-0.0	0.0	True
-0.0132	0.0002877	0.57014379	-0.0133	0.0	0.0001	True
-0.0132	0.00029018	0.5547549	-0.0133	0.0	0.0	True
-0.0132	0.00029266	0.5537817	-0.0133	-0.0	0.0001	True
-0.0132	0.00029514	0.54443203	-0.0133	0.0	0.0001	True
-0.0132	0.00029762	0.54092484	-0.0133	-0.0	0.0001	True
-0.0132	0.0003001	0.55865098	-0.0133	-0.0	-0.0	True
-0.0132	0.00030258	0.59468693	-0.0133	-0.0	0.0	True
-0.0132	0.00030506	0.49924052	-0.0133	0.0	0.0	True
-0.0132	0.00030754	0.55709216	-0.0133	0.0	-0.0	True
-0.0132	0.00031002	0.53118562	-0.0133	-0.0	-0.0	True
-0.0132	0.0003125	0.5989719	-0.0133	-0.0	0.0	True
-0.0132	0.00031498	0.50897974	-0.0133	0.0	-0.0	True
-0.0132	0.00031746	0.62273595	-0.0133	0.0	0.0	True
-0.0132	0.00031994	0.58144183	-0.0133	-0.0	0.0001	True
-0.0132	0.00032242	0.60987974	-0.0133	-0.0	0.0001	True
-0.013	-0.00019841	0.7022085	-0.013	0.0	0.0001	True
-0.013	-0.00019593	0.5272902	-0.013	0.0	0.0	True
-0.013	-0.00019345	0.57248105	-0.013	-0.0	0.0001	True
-0.013	-0.00019097	0.55144379	-0.013	-0.0	0.0	True
-0.013	-0.00018849	0.54404183	-0.013	0.0	0.0	True
-0.013	-0.00018601	0.55105425	-0.013	0.0	-0.0	True
-0.013	-0.00018353	0.62838497	-0.013	0.0	-0.0001	True
-0.013	-0.00018105	0.54521046	-0.013	0.0	-0.0001	True
-0.013	-0.00017857	0.54638039	-0.013	-0.0	0.0	True
-0.013	-0.00017609	0.5870902	-0.013	0.0	0.0	True
-0.013	-0.00017361	0.5962451	-0.013	-0.0	0.0	True
-0.013	-0.00017113	0.60111503	-0.013	-0.0	-0.0	True
-0.013	-0.00016865	0.47859281	-0.013	0.0	-0.0	True
-0.013	-0.00016617	0.50527843	-0.013	0.0	-0.0001	True
-0.013	-0.00016369	0.63617647	-0.013	0.0	-0.0	True
-0.013	-0.00016121	0.48170915	-0.013	-0.0	-0.0	True
-0.013	-0.00015873	0.49300654	-0.013	0.0	-0.0	True
-0.013	-0.00015625	0.52300458	-0.013	0.0	0.0	True
-0.013	-0.00015377	0.56079412	-0.013	-0.0	0.0	True
-0.013	-0.00015129	0.61786667	-0.013	-0.0	-0.0	True
-0.013	-0.00014881	0.52144771	-0.013	0.0	0.0	True
-0.013	-0.00014633	0.58553137	-0.013	0.0	-0.0	True
-0.013	-0.00014385	0.5748183	-0.013	-0.0	0.0	True
-0.013	-0.00014137	0.53897712	-0.013	0.0	0.0	True
-0.013	-0.00013889	0.48930654	-0.013	0.0	-0.0	True
-0.013	-0.00013641	0.55631438	-0.013	0.0	0.0	True
-0.013	-0.00013393	0.56001373	-0.013	-0.0	0.0	True
-0.013	-0.00013145	0.50508366	-0.013	-0.0	-0.0	True
-0.013	-0.00012897	0.46106209	-0.013	0.0	-0.0001	True
-0.013	-0.00012649	0.58475229	-0.013	0.0	-0.0	True
-0.013	-0.00012401	0.5565085	-0.013	0.0	0.0001	True
-0.013	-0.00012153	0.54034118	-0.013	0.0	0.0	True
-0.013	-0.00011905	0.48930588	-0.013	-0.0	0.0	True
-0.013	-0.00011657	0.55572941	-0.013	-0.0	-0.0	True
-0.013	-0.00011409	0.53566667	-0.013	0.0	0.0	True
-0.013	-0.00011161	0.50021569	-0.013	0.0	-0.0	True
-0.013	-0.00010913	0.52573268	-0.013	0.0	0.0001	True
-0.013	-0.00010665	0.5565085	-0.013	0.0	0.0001	True
-0.013	-0.00010417	0.48521634	-0.013	0.0	-0.0	True
-0.013	-0.00010169	0.57968758	-0.013	0.0	-0.0	True
-0.013	-9.921e-05	0.63909804	-0.013	0.0	-0.0	True
-0.013	-9.673e-05	0.50995425	-0.013	0.0	-0.0001	True
-0.013	-9.425e-05	0.49729281	-0.013	0.0	-0.0	True
-0.013	-9.177e-05	0.54228824	-0.013	0.0	-0.0	True
-0.013	-8.929e-05	0.60793203	-0.013	-0.0	0.0	True
-0.013	-8.681e-05	0.56254706	-0.013	-0.0	0.0001	True
-0.013	-8.433e-05	0.54930065	-0.013	0.0	-0.0	True
-0.013	-8.185e-05	0.54112026	-0.013	0.0	0.0	True
-0.013	-7.937e-05	0.52845882	-0.013	0.0	-0.0	True
-0.013	-7.688e-05	0.52943203	-0.013	-0.0	-0.0001	True
-0.013	-7.44e-05	0.54871634	-0.013	0.0	-0.0	True
-0.013	-7.192e-05	0.66773137	-0.013	-0.0	-0.0	True
-0.013	-6.944e-05	0.51657647	-0.013	0.0	-0.0	True
-0.013	-6.696e-05	0.57053203	-0.013	0.0	0.0	True
-0.013	-6.448e-05	0.60364771	-0.013	0.0	0.0	True
-0.013	-6.2e-05	0.58319412	-0.013	0.0	0.0	True
-0.013	-5.952e-05	0.60968562	-0.013	-0.0	0.0	True
-0.013	-5.704e-05	0.63753987	-0.013	-0.0	-0.0001	True
-0.013	-5.456e-05	0.59838758	-0.013	0.0	-0.0001	True
-0.013	-5.208e-05	0.6186451	-0.013	0.0	0.0	True
-0.013	-4.96e-05	0.62760654	-0.013	-0.0	-0.0	True
-0.013	-4.712e-05	0.63870784	-0.013	-0.0	0.0001	True
-0.013	-4.687e-05	0.62585229	-0.013	-0.0	-0.0	True
-0.013	-4.663e-05	0.59527124	-0.013	-0.0	0.0	True
-0.013	-4.638e-05	0.63987778	-0.013	0.0	-0.0	True
-0.013	-4.613e-05	0.60948954	-0.013	0.0	-0.0001	True
-0.013	-4.588e-05	0.6094902	-0.013	0.0	-0.0	True
-0.013	-4.563e-05	0.65857647	-0.013	0.0	-0.0	True
-0.013	-4.539e-05	0.63481307	-0.013	-0.0	-0.0001	True
-0.013	-4.514e-05	0.67493922	-0.013	-0.0	-0.0	True
-0.013	-4.489e-05	0.64805817	-0.013	-0.0	-0.0	True
-0.013	-4.464e-05	0.63948824	-0.013	0.0	-0.0001	True
-0.013	-4.439e-05	0.56975359	-0.013	0.0	-0.0001	True
-0.013	-4.415e-05	0.68604183	-0.013	0.0	-0.0	True
-0.013	-4.39e-05	0.70922092	-0.013	0.0	-0.0	True
-0.013	-4.365e-05	0.67299085	-0.013	0.0	-0.0	True
-0.013	-4.34e-05	0.68974248	-0.013	0.0	-0.0001	True
-0.013	-4.315e-05	0.6597451	-0.013	0.0	0.0	True
-0.013	-4.291e-05	0.69870261	-0.013	-0.0	0.0	True
-0.013	-4.266e-05	0.70337712	-0.013	0.0	0.0001	True
-0.013	-4.241e-05	0.69948235	-0.013	0.0	0.0001	True
-0.013	-4.216e-05	0.67338039	-0.013	-0.0	0.0	True
-0.013	-4.191e-05	0.70396144	-0.013	-0.0	0.0	True
-0.013	-4.167e-05	0.63442288	-0.013	0.0	0.0	True
-0.013	-4.142e-05	0.66442026	-0.013	-0.0	0.0001	True
-0.013	-4.117e-05	0.67941895	-0.013	0.0	0.0001	True
-0.013	-4.092e-05	0.68370392	-0.013	0.0	0.0	True
-0.013	-4.067e-05	0.61065882	-0.013	-0.0	0.0	True
-0.013	-4.043e-05	0.67922418	-0.013	-0.0	0.0	True
-0.013	-4.018e-05	0.65253791	-0.013	0.0	-0.0	True
-0.013	-3.993e-05	0.63130654	-0.013	0.0	0.0	True
-0.013	-3.968e-05	0.73610131	-0.013	-0.0	-0.0	True
-0.013	-3.943e-05	0.69441699	-0.013	-0.0	-0.0001	True
-0.013	-3.919e-05	0.68759935	-0.013	-0.0	-0.0	True
-0.013	-3.894e-05	0.74077712	-0.013	0.0	0.0001	True
-0.013	-3.869e-05	0.71662288	-0.013	0.0	0.0	True
-0.013	-3.844e-05	0.75889216	-0.013	0.0	0.0	True
-0.013	-3.819e-05	0.75713856	-0.013	0.0	-0.0001	True
-0.013	-3.795e-05	0.73025752	-0.013	-0.0	-0.0	True
-0.013	-3.77e-05	0.75226928	-0.013	0.0	-0.0	True
