Started: January 28, 2023 18:47:11
Resistor	1000000.0	Excitation Current (A)	1e-07
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.644525	14.3574	14.2759	10.3117
0.698309	14.3574	14.2759	10.3117
0.74534	14.3574	14.2759	10.3117
0.808161	14.3098	14.2759	10.3117
0.710602	14.3098	14.2721	10.3117
0.825856	14.3098	14.2721	10.3117
0.7839	14.3098	14.2721	10.3117
0.669996	14.3098	14.2721	10.3117
0.629251	14.3098	14.2721	10.3117
0.759124	14.3098	14.2721	10.3117
0.812119	14.3098	14.2721	10.3117
0.780594	14.3751	14.2721	10.3117
0.74562	14.3751	14.2371	10.3117
0.837917	14.3751	14.2371	10.3117
0.657796	14.3751	14.2371	10.3117
0.734677	14.3751	14.2371	10.3117
0.721359	14.3751	14.2371	10.3117
0.695887	14.3751	14.2371	10.3117
0.727599	14.3751	14.2371	10.3117
0.707762	14.3751	14.2371	10.3117
0.721499	14.3751	14.2371	10.3117
0.705899	14.3751	14.2371	10.3117
0.732162	14.3751	14.2371	10.281
0.734025	14.3751	14.2371	10.281
0.710462	14.3751	14.2371	10.281
0.69314	14.3751	14.2371	10.281
0.664362	14.3751	14.2371	10.281
0.719962	14.3751	14.2371	10.281
0.736539	14.3751	14.2371	10.281
0.748786	14.3751	14.2061	10.281
0.765367	14.3751	14.2061	10.281
0.697564	14.3751	14.2061	10.281
0.718146	14.3751	14.2061	10.281
0.791351	14.3751	14.2061	10.281
0.759683	14.3751	14.2061	10.281
0.708879	14.3751	14.2061	10.281
0.676469	14.3751	14.2061	10.281
0.692488	14.3751	14.1939	10.281
0.701754	14.3751	14.1939	10.281
0.702825	14.3751	14.1939	10.281
0.738635	14.3751	14.1939	10.281
0.70222	14.3751	14.1939	10.281
0.703058	14.3751	14.1939	10.281
0.712185	14.3751	14.1939	10.281
0.765087	14.3025	14.1939	10.281
0.760893	14.3025	14.1667	10.281
0.683827	14.3025	14.1667	10.281
0.753955	14.3025	14.1667	10.281
0.723221	14.3025	14.1667	10.281
0.669764	14.3025	14.1667	10.281
0.741289	14.3025	14.1667	10.281
0.758472	14.3025	14.1667	10.281
0.735236	14.218	14.1667	10.281
0.658029	14.218	14.138	10.281
0.705759	14.218	14.138	10.281
0.732255	14.218	14.138	10.281
0.705387	14.218	14.138	10.281
0.714141	14.218	14.138	10.281
0.718751	14.218	14.138	10.281
0.742965	14.218	14.138	10.281
0.688111	14.218	14.138	10.281
0.736679	14.218	14.1327	10.281
0.750975	14.218	14.1327	10.281
0.71442	14.218	14.1327	10.2488
0.707529	14.218	14.1327	10.2488
0.745853	14.218	14.1327	10.2488
