Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.0249877
Excitation Current (A)	2e-07
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	104
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.224	-0.0224	0.04447083	-0.0224	0.0542	-0.2173
-0.224	-0.022	0.10980362	-0.022	0.0542	-0.2173
-0.224	-0.0216	0.01139325	-0.0216	0.0542	-0.2173
-0.224	-0.0212	0.02010113	-0.0212	0.0542	-0.2173
-0.224	-0.0208	0.02115668	-0.0208	0.0542	-0.2174
-0.224	-0.0204	0.02573565	-0.0204	0.0542	-0.2173
-0.224	-0.02	0.01842473	-0.02	0.0542	-0.2173
-0.224	-0.0196	-0.00220413	-0.0196	0.0542	-0.2173
-0.224	-0.0192	0.09601996	-0.0192	0.0542	-0.2173
-0.224	-0.0188	0.05518121	-0.0188	0.0542	-0.2173
-0.224	-0.0184	0.00866137	-0.0184	0.0542	-0.2173
-0.224	-0.018	0.02685331	-0.018	0.0542	-0.2173
-0.224	-0.0176	0.06907346	-0.0176	0.0542	-0.2173
-0.224	-0.0172	0.00465668	-0.0172	0.0542	-0.2173
-0.224	-0.0168	-0.01008939	-0.0168	0.0542	-0.2173
-0.224	-0.0164	0.00920463	-0.0164	0.0542	-0.2173
-0.224	-0.016	0.0060381	-0.016	0.0542	-0.2173
-0.224	-0.0156	-0.00760586	-0.0156	0.0542	-0.2173
-0.224	-0.0152	-0.00467218	-0.0152	0.0542	-0.2173
-0.224	-0.0148	0.01238665	-0.0148	0.0542	-0.2173
-0.224	-0.0144	0.00032596	-0.0144	0.0542	-0.2173
-0.224	-0.014	0.01466843	-0.014	0.0542	-0.2173
-0.224	-0.0136	0.01850241	-0.0136	0.0542	-0.2173
-0.224	-0.0132	0.0420184	-0.0132	0.0542	-0.2173
-0.224	-0.0128	-0.0043462	-0.0128	0.0542	-0.2173
-0.224	-0.0124	-0.0072954	-0.0124	0.0542	-0.2173
-0.224	-0.012	0.01156395	-0.012	0.0542	-0.2173
-0.224	-0.0116	-0.00072954	-0.0116	0.0542	-0.2173
-0.224	-0.0112	0.01126906	-0.0112	0.0542	-0.2173
-0.224	-0.0108	0.00790077	-0.0108	0.0542	-0.2174
-0.224	-0.0104	-0.00791628	-0.0104	0.0542	-0.2173
-0.224	-0.01	-0.02109455	-0.01	0.0542	-0.2173
-0.224	-0.0096	0.00116418	-0.0096	0.0542	-0.2174
-0.224	-0.0092	0.01552211	-0.0092	0.0542	-0.2173
-0.224	-0.0088	-0.00751273	-0.0088	0.0542	-0.2173
-0.224	-0.0084	-0.00225071	-0.0084	0.0542	-0.2173
-0.224	-0.008	-0.00900283	-0.008	0.0542	-0.2173
-0.224	-0.0076	-0.00749718	-0.0076	0.0542	-0.2173
-0.224	-0.0072	-0.02564258	-0.0072	0.0542	-0.2174
-0.224	-0.0068	-0.00506021	-0.0068	0.0542	-0.2174
-0.224	-0.0064	0.00535513	-0.0064	0.0542	-0.2173
-0.224	-0.006	0.00752824	-0.006	0.0542	-0.2173
-0.224	-0.0056	-0.0180833	-0.0056	0.0542	-0.2173
-0.224	-0.0052	0.01691913	-0.0052	0.0542	-0.2174
-0.224	-0.0048	-0.00386504	-0.0048	0.0542	-0.2173
-0.224	-0.0044	0.00043463	-0.0044	0.0542	-0.2173
-0.224	-0.004	0.00816462	-0.004	0.0542	-0.2174
-0.224	-0.0036	0.00707808	-0.0036	0.0542	-0.2173
-0.224	-0.0032	-0.00220414	-0.0032	0.0542	-0.2173
-0.224	-0.0028	-0.00451696	-0.0028	0.0542	-0.2173
-0.224	-0.0024	-0.02053579	-0.0024	0.0542	-0.2173
-0.224	-0.002	-3.104e-05	-0.002	0.0542	-0.2173
-0.224	-0.0016	-0.01407853	-0.0016	0.0542	-0.2173
-0.224	-0.0012	0.00195579	-0.0012	0.0542	-0.2173
-0.224	-0.0008	-0.00900283	-0.0008	0.0542	-0.2173
-0.224	-0.0004	-0.02309688	-0.0004	0.0542	-0.2173
-0.224	0.0	0.01061716	-0.0	0.0542	-0.2173
-0.224	0.0004	-0.00091581	0.0004	0.0542	-0.2173
-0.224	0.0008	-0.00686078	0.0008	0.0542	-0.2173
-0.224	0.0012	0.00206443	0.0012	0.0542	-0.2173
-0.224	0.0016	-0.00256115	0.0016	0.0542	-0.2173
-0.224	0.002	-0.00074506	0.002	0.0542	-0.2173
-0.224	0.0024	0.0093443	0.0024	0.0542	-0.2173
-0.224	0.0028	-0.00173847	0.0028	0.0542	-0.2173
-0.224	0.0032	0.00357011	0.0032	0.0542	-0.2173
-0.224	0.0036	-0.01088102	0.0036	0.0542	-0.2173
-0.224	0.004	-0.00062088	0.004	0.0542	-0.2173
-0.224	0.0044	-0.01920087	0.0044	0.0542	-0.2173
-0.224	0.0048	0.01485467	0.0048	0.0542	-0.2174
-0.224	0.0052	-0.01285233	0.0052	0.0542	-0.2173
-0.224	0.0056	0.0142338	0.0056	0.0542	-0.2173
-0.224	0.006	0.00647271	0.006	0.0542	-0.2173
-0.224	0.0064	-0.00889419	0.0064	0.0542	-0.2173
-0.224	0.0068	-0.00625542	0.0068	0.0542	-0.2173
-0.224	0.0072	0.00414441	0.0072	0.0542	-0.2173
-0.224	0.0076	0.003508	0.0076	0.0542	-0.2173
-0.224	0.008	0.01198304	0.008	0.0542	-0.2173
-0.224	0.0084	0.00540172	0.0084	0.0542	-0.2173
-0.224	0.0088	-0.00599156	0.0088	0.0542	-0.2174
-0.224	0.0092	0.02033398	0.0092	0.0542	-0.2173
-0.224	0.0096	0.01673283	0.0096	0.0542	-0.2173
-0.224	0.01	0.02544072	0.01	0.0542	-0.2174
-0.224	0.0104	0.01314725	0.0104	0.0542	-0.2173
-0.224	0.0108	0.0104619	0.0108	0.0542	-0.2173
-0.224	0.0112	0.00869238	0.0112	0.0542	-0.2173
-0.224	0.0116	0.01960444	0.0116	0.0542	-0.2174
-0.224	0.012	0.01583255	0.012	0.0542	-0.2173
-0.224	0.0124	0.03992288	0.0124	0.0542	-0.2173
-0.224	0.0128	0.0135819	0.0128	0.0542	-0.2173
-0.224	0.0132	0.03812236	0.0132	0.0542	-0.2173
-0.224	0.0136	0.03984528	0.0136	0.0542	-0.2173
-0.224	0.014	0.0117813	0.014	0.0542	-0.2173
-0.224	0.0144	0.03778086	0.0144	0.0542	-0.2173
-0.224	0.0148	0.02053581	0.0148	0.0542	-0.2173
-0.224	0.0152	0.00468767	0.0152	0.0542	-0.2174
-0.224	0.0156	0.00167638	0.0156	0.0542	-0.2173
-0.224	0.016	0.04204939	0.016	0.0542	-0.2173
-0.224	0.0164	0.041025	0.0164	0.0542	-0.2173
-0.224	0.0168	0.02079967	0.0168	0.0542	-0.2173
-0.224	0.0172	0.0320066	0.0172	0.0542	-0.2173
-0.224	0.0176	0.07734683	0.0176	0.0542	-0.2174
-0.224	0.018	0.05190598	0.018	0.0542	-0.2173
-0.224	0.0184	0.06418408	0.0184	0.0542	-0.2173
-0.224	0.0188	0.06427712	0.0188	0.0542	-0.2173
-0.224	0.0192	0.06204196	0.0192	0.0542	-0.2174
-0.224	0.0196	0.02925923	0.0196	0.0542	-0.2173
-0.224	0.02	0.064898	0.02	0.0542	-0.2173
-0.224	0.0204	0.06809554	0.0204	0.0542	-0.2173
-0.224	0.0208	0.06898038	0.0208	0.0542	-0.2173
-0.224	0.0212	0.05673333	0.0212	0.0542	-0.2174
-0.224	0.0216	0.09005938	0.0216	0.0542	-0.2173
-0.224	0.022	0.09265171	0.022	0.0542	-0.2173
-0.224	0.0224	0.0638425	0.0224	0.0542	-0.2173
-0.224	0.0228	0.07391629	0.0228	0.0542	-0.2173
-0.224	0.0232	0.06125029	0.0232	0.0542	-0.2173
-0.224	0.0236	0.07917833	0.0236	0.0542	-0.2173
-0.224	0.024	0.10569021	0.024	0.0542	-0.2173
-0.224	0.0244	0.07944225	0.0244	0.0542	-0.2173
-0.224	0.0248	0.09393983	0.0248	0.0542	-0.2173
-0.224	0.0252	0.08423862	0.0252	0.0542	-0.2173
-0.224	0.0256	0.06922867	0.0256	0.0542	-0.2173
-0.224	0.026	0.07473904	0.026	0.0542	-0.2173
-0.224	0.0264	0.084844	0.0264	0.0542	-0.2173
-0.224	0.0268	0.10063004	0.0268	0.0542	-0.2173
-0.224	0.0272	0.07827813	0.0272	0.0542	-0.2173
-0.224	0.0276	0.06016367	0.0276	0.0542	-0.2173
-0.224	0.028	0.08051321	0.028	0.0542	-0.2173
-0.224	0.0284	0.09692017	0.0284	0.0542	-0.2173
-0.224	0.0288	0.09296212	0.0288	0.0542	-0.2173
-0.224	0.0292	0.08197246	0.0292	0.0542	-0.2173
-0.224	0.0296	0.08898829	0.0296	0.0542	-0.2174
-0.224	0.03	0.09274475	0.03	0.0542	-0.2173
-0.216	-0.03	0.10159246	-0.03	0.0523	-0.2096
-0.216	-0.0296	0.06955458	-0.0296	0.0523	-0.2096
-0.216	-0.0292	0.06711767	-0.0292	0.0523	-0.2096
-0.216	-0.0288	0.07809171	-0.0288	0.0523	-0.2096
-0.216	-0.0284	0.08034254	-0.0284	0.0523	-0.2096
-0.216	-0.028	0.08453358	-0.028	0.0523	-0.2096
-0.216	-0.0276	0.08684621	-0.0276	0.0523	-0.2096
-0.216	-0.0272	0.0561435	-0.0272	0.0522	-0.2096
-0.216	-0.0268	0.07585667	-0.0268	0.0523	-0.2096
-0.216	-0.0264	0.05632979	-0.0264	0.0523	-0.2096
-0.216	-0.026	0.01255739	-0.026	0.0523	-0.2096
-0.216	-0.0256	0.09395542	-0.0256	0.0523	-0.2096
-0.216	-0.0252	0.05424979	-0.0252	0.0523	-0.2096
-0.216	-0.0248	0.03304663	-0.0248	0.0522	-0.2096
-0.216	-0.0244	0.05116096	-0.0244	0.0523	-0.2096
-0.216	-0.024	0.04187872	-0.024	0.0523	-0.2096
-0.216	-0.0236	0.06980304	-0.0236	0.0523	-0.2096
-0.216	-0.0232	0.05870471	-0.0232	0.0523	-0.2096
-0.216	-0.0228	0.01844029	-0.0228	0.0523	-0.2096
-0.216	-0.0224	0.06401325	-0.0224	0.0523	-0.2096
-0.216	-0.022	0.04790135	-0.022	0.0523	-0.2096
-0.216	-0.0216	0.02474228	-0.0216	0.0523	-0.2096
-0.216	-0.0212	0.04783921	-0.0212	0.0522	-0.2096
-0.216	-0.0208	0.00249906	-0.0208	0.0523	-0.2096
-0.216	-0.0204	0.06755229	-0.0204	0.0523	-0.2096
-0.216	-0.02	0.04322912	-0.02	0.0523	-0.2096
-0.216	-0.0196	0.00533961	-0.0196	0.0522	-0.2096
-0.216	-0.0192	0.07188288	-0.0192	0.0523	-0.2096
-0.216	-0.0188	0.0288246	-0.0188	0.0523	-0.2096
-0.216	-0.0184	-0.01032224	-0.0184	0.0523	-0.2096
-0.216	-0.018	-0.00578975	-0.018	0.0523	-0.2096
-0.216	-0.0176	0.0521854	-0.0176	0.0523	-0.2096
-0.216	-0.0172	0.01224696	-0.0172	0.0523	-0.2096
-0.216	-0.0168	0.00485843	-0.0168	0.0523	-0.2096
-0.216	-0.0164	0.01053949	-0.0164	0.0522	-0.2096
-0.216	-0.016	0.00706256	-0.016	0.0523	-0.2096
-0.216	-0.0156	-0.00190924	-0.0156	0.0523	-0.2096
-0.216	-0.0152	0.0010555	-0.0152	0.0523	-0.2096
-0.216	-0.0148	-0.01381469	-0.0148	0.0522	-0.2096
-0.216	-0.0144	0.01375261	-0.0144	0.0523	-0.2096
-0.216	-0.014	-0.00839747	-0.014	0.0522	-0.2096
-0.216	-0.0136	0.01398547	-0.0136	0.0523	-0.2096
-0.216	-0.0132	0.0200391	-0.0132	0.0523	-0.2096
-0.216	-0.0128	0.00845958	-0.0128	0.0523	-0.2096
-0.216	-0.0124	0.00887865	-0.0124	0.0523	-0.2096
-0.216	-0.012	0.00998074	-0.012	0.0523	-0.2096
-0.216	-0.0116	-0.00290265	-0.0116	0.0523	-0.2096
-0.216	-0.0112	-0.00597603	-0.0112	0.0523	-0.2096
-0.216	-0.0108	1.552e-05	-0.0108	0.0523	-0.2096
-0.216	-0.0104	0.00417545	-0.0104	0.0523	-0.2096
-0.216	-0.01	0.01351979	-0.01	0.0523	-0.2096
-0.216	-0.0096	0.00433067	-0.0096	0.0523	-0.2096
-0.216	-0.0092	-0.00062089	-0.0092	0.0523	-0.2096
-0.216	-0.0088	0.00676767	-0.0088	0.0523	-0.2096
-0.216	-0.0084	-0.01092759	-0.0084	0.0523	-0.2096
-0.216	-0.008	-0.00704703	-0.008	0.0523	-0.2096
-0.216	-0.0076	0.01044636	-0.0076	0.0523	-0.2096
-0.216	-0.0072	-0.01196757	-0.0072	0.0523	-0.2096
-0.216	-0.0068	-0.00062088	-0.0068	0.0523	-0.2096
-0.216	-0.0064	0.00220413	-0.0064	0.0523	-0.2096
-0.216	-0.006	-0.00462559	-0.006	0.0523	-0.2096
-0.216	-0.0056	-0.00176954	-0.0056	0.0523	-0.2096
-0.216	-0.0052	-0.00136595	-0.0052	0.0523	-0.2096
-0.216	-0.0048	0.00131939	-0.0048	0.0523	-0.2096
-0.216	-0.0044	-0.0083975	-0.0044	0.0523	-0.2096
-0.216	-0.004	-0.00167639	-0.004	0.0523	-0.2096
-0.216	-0.0036	-0.01844028	-0.0036	0.0523	-0.2096
-0.216	-0.0032	0.00038807	-0.0032	0.0523	-0.2096
-0.216	-0.0028	-0.00889418	-0.0028	0.0523	-0.2096
-0.216	-0.0024	-0.0009158	-0.0024	0.0523	-0.2096
-0.216	-0.002	0.0084596	-0.002	0.0523	-0.2096
-0.216	-0.0016	-0.00720227	-0.0016	0.0523	-0.2096
-0.216	-0.0012	-0.00072954	-0.0012	0.0523	-0.2096
-0.216	-0.0008	0.0199925	-0.0008	0.0523	-0.2096
-0.216	-0.0004	-0.00329073	-0.0004	0.0523	-0.2096
-0.216	0.0	0.00821123	-0.0	0.0523	-0.2096
-0.216	0.0004	-0.01485466	0.0004	0.0523	-0.2096
-0.216	0.0008	0.00633303	0.0008	0.0523	-0.2096
-0.216	0.0012	-0.0023904	0.0012	0.0523	-0.2096
-0.216	0.0016	0.00821124	0.0016	0.0523	-0.2096
-0.216	0.002	0.00641064	0.002	0.0523	-0.2096
-0.216	0.0024	-0.00400469	0.0024	0.0523	-0.2096
-0.216	0.0028	-0.01496331	0.0028	0.0523	-0.2096
-0.216	0.0032	-0.00586737	0.0032	0.0523	-0.2096
-0.216	0.0036	0.00080715	0.0036	0.0523	-0.2096
-0.216	0.004	0.00094686	0.004	0.0523	-0.2096
-0.216	0.0044	0.00398919	0.0044	0.0523	-0.2096
-0.216	0.0048	0.00243697	0.0048	0.0523	-0.2096
-0.216	0.0052	-0.01690361	0.0052	0.0523	-0.2096
-0.216	0.0056	-0.0067987	0.0056	0.0522	-0.2096
-0.216	0.006	0.00565004	0.006	0.0522	-0.2096
-0.216	0.0064	0.0228641	0.0064	0.0523	-0.2096
-0.216	0.0068	-0.0042841	0.0068	0.0523	-0.2096
-0.216	0.0072	0.00195579	0.0072	0.0523	-0.2096
-0.216	0.0076	0.00524648	0.0076	0.0523	-0.2096
-0.216	0.008	0.01708989	0.008	0.0523	-0.2096
-0.216	0.0084	0.00384949	0.0084	0.0523	-0.2096
-0.216	0.0088	0.01690361	0.0088	0.0523	-0.2096
-0.216	0.0092	0.00170743	0.0092	0.0523	-0.2096
-0.216	0.0096	0.02447838	0.0096	0.0523	-0.2096
-0.216	0.01	0.00754374	0.01	0.0523	-0.2096
-0.216	0.0104	0.00814909	0.0104	0.0523	-0.2096
-0.216	0.0108	0.00771452	0.0108	0.0522	-0.2096
-0.216	0.0112	-0.00242145	0.0112	0.0523	-0.2096
-0.216	0.0116	0.00442381	0.0116	0.0523	-0.2096
-0.216	0.012	0.01957341	0.012	0.0523	-0.2096
-0.216	0.0124	0.04322912	0.0124	0.0523	-0.2096
-0.216	0.0128	-0.00071403	0.0128	0.0523	-0.2096
-0.216	0.0132	0.03601137	0.0132	0.0523	-0.2096
-0.216	0.0136	0.02317457	0.0136	0.0523	-0.2096
-0.216	0.014	0.01361294	0.014	0.0523	-0.2096
-0.216	0.0144	0.06803346	0.0144	0.0523	-0.2096
-0.216	0.0148	0.0457437	0.0148	0.0523	-0.2096
-0.216	0.0152	0.0199925	0.0152	0.0523	-0.2096
-0.216	0.0156	0.05754054	0.0156	0.0523	-0.2096
-0.216	0.016	0.02041159	0.016	0.0523	-0.2096
-0.216	0.0164	0.01341113	0.0164	0.0522	-0.2096
-0.216	0.0168	0.05407912	0.0168	0.0523	-0.2096
-0.216	0.0172	0.04177006	0.0172	0.0523	-0.2096
-0.216	0.0176	0.03321731	0.0176	0.0523	-0.2096
-0.216	0.018	0.03545254	0.018	0.0523	-0.2096
-0.216	0.0184	0.08600804	0.0184	0.0523	-0.2096
-0.216	0.0188	0.05019859	0.0188	0.0523	-0.2096
-0.216	0.0192	0.06288017	0.0192	0.0523	-0.2096
-0.216	0.0196	0.04580583	0.0196	0.0523	-0.2096
-0.216	0.02	0.05674888	0.02	0.0523	-0.2096
-0.216	0.0204	0.07264354	0.0204	0.0523	-0.2096
-0.216	0.0208	0.06404429	0.0208	0.0523	-0.2096
-0.216	0.0212	0.09687358	0.0212	0.0523	-0.2096
-0.216	0.0216	0.08648929	0.0216	0.0523	-0.2096
-0.216	0.022	0.08667554	0.022	0.0523	-0.2096
-0.216	0.0224	0.08020275	0.0224	0.0522	-0.2096
-0.216	0.0228	0.09176688	0.0228	0.0523	-0.2096
-0.216	0.0232	0.08175496	0.0232	0.0522	-0.2096
-0.216	0.0236	0.09980738	0.0236	0.0522	-0.2096
-0.216	0.024	0.08096342	0.024	0.0523	-0.2096
-0.216	0.0244	0.09805325	0.0244	0.0523	-0.2096
-0.216	0.0248	0.07165008	0.0248	0.0523	-0.2096
-0.216	0.0252	0.06283354	0.0252	0.0523	-0.2096
-0.216	0.0256	0.08495267	0.0256	0.0523	-0.2096
-0.216	0.026	0.09906229	0.026	0.0523	-0.2096
-0.216	0.0264	0.11267504	0.0264	0.0523	-0.2096
-0.216	0.0268	0.07096717	0.0268	0.0523	-0.2096
-0.216	0.0272	0.09569388	0.0272	0.0523	-0.2096
-0.216	0.0276	0.09108392	0.0276	0.0523	-0.2096
-0.216	0.028	0.08895733	0.028	0.0523	-0.2096
-0.216	0.0284	0.09378479	0.0284	0.0523	-0.2096
-0.216	0.0288	0.10398288	0.0288	0.0523	-0.2096
-0.216	0.0292	0.10225983	0.0292	0.0523	-0.2096
-0.216	0.0296	0.09586467	0.0296	0.0522	-0.2096
-0.216	0.03	0.08644279	0.03	0.0523	-0.2096
-0.208	-0.03	0.09058725	-0.03	0.0503	-0.2018
-0.208	-0.0296	0.08670658	-0.0296	0.0503	-0.2018
-0.208	-0.0292	0.09244979	-0.0292	0.0503	-0.2018
-0.208	-0.0288	0.10098696	-0.0288	0.0503	-0.2018
-0.208	-0.0284	0.07484767	-0.0284	0.0503	-0.2018
-0.208	-0.028	0.07495633	-0.028	0.0503	-0.2018
-0.208	-0.0276	0.08932979	-0.0276	0.0503	-0.2018
-0.208	-0.0272	0.06107957	-0.0272	0.0503	-0.2018
-0.208	-0.0268	0.03788952	-0.0268	0.0503	-0.2018
-0.208	-0.0264	0.06707104	-0.0264	0.0503	-0.2018
-0.208	-0.026	0.06586042	-0.026	0.0503	-0.2018
-0.208	-0.0256	0.07025308	-0.0256	0.0503	-0.2018
-0.208	-0.0252	0.04385001	-0.0252	0.0503	-0.2018
-0.208	-0.0248	0.02117218	-0.0248	0.0503	-0.2018
-0.208	-0.0244	0.10351708	-0.0244	0.0503	-0.2018
-0.208	-0.024	0.04555742	-0.024	0.0503	-0.2018
-0.208	-0.0236	0.02503718	-0.0236	0.0503	-0.2018
-0.208	-0.0232	0.06514632	-0.0232	0.0503	-0.2018
-0.208	-0.0228	0.035763	-0.0228	0.0503	-0.2018
-0.208	-0.0224	0.05286833	-0.0224	0.0503	-0.2018
-0.208	-0.022	0.02052029	-0.022	0.0503	-0.2018
-0.208	-0.0216	0.00271637	-0.0216	0.0503	-0.2018
-0.208	-0.0212	0.10747521	-0.0212	0.0503	-0.2018
-0.208	-0.0208	0.06376488	-0.0208	0.0503	-0.2018
-0.208	-0.0204	0.00149013	-0.0204	0.0503	-0.2018
-0.208	-0.02	0.01112941	-0.02	0.0503	-0.2018
-0.208	-0.0196	0.08950058	-0.0196	0.0503	-0.2018
-0.208	-0.0192	0.05373762	-0.0192	0.0503	-0.2018
-0.208	-0.0188	-0.00811807	-0.0188	0.0503	-0.2018
-0.208	-0.0184	0.02089276	-0.0184	0.0503	-0.2018
-0.208	-0.018	0.10229088	-0.018	0.0503	-0.2018
-0.208	-0.0176	-0.0089873	-0.0176	0.0503	-0.2018
-0.208	-0.0172	-0.00645722	-0.0172	0.0503	-0.2018
-0.208	-0.0168	-0.00563454	-0.0168	0.0503	-0.2018
-0.208	-0.0164	0.00282502	-0.0164	0.0503	-0.2018
-0.208	-0.016	0.01122249	-0.016	0.0503	-0.2018
-0.208	-0.0156	-0.00951505	-0.0156	0.0503	-0.2018
-0.208	-0.0152	-0.00915804	-0.0152	0.0503	-0.2018
-0.208	-0.0148	-0.01592574	-0.0148	0.0503	-0.2018
-0.208	-0.0144	-0.00822672	-0.0144	0.0503	-0.2018
-0.208	-0.014	0.00763689	-0.014	0.0503	-0.2018
-0.208	-0.0136	0.00010869	-0.0136	0.0503	-0.2018
-0.208	-0.0132	-0.00045012	-0.0132	0.0503	-0.2018
-0.208	-0.0128	0.0246336	-0.0128	0.0503	-0.2018
-0.208	-0.0124	0.00214206	-0.0124	0.0503	-0.2018
-0.208	-0.012	-0.00903389	-0.012	0.0503	-0.2018
-0.208	-0.0116	-0.0099962	-0.0116	0.0503	-0.2018
-0.208	-0.0112	0.02662048	-0.0112	0.0503	-0.2018
-0.208	-0.0108	0.01060161	-0.0108	0.0503	-0.2018
-0.208	-0.0104	-0.00043462	-0.0104	0.0503	-0.2018
-0.208	-0.01	-0.02474228	-0.01	0.0503	-0.2018
-0.208	-0.0096	0.00824225	-0.0096	0.0503	-0.2018
-0.208	-0.0092	-0.00592945	-0.0092	0.0503	-0.2018
-0.208	-0.0088	-0.0123401	-0.0088	0.0503	-0.2018
-0.208	-0.0084	-0.00429963	-0.0084	0.0503	-0.2018
-0.208	-0.008	0.0143269	-0.008	0.0503	-0.2018
-0.208	-0.0076	-0.00135041	-0.0076	0.0503	-0.2018
-0.208	-0.0072	-0.00684527	-0.0072	0.0503	-0.2018
-0.208	-0.0068	0.01008935	-0.0068	0.0503	-0.2018
-0.208	-0.0064	-0.00242144	-0.0064	0.0503	-0.2018
-0.208	-0.006	-0.00321304	-0.006	0.0503	-0.2018
-0.208	-0.0056	0.00942191	-0.0056	0.0503	-0.2018
-0.208	-0.0052	-0.01544449	-0.0052	0.0503	-0.2018
-0.208	-0.0048	-0.01519618	-0.0048	0.0503	-0.2018
-0.208	-0.0044	-0.00206445	-0.0044	0.0503	-0.2018
-0.208	-0.004	0.00790077	-0.004	0.0503	-0.2018
-0.208	-0.0036	-0.00523096	-0.0036	0.0503	-0.2018
-0.208	-0.0032	-0.00794736	-0.0032	0.0503	-0.2018
-0.208	-0.0028	0.0135663	-0.0028	0.0503	-0.2018
-0.208	-0.0024	0.00669006	-0.0024	0.0503	-0.2018
-0.208	-0.002	-0.0020489	-0.002	0.0503	-0.2018
-0.208	-0.0016	0.01442006	-0.0016	0.0503	-0.2018
-0.208	-0.0012	-0.01204515	-0.0012	0.0503	-0.2018
-0.208	-0.0008	-0.0036477	-0.0008	0.0503	-0.2018
-0.208	-0.0004	-0.00468768	-0.0004	0.0503	-0.2018
-0.208	0.0	0.01351975	-0.0	0.0503	-0.2018
-0.208	0.0004	0.00079163	0.0004	0.0503	-0.2018
-0.208	0.0008	-0.0084906	0.0008	0.0503	-0.2018
-0.208	0.0012	0.01339561	0.0012	0.0503	-0.2018
-0.208	0.0016	-0.00811812	0.0016	0.0503	-0.2018
-0.208	0.002	-0.00519991	0.002	0.0503	-0.2018
-0.208	0.0024	-0.003508	0.0024	0.0503	-0.2018
-0.208	0.0028	-0.00121075	0.0028	0.0503	-0.2018
-0.208	0.0032	0.01355082	0.0032	0.0503	-0.2018
-0.208	0.0036	0.00058987	0.0036	0.0503	-0.2018
-0.208	0.004	0.00128833	0.004	0.0503	-0.2018
-0.208	0.0044	-0.01105173	0.0044	0.0503	-0.2018
-0.208	0.0048	0.01857997	0.0048	0.0503	-0.2018
-0.208	0.0052	0.00641065	0.0052	0.0503	-0.2018
-0.208	0.0056	-0.00908044	0.0056	0.0503	-0.2018
-0.208	0.006	0.00280951	0.006	0.0503	-0.2018
-0.208	0.0064	0.00887866	0.0064	0.0503	-0.2018
-0.208	0.0068	0.01046192	0.0068	0.0503	-0.2018
-0.208	0.0072	0.00572766	0.0072	0.0503	-0.2018
-0.208	0.0076	0.00443935	0.0076	0.0503	-0.2018
-0.208	0.008	0.01514958	0.008	0.0503	-0.2018
-0.208	0.0084	0.01342663	0.0084	0.0503	-0.2018
-0.208	0.0088	-0.01007388	0.0088	0.0503	-0.2018
-0.208	0.0092	0.00619334	0.0092	0.0503	-0.2018
-0.208	0.0096	0.00268533	0.0096	0.0503	-0.2018
-0.208	0.01	-0.00703152	0.01	0.0503	-0.2018
-0.208	0.0104	0.00144356	0.0104	0.0503	-0.2018
-0.208	0.0108	-0.00457904	0.0108	0.0503	-0.2018
-0.208	0.0112	0.02668254	0.0112	0.0503	-0.2018
-0.208	0.0116	0.03636835	0.0116	0.0503	-0.2018
-0.208	0.012	0.00800945	0.012	0.0503	-0.2018
-0.208	0.0124	0.04596094	0.0124	0.0503	-0.2018
-0.208	0.0128	0.02090832	0.0128	0.0503	-0.2018
-0.208	0.0132	0.05741636	0.0132	0.0503	-0.2018
-0.208	0.0136	0.04891029	0.0136	0.0503	-0.2018
-0.208	0.014	0.08097888	0.014	0.0503	-0.2018
-0.208	0.0144	0.01532035	0.0144	0.0503	-0.2018
-0.208	0.0148	0.01763315	0.0148	0.0503	-0.2018
-0.208	0.0152	0.03875876	0.0152	0.0503	-0.2018
-0.208	0.0156	0.08218967	0.0156	0.0503	-0.2018
-0.208	0.016	0.05328746	0.016	0.0503	-0.2018
-0.208	0.0164	0.0471407	0.0164	0.0503	-0.2018
-0.208	0.0168	0.01901463	0.0168	0.0503	-0.2018
-0.208	0.0172	0.03652357	0.0172	0.0503	-0.2018
-0.208	0.0176	0.03494032	0.0176	0.0503	-0.2018
-0.208	0.018	0.05443612	0.018	0.0503	-0.2018
-0.208	0.0184	0.04830486	0.0184	0.0503	-0.2018
-0.208	0.0188	0.01572389	0.0188	0.0503	-0.2018
-0.208	0.0192	0.05698175	0.0192	0.0503	-0.2018
-0.208	0.0196	0.06081568	0.0196	0.0503	-0.2018
-0.208	0.02	0.07955087	0.02	0.0503	-0.2018
-0.208	0.0204	0.04512283	0.0204	0.0503	-0.2018
-0.208	0.0208	0.08679979	0.0208	0.0503	-0.2018
-0.208	0.0212	0.07970604	0.0212	0.0503	-0.2018
-0.208	0.0216	0.07441308	0.0216	0.0503	-0.2018
-0.208	0.022	0.05614354	0.022	0.0503	-0.2018
-0.208	0.0224	0.05943421	0.0224	0.0503	-0.2018
-0.208	0.0228	0.07177433	0.0228	0.0503	-0.2018
-0.208	0.0232	0.06232138	0.0232	0.0503	-0.2018
-0.208	0.0236	0.08748267	0.0236	0.0503	-0.2018
-0.208	0.024	0.10350163	0.024	0.0503	-0.2018
-0.208	0.0244	0.08417654	0.0244	0.0503	-0.2018
-0.208	0.0248	0.09853438	0.0248	0.0503	-0.2018
-0.208	0.0252	0.06704004	0.0252	0.0503	-0.2018
