Initial Temperature (K)	0.0250201
Excitation Current (A)	1.0895350649350648e-12
Axis 1,2	y,z
Angle	104
Field (T)	Current (A)	Resistance (Ohms)
-0.5	8.5e-05	0.09229465
-0.5	9e-05	0.09587085
-0.5	9.5e-05	0.0947626
-0.5	0.0001	0.08989175
-0.5	0.000105	0.0970443
-0.5	0.00011	0.09602915
-0.5	0.000115	0.07315585
-0.5	0.00012	0.07680655
-0.5	0.000125	0.08838305
-0.5	0.00013	0.0926858
-0.5	0.000135	0.074441
-0.5	0.00014	0.08370765
-0.5	0.000145	0.08560755
-0.5	0.00015	0.0839405
-0.5	0.000155	0.08989175
-0.5	0.00016	0.0831304
-0.5	0.000165	0.09053435
-0.5	0.00017	0.08561705
-0.5	0.000175	0.0726062
-0.5	0.00018	0.0854213
-0.5	0.000185	0.0952748
-0.5	0.00019	0.0780173
-0.5	0.000195	0.0611603
-0.5	0.0002	0.1000805
-0.45	0.0002	0.10153335
-0.45	0.000195	0.08477885
-0.45	0.00019	0.0913725
-0.45	0.000185	0.08462045
-0.45	0.00018	0.0980595
-0.45	0.000175	0.09072995
-0.45	0.00017	0.08008475
-0.45	0.000165	0.0776913
-0.45	0.00016	0.09239715
-0.45	0.000155	0.103517
-0.45	0.00015	0.0855239
-0.45	0.000145	0.0640194
-0.45	0.00014	0.0908415
-0.45	0.000135	0.0830558
-0.45	0.00013	0.0765924
-0.45	0.000125	0.0938592
-0.45	0.00012	0.0916333
-0.45	0.000115	0.0971468
-0.45	0.00011	0.0804947
-0.45	0.000105	0.09723065
-0.45	0.0001	0.0968767
-0.45	9.5e-05	0.08146325
-0.45	9e-05	0.09269515
-0.45	8.5e-05	0.0999781
-0.45	8e-05	0.0916147
-0.45	7.5e-05	0.0885134
-0.45	7e-05	0.10838805
-0.45	6.5e-05	0.11439505
-0.45	6e-05	0.10608745
-0.45	5.5e-05	0.08625955
-0.45	5e-05	0.12144515
-0.45	4.5e-05	0.1126814
-0.45	4e-05	0.15081915
-0.45	3.5e-05	0.20317875
-0.45	3e-05	0.1344838
-0.45	2.5e-05	0.0716005
-0.45	2e-05	0.02599333
-0.45	1.5e-05	0.00140631
-0.45	1e-05	0.01460322
-0.45	5e-06	0.00254256
-0.45	0.0	-0.00361356
-0.45	-5e-06	0.00193716
-0.45	-1e-05	0.01152987
-0.45	-1.5e-05	0.0151807
