Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.025001
Excitation Current (A)	6.991012987012986e-13
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.7	-0.016	0.07594977	-0.016	-0.6792	-0.1694
-0.7	-0.015	0.10591525	-0.015	-0.6792	-0.1693
-0.7	-0.014	0.04930915	-0.014	-0.6792	-0.1693
-0.7	-0.013	0.11872108	-0.013	-0.6792	-0.1693
-0.7	-0.012	0.12649753	-0.012	-0.6792	-0.1693
-0.7	-0.011	0.10612953	-0.012	-0.6792	-0.1693
-0.7	-0.01	0.09806888	-0.01	-0.6792	-0.1693
-0.7	-0.009	0.1208305	-0.009	-0.6792	-0.1693
-0.7	-0.008	0.11546135	-0.008	-0.6792	-0.1694
-0.7	-0.007	0.09227593	-0.007	-0.6792	-0.1693
-0.7	-0.006	0.09134928	-0.006	-0.6792	-0.1693
-0.7	-0.005	0.12717277	-0.006	-0.6792	-0.1693
-0.7	-0.004	0.10877908	-0.004	-0.6792	-0.1694
-0.7	-0.003	0.10510032	-0.003	-0.6792	-0.1693
-0.7	-0.002	0.12216223	-0.002	-0.6792	-0.1693
-0.7	-0.001	0.11025525	-0.001	-0.6792	-0.1693
-0.7	0.0	0.08280905	-0.001	-0.6792	-0.1693
-0.7	0.001	0.09224803	0.001	-0.6792	-0.1693
-0.7	0.002	0.10832278	0.002	-0.6792	-0.1693
-0.7	0.003	0.06553288	0.003	-0.6792	-0.1693
-0.7	0.004	0.112048	0.003	-0.6792	-0.1693
-0.7	0.005	0.21646395	0.005	-0.6792	-0.1693
-0.7	0.006	0.17964855	0.005	-0.6792	-0.1693
-0.7	0.007	0.21797743	0.007	-0.6792	-0.1693
-0.7	0.008	0.11719362	0.008	-0.6792	-0.1693
-0.7	0.009	0.03699232	0.009	-0.6792	-0.1694
-0.7	0.01	0.16790448	0.01	-0.6792	-0.1694
-0.7	0.011	0.01753227	0.011	-0.6792	-0.1693
-0.7	0.012	0.0361588	0.012	-0.6792	-0.1693
-0.7	0.013	0.06960745	0.013	-0.6792	-0.1693
-0.7	0.014	0.13188535	0.013	-0.6792	-0.1693
-0.7	0.015	0.04345574	0.015	-0.6792	-0.1693
-0.7	0.016	0.01540418	0.016	-0.6792	-0.1693
-0.7	0.017	-0.00870324	0.017	-0.6792	-0.1693
-0.7	0.018	-0.01073822	0.017	-0.6792	-0.1693
-0.7	0.019	-0.01598161	0.019	-0.6792	-0.1693
-0.7	0.02	-0.00062863	0.02	-0.6792	-0.1693
-0.7	0.021	-0.00595119	0.02	-0.6792	-0.1693
-0.7	0.022	-0.00795355	0.022	-0.6792	-0.1693
-0.7	0.023	-0.00561124	0.022	-0.6792	-0.1693
-0.7	0.024	0.10636232	0.024	-0.6792	-0.1693
-0.7	0.025	0.11509812	0.024	-0.6792	-0.1693
-0.7	0.026	0.02366504	0.026	-0.6792	-0.1693
-0.7	0.027	0.00595121	0.027	-0.6792	-0.1694
-0.7	0.028	0.00908045	0.028	-0.6792	-0.1693
-0.7	0.029	0.06867615	0.029	-0.6792	-0.1693
-0.7	0.03	0.0060443	0.03	-0.6792	-0.1693
-0.7	0.031	0.20415181	0.031	-0.6792	-0.1693
-0.7	0.032	0.04661765	0.032	-0.6792	-0.1693
-0.7	0.033	0.02030297	0.032	-0.6792	-0.1693
-0.7	0.034	0.21935553	0.034	-0.6792	-0.1693
-0.7	0.035	0.1919281	0.035	-0.6792	-0.1693
-0.7	0.036	0.17772525	0.035	-0.6792	-0.1694
-0.7	0.037	0.14750368	0.037	-0.6792	-0.1693
-0.7	0.038	0.11337988	0.038	-0.6792	-0.1693
-0.7	0.039	0.1038338	0.039	-0.6792	-0.1693
-0.7	0.04	0.11320753	0.04	-0.6792	-0.1693
-0.7	0.041	0.09258798	0.041	-0.6792	-0.1693
-0.7	0.042	0.128947	0.042	-0.6792	-0.1693
-0.7	0.043	0.12181298	0.043	-0.6792	-0.1693
-0.7	0.044	0.08763792	0.044	-0.6792	-0.1693
-0.7	0.045	0.11172665	0.045	-0.6792	-0.1694
-0.7	0.046	0.10230638	0.046	-0.6792	-0.1693
-0.7	0.047	0.08948663	0.047	-0.6792	-0.1693
-0.7	0.048	0.11381758	0.048	-0.6792	-0.1693
-0.7	0.049	0.08972872	0.049	-0.6792	-0.1693
-0.7	0.05	0.08500225	0.05	-0.6792	-0.1693
-0.69	-0.05	0.09817598	-0.05	-0.6695	-0.1669
-0.69	-0.049	0.0819289	-0.05	-0.6695	-0.1669
-0.69	-0.048	0.09697915	-0.048	-0.6695	-0.1669
-0.69	-0.047	0.0887555	-0.047	-0.6695	-0.1669
-0.69	-0.046	0.12027162	-0.046	-0.6695	-0.1669
-0.69	-0.045	0.10022957	-0.045	-0.6695	-0.1669
-0.69	-0.044	0.10434595	-0.045	-0.6695	-0.1669
-0.69	-0.043	0.09177768	-0.043	-0.6695	-0.1669
-0.69	-0.042	0.10476975	-0.042	-0.6695	-0.1669
-0.69	-0.041	0.103531	-0.042	-0.6695	-0.1669
-0.69	-0.04	0.10546818	-0.04	-0.6695	-0.1669
-0.69	-0.039	0.09956828	-0.039	-0.6695	-0.1669
-0.69	-0.038	0.0908743	-0.038	-0.6695	-0.1669
-0.69	-0.037	0.0970071	-0.037	-0.6695	-0.1669
-0.69	-0.036	0.08794995	-0.037	-0.6695	-0.1669
-0.69	-0.035	0.09590808	-0.035	-0.6695	-0.1669
-0.69	-0.034	0.0936171	-0.034	-0.6695	-0.1669
-0.69	-0.033	0.09430155	-0.034	-0.6695	-0.1669
-0.69	-0.032	0.1133752	-0.032	-0.6695	-0.1669
-0.69	-0.031	0.1148281	-0.032	-0.6695	-0.1669
-0.69	-0.03	0.11413422	-0.03	-0.6695	-0.1669
-0.69	-0.029	0.11036243	-0.029	-0.6695	-0.1669
-0.69	-0.028	0.08725612	-0.028	-0.6695	-0.1669
-0.69	-0.027	0.10887683	-0.027	-0.6695	-0.1669
-0.69	-0.026	0.10051352	-0.026	-0.6695	-0.1669
-0.69	-0.025	0.08690695	-0.025	-0.6695	-0.1669
-0.69	-0.024	0.0936171	-0.024	-0.6695	-0.1669
-0.69	-0.023	0.11041358	-0.023	-0.6695	-0.1669
-0.69	-0.022	0.08527235	-0.023	-0.6695	-0.1669
-0.69	-0.021	0.08821073	-0.021	-0.6695	-0.1669
-0.69	-0.02	0.1086859	-0.02	-0.6695	-0.1669
-0.69	-0.019	0.09477665	-0.02	-0.6695	-0.1669
-0.69	-0.018	0.09713748	-0.018	-0.6695	-0.1669
-0.69	-0.017	0.0881315	-0.017	-0.6695	-0.1669
-0.69	-0.016	0.09176843	-0.017	-0.6695	-0.1669
-0.69	-0.015	0.10106305	-0.015	-0.6695	-0.1669
-0.69	-0.014	0.0969373	-0.014	-0.6695	-0.1669
-0.69	-0.013	0.11251835	-0.014	-0.6695	-0.1669
-0.69	-0.012	0.0980689	-0.012	-0.6695	-0.1669
-0.69	-0.011	0.12211568	-0.011	-0.6695	-0.1669
-0.69	-0.01	0.09699778	-0.01	-0.6695	-0.1669
-0.69	-0.009	0.09303965	-0.009	-0.6695	-0.1669
-0.69	-0.008	0.1208724	-0.008	-0.6695	-0.1669
-0.69	-0.007	0.1007837	-0.007	-0.6695	-0.1669
-0.69	-0.006	0.09405953	-0.006	-0.6695	-0.1669
-0.69	-0.005	0.09421775	-0.005	-0.6695	-0.1669
-0.69	-0.004	0.1033494	-0.004	-0.6695	-0.1669
-0.69	-0.003	0.08679982	-0.003	-0.6695	-0.1669
-0.69	-0.002	0.07067845	-0.003	-0.6695	-0.1669
-0.69	-0.001	0.08693485	-0.001	-0.6695	-0.1669
-0.69	0.0	0.08371243	-0.0	-0.6695	-0.1669
-0.69	0.001	0.08527708	0.001	-0.6695	-0.1669
-0.69	0.002	0.08630618	0.002	-0.6695	-0.1669
-0.69	0.003	0.0750464	0.003	-0.6695	-0.1669
-0.69	0.004	0.07734681	0.004	-0.6695	-0.1669
-0.69	0.005	0.080816	0.004	-0.6695	-0.1669
-0.69	0.006	0.13739405	0.006	-0.6695	-0.1669
-0.69	0.007	0.14175728	0.007	-0.6695	-0.1669
-0.69	0.008	0.12122625	0.007	-0.6695	-0.1669
-0.69	0.009	0.10683728	0.009	-0.6695	-0.1669
-0.69	0.01	0.03389101	0.01	-0.6695	-0.1669
-0.69	0.011	0.0090152	0.01	-0.6695	-0.1669
-0.69	0.012	0.07968437	0.012	-0.6695	-0.1669
-0.69	0.013	0.10386172	0.013	-0.6695	-0.1669
-0.69	0.014	0.03217271	0.014	-0.6695	-0.1669
-0.69	0.015	0.01914345	0.015	-0.6695	-0.1669
-0.69	0.016	0.02213301	0.016	-0.6695	-0.1669
-0.69	0.017	-0.00210482	0.017	-0.6695	-0.1669
-0.69	0.018	-0.01955788	0.018	-0.6695	-0.1669
-0.69	0.019	-0.02089902	0.018	-0.6695	-0.1669
-0.69	0.02	0.00718518	0.02	-0.6695	-0.1669
-0.69	0.021	0.00437726	0.021	-0.6695	-0.1669
-0.69	0.022	0.00364615	0.022	-0.6695	-0.1669
-0.69	0.023	-0.00902458	0.023	-0.6695	-0.1669
-0.69	0.024	0.00569973	0.023	-0.6695	-0.1669
-0.69	0.025	-0.00719916	0.025	-0.6695	-0.1669
-0.69	0.026	-0.01278714	0.025	-0.6695	-0.1669
-0.69	0.027	0.01608868	0.027	-0.6695	-0.1669
-0.69	0.028	-0.00603035	0.028	-0.6695	-0.1669
-0.69	0.029	0.19579317	0.029	-0.6695	-0.1669
-0.69	0.03	0.04724631	0.03	-0.6695	-0.1669
-0.69	0.031	0.04354887	0.03	-0.6695	-0.1669
-0.69	0.032	0.13412974	0.032	-0.6695	-0.1669
-0.69	0.033	0.1530077	0.032	-0.6695	-0.1669
-0.69	0.034	0.2457633	0.034	-0.6695	-0.1669
-0.69	0.035	0.2598404	0.034	-0.6695	-0.1669
-0.69	0.036	0.12537525	0.036	-0.6695	-0.1669
-0.69	0.037	0.15081452	0.037	-0.6695	-0.1669
-0.69	0.038	0.08316755	0.038	-0.6695	-0.1669
-0.69	0.039	0.12855108	0.039	-0.6695	-0.1669
-0.69	0.04	0.1243788	0.04	-0.6695	-0.1669
-0.69	0.041	0.11267675	0.041	-0.6695	-0.1669
-0.69	0.042	0.11563362	0.041	-0.6695	-0.1669
-0.69	0.043	0.12539863	0.043	-0.6695	-0.1669
-0.69	0.044	0.09484645	0.044	-0.6695	-0.1669
-0.69	0.045	0.10490008	0.044	-0.6695	-0.1669
-0.69	0.046	0.11787813	0.046	-0.6695	-0.1669
-0.69	0.047	0.07937705	0.047	-0.6695	-0.1669
-0.69	0.048	0.128351	0.048	-0.6695	-0.1669
-0.69	0.049	0.1010537	0.048	-0.6695	-0.1669
-0.69	0.05	0.10743328	0.05	-0.6695	-0.1669
-0.68	-0.05	0.1028372	-0.05	-0.6598	-0.1645
-0.68	-0.049	0.0988605	-0.049	-0.6598	-0.1645
-0.68	-0.048	0.10823892	-0.048	-0.6598	-0.1645
-0.68	-0.047	0.08797785	-0.048	-0.6598	-0.1645
-0.68	-0.046	0.11325418	-0.046	-0.6598	-0.1645
-0.68	-0.045	0.09584762	-0.045	-0.6598	-0.1645
-0.68	-0.044	0.08064368	-0.044	-0.6598	-0.1645
-0.68	-0.043	0.10508638	-0.043	-0.6598	-0.1645
-0.68	-0.042	0.0888394	-0.042	-0.6598	-0.1645
-0.68	-0.041	0.10528662	-0.041	-0.6598	-0.1645
-0.68	-0.04	0.0811326	-0.041	-0.6598	-0.1645
-0.68	-0.039	0.09857173	-0.039	-0.6598	-0.1645
-0.68	-0.038	0.10091402	-0.038	-0.6598	-0.1645
-0.68	-0.037	0.08831325	-0.037	-0.6598	-0.1645
-0.68	-0.036	0.11083268	-0.036	-0.6598	-0.1645
-0.68	-0.035	0.0836938	-0.036	-0.6598	-0.1645
-0.68	-0.034	0.09328652	-0.034	-0.6598	-0.1645
-0.68	-0.033	0.09095818	-0.034	-0.6598	-0.1645
-0.68	-0.032	0.10377328	-0.032	-0.6598	-0.1645
-0.68	-0.031	0.09732838	-0.031	-0.6598	-0.1645
-0.68	-0.03	0.1045043	-0.03	-0.6598	-0.1645
-0.68	-0.029	0.10605962	-0.029	-0.6598	-0.1645
-0.68	-0.028	0.10998985	-0.028	-0.6598	-0.1645
-0.68	-0.027	0.0969326	-0.027	-0.6598	-0.1645
-0.68	-0.026	0.11505155	-0.026	-0.6598	-0.1645
-0.68	-0.025	0.1056451	-0.026	-0.6598	-0.1645
-0.68	-0.024	0.09925165	-0.024	-0.6598	-0.1645
-0.68	-0.023	0.1059525	-0.023	-0.6598	-0.1645
-0.68	-0.022	0.11547993	-0.022	-0.6598	-0.1645
-0.68	-0.021	0.10936112	-0.021	-0.6598	-0.1645
-0.68	-0.02	0.12178502	-0.02	-0.6598	-0.1645
-0.68	-0.019	0.1367654	-0.019	-0.6598	-0.1645
-0.68	-0.018	0.10173358	-0.018	-0.6598	-0.1645
-0.68	-0.017	0.07242937	-0.017	-0.6598	-0.1645
-0.68	-0.016	0.12687008	-0.017	-0.6598	-0.1645
-0.68	-0.015	0.10190115	-0.015	-0.6598	-0.1645
-0.68	-0.014	0.10920285	-0.014	-0.6598	-0.1645
-0.68	-0.013	0.12054645	-0.013	-0.6598	-0.1645
-0.68	-0.012	0.1100131	-0.013	-0.6598	-0.1645
-0.68	-0.011	0.09144245	-0.011	-0.6598	-0.1645
-0.68	-0.01	0.10123068	-0.01	-0.6598	-0.1645
-0.68	-0.009	0.12472345	-0.01	-0.6598	-0.1645
-0.68	-0.008	0.08793135	-0.008	-0.6598	-0.1645
-0.68	-0.007	0.09001755	-0.007	-0.6598	-0.1645
-0.68	-0.006	0.08059713	-0.006	-0.6598	-0.1645
-0.68	-0.005	0.1132029	-0.005	-0.6598	-0.1645
-0.68	-0.004	0.13158728	-0.004	-0.6598	-0.1645
-0.68	-0.003	0.0858265	-0.003	-0.6598	-0.1645
-0.68	-0.002	0.09408737	-0.002	-0.6598	-0.1645
-0.68	-0.001	0.09641108	-0.002	-0.6598	-0.1645
-0.68	0.0	0.06965405	0.0	-0.6598	-0.1645
-0.68	0.001	0.08754014	0.0	-0.6598	-0.1645
-0.68	0.002	0.11103292	0.002	-0.6598	-0.1645
-0.68	0.003	0.1045788	0.002	-0.6598	-0.1645
-0.68	0.004	0.12481652	0.004	-0.6598	-0.1645
-0.68	0.005	0.15786468	0.005	-0.6598	-0.1645
-0.68	0.006	0.16598575	0.005	-0.6598	-0.1645
-0.68	0.007	0.11936363	0.007	-0.6598	-0.1645
-0.68	0.008	0.18072898	0.008	-0.6598	-0.1645
-0.68	0.009	0.1412125	0.009	-0.6598	-0.1645
-0.68	0.01	0.04208203	0.01	-0.6598	-0.1645
-0.68	0.011	0.01310844	0.011	-0.6598	-0.1645
-0.68	0.012	-0.01057988	0.012	-0.6598	-0.1645
-0.68	0.013	0.00304544	0.013	-0.6598	-0.1645
-0.68	0.014	0.02896895	0.013	-0.6598	-0.1645
-0.68	0.015	-0.00573694	0.015	-0.6598	-0.1645
-0.68	0.016	0.0260725	0.016	-0.6598	-0.1645
-0.68	0.017	-0.0097184	0.017	-0.6598	-0.1645
-0.68	0.018	-0.02419123	0.018	-0.6598	-0.1645
-0.68	0.019	0.0171271	0.019	-0.6598	-0.1645
-0.68	0.02	-0.00447034	0.02	-0.6598	-0.1645
-0.68	0.021	-0.01498507	0.021	-0.6598	-0.1645
-0.68	0.022	-0.00730629	0.022	-0.6598	-0.1645
-0.68	0.023	-0.01626105	0.023	-0.6598	-0.1645
-0.68	0.024	-0.01323883	0.023	-0.6598	-0.1645
-0.68	0.025	0.0104122	0.025	-0.6598	-0.1645
-0.68	0.026	0.01515267	0.026	-0.6598	-0.1645
-0.68	0.027	0.00492672	0.027	-0.6598	-0.1645
-0.68	0.028	0.00302217	0.028	-0.6598	-0.1645
-0.68	0.029	0.02396304	0.029	-0.6598	-0.1645
-0.68	0.03	0.10724703	0.03	-0.6598	-0.1645
-0.68	0.031	0.04956062	0.031	-0.6598	-0.1645
-0.68	0.032	0.20261512	0.032	-0.6598	-0.1645
-0.68	0.033	0.21747458	0.033	-0.6598	-0.1645
-0.68	0.034	0.1632245	0.033	-0.6598	-0.1645
-0.68	0.035	0.1645935	0.035	-0.6598	-0.1645
-0.68	0.036	0.11150792	0.036	-0.6598	-0.1645
-0.68	0.037	0.11763133	0.037	-0.6598	-0.1645
-0.68	0.038	0.12420192	0.038	-0.6598	-0.1645
-0.68	0.039	0.10292562	0.039	-0.6598	-0.1645
-0.68	0.04	0.09316535	0.04	-0.6598	-0.1645
-0.68	0.041	0.1042342	0.041	-0.6598	-0.1645
-0.68	0.042	0.12174782	0.042	-0.6598	-0.1645
-0.68	0.043	0.11927513	0.043	-0.6598	-0.1645
-0.68	0.044	0.1208211	0.044	-0.6598	-0.1645
-0.68	0.045	0.1202437	0.044	-0.6598	-0.1645
-0.68	0.046	0.07140023	0.046	-0.6598	-0.1645
-0.68	0.047	0.07665293	0.046	-0.6598	-0.1645
-0.68	0.048	0.1188933	0.048	-0.6598	-0.1645
-0.68	0.049	0.0880431	0.049	-0.6598	-0.1645
-0.68	0.05	0.10630173	0.05	-0.6598	-0.1645
-0.67	-0.05	0.10191988	-0.05	-0.6501	-0.1621
-0.67	-0.049	0.0938127	-0.05	-0.6501	-0.1621
-0.67	-0.048	0.09475798	-0.048	-0.6501	-0.1621
-0.67	-0.047	0.09483245	-0.047	-0.6501	-0.1621
-0.67	-0.046	0.08116518	-0.046	-0.6501	-0.1621
-0.67	-0.045	0.09439938	-0.046	-0.6501	-0.1621
-0.67	-0.044	0.09897688	-0.044	-0.6501	-0.1621
-0.67	-0.043	0.10067192	-0.044	-0.6501	-0.1621
-0.67	-0.042	0.07755165	-0.042	-0.6501	-0.1621
-0.67	-0.041	0.06306478	-0.041	-0.6501	-0.1621
-0.67	-0.04	0.11622975	-0.04	-0.6501	-0.1621
-0.67	-0.039	0.0916333	-0.039	-0.6501	-0.1621
-0.67	-0.038	0.08387537	-0.038	-0.6501	-0.1621
-0.67	-0.037	0.11327278	-0.037	-0.6501	-0.1621
-0.67	-0.036	0.0725504	-0.036	-0.6501	-0.1621
-0.67	-0.035	0.1149259	-0.035	-0.6501	-0.1621
-0.67	-0.034	0.11301188	-0.034	-0.6501	-0.1621
-0.67	-0.033	0.09624812	-0.033	-0.6501	-0.1621
-0.67	-0.032	0.1050119	-0.033	-0.6501	-0.1621
-0.67	-0.031	0.09941922	-0.031	-0.6501	-0.162
-0.67	-0.03	0.10841123	-0.03	-0.6501	-0.1621
-0.67	-0.029	0.10626912	-0.029	-0.6501	-0.1621
-0.67	-0.028	0.09195932	-0.028	-0.6501	-0.1621
-0.67	-0.027	0.11168015	-0.028	-0.6501	-0.1621
-0.67	-0.026	0.09588018	-0.026	-0.6501	-0.1621
-0.67	-0.025	0.08959365	-0.025	-0.6501	-0.162
-0.67	-0.024	0.09778015	-0.025	-0.6501	-0.1621
-0.67	-0.023	0.09581505	-0.023	-0.6501	-0.1621
-0.67	-0.022	0.07351898	-0.022	-0.6501	-0.1621
-0.67	-0.021	0.07762152	-0.021	-0.6501	-0.1621
-0.67	-0.02	0.1094822	-0.021	-0.6501	-0.1621
-0.67	-0.019	0.10960795	-0.019	-0.6501	-0.1621
-0.67	-0.018	0.07086935	-0.018	-0.6501	-0.1621
-0.67	-0.017	0.11062775	-0.017	-0.6501	-0.1621
-0.67	-0.016	0.11031578	-0.016	-0.6501	-0.1621
-0.67	-0.015	0.10907242	-0.015	-0.6501	-0.1621
-0.67	-0.014	0.10226905	-0.014	-0.6501	-0.1621
-0.67	-0.013	0.07243872	-0.013	-0.6501	-0.1621
-0.67	-0.012	0.10710733	-0.013	-0.6501	-0.1621
-0.67	-0.011	0.09709095	-0.011	-0.6501	-0.1621
-0.67	-0.01	0.0972539	-0.01	-0.6501	-0.1621
-0.67	-0.009	0.12143113	-0.009	-0.6501	-0.1621
-0.67	-0.008	0.12072805	-0.009	-0.6501	-0.1621
-0.67	-0.007	0.08287425	-0.007	-0.6501	-0.1621
-0.67	-0.006	0.1070422	-0.006	-0.6501	-0.1621
-0.67	-0.005	0.12636715	-0.005	-0.6501	-0.1621
-0.67	-0.004	0.07974493	-0.004	-0.6501	-0.1621
-0.67	-0.003	0.1012493	-0.003	-0.6501	-0.1621
-0.67	-0.002	0.10841125	-0.002	-0.6501	-0.1621
-0.67	-0.001	0.11250905	-0.001	-0.6501	-0.1621
-0.67	0.0	0.09151695	-0.001	-0.6501	-0.1621
-0.67	0.001	0.08650635	0.001	-0.6501	-0.1621
-0.67	0.002	0.12905878	0.002	-0.6501	-0.1621
-0.67	0.003	0.07621525	0.003	-0.6501	-0.1621
-0.67	0.004	0.10854158	0.004	-0.6501	-0.1621
-0.67	0.005	0.13968512	0.004	-0.6501	-0.1621
-0.67	0.006	0.19506668	0.006	-0.6501	-0.1621
-0.67	0.007	0.1131004	0.007	-0.6501	-0.1621
-0.67	0.008	0.10902123	0.008	-0.6501	-0.1621
-0.67	0.009	0.08680445	0.009	-0.6501	-0.1621
-0.67	0.01	0.07620125	0.009	-0.6501	-0.1621
-0.67	0.011	0.10512368	0.011	-0.6501	-0.1621
-0.67	0.012	0.12966405	0.012	-0.6501	-0.1621
-0.67	0.013	0.0154554	0.013	-0.6501	-0.1621
-0.67	0.014	0.0004936	0.013	-0.6501	-0.1621
-0.67	0.015	0.00202103	0.015	-0.6501	-0.1621
-0.67	0.016	-0.00111296	0.016	-0.6501	-0.1621
-0.67	0.017	0.01211192	0.017	-0.6501	-0.1621
-0.67	0.018	0.00480569	0.018	-0.6501	-0.1621
-0.67	0.019	-0.00024215	0.018	-0.6501	-0.1621
-0.67	0.02	0.00749717	0.02	-0.6501	-0.1621
-0.67	0.021	0.01092914	0.021	-0.6501	-0.1621
-0.67	0.022	-0.03336477	0.022	-0.6501	-0.1621
-0.67	0.023	0.00433072	0.023	-0.6501	-0.1621
-0.67	0.024	-0.0160002	0.024	-0.6501	-0.1621
-0.67	0.025	-0.00379051	0.024	-0.6501	-0.1621
-0.67	0.026	0.00396744	0.026	-0.6501	-0.1621
-0.67	0.027	0.19531815	0.027	-0.6501	-0.1621
-0.67	0.028	0.01706195	0.028	-0.6501	-0.1621
-0.67	0.029	0.02166271	0.028	-0.6501	-0.1621
-0.67	0.03	0.04226834	0.03	-0.6501	-0.1621
-0.67	0.031	0.21260828	0.031	-0.6501	-0.1621
-0.67	0.032	0.05764453	0.032	-0.6501	-0.1621
-0.67	0.033	0.05099018	0.032	-0.6501	-0.1621
-0.67	0.034	0.1269633	0.034	-0.6501	-0.1621
-0.67	0.035	0.16431878	0.035	-0.6501	-0.1621
-0.67	0.036	0.19931345	0.035	-0.6501	-0.1622
-0.67	0.037	0.1341298	0.037	-0.6501	-0.162
-0.67	0.038	0.10441114	0.038	-0.6501	-0.1621
-0.67	0.039	0.12053703	0.039	-0.6501	-0.1622
-0.67	0.04	0.12578508	0.039	-0.6501	-0.1621
-0.67	0.041	0.09936332	0.041	-0.6501	-0.1621
-0.67	0.042	0.1192565	0.042	-0.6501	-0.1621
-0.67	0.043	0.08973807	0.042	-0.6501	-0.1621
-0.67	0.044	0.09570325	0.044	-0.6501	-0.1621
-0.67	0.045	0.13480963	0.044	-0.6501	-0.1621
-0.67	0.046	0.11104218	0.046	-0.6501	-0.1621
-0.67	0.047	0.10822038	0.046	-0.6501	-0.1621
-0.67	0.048	0.06896485	0.048	-0.6501	-0.1621
-0.67	0.049	0.11738455	0.049	-0.6501	-0.1621
-0.67	0.05	0.13266305	0.049	-0.6501	-0.1621
-0.66	-0.05	0.08025719	-0.05	-0.6404	-0.1597
-0.66	-0.049	0.10158455	-0.049	-0.6404	-0.1596
-0.66	-0.048	0.08443882	-0.048	-0.6404	-0.1596
-0.66	-0.047	0.12648363	-0.047	-0.6404	-0.1598
-0.66	-0.046	0.10622258	-0.046	-0.6404	-0.1597
-0.66	-0.045	0.09674635	-0.045	-0.6404	-0.1596
-0.66	-0.044	0.0939896	-0.044	-0.6404	-0.1596
-0.66	-0.043	0.1329611	-0.043	-0.6404	-0.1597
-0.66	-0.042	0.08415942	-0.043	-0.6404	-0.1597
-0.66	-0.041	0.06164463	-0.041	-0.6404	-0.1597
-0.66	-0.04	0.12017855	-0.04	-0.6404	-0.1596
-0.66	-0.039	0.0859243	-0.039	-0.6404	-0.1596
-0.66	-0.038	0.0781989	-0.038	-0.6404	-0.1596
-0.66	-0.037	0.09666248	-0.037	-0.6404	-0.1596
-0.66	-0.036	0.114083	-0.036	-0.6404	-0.1596
-0.66	-0.035	0.10739603	-0.035	-0.6404	-0.1596
-0.66	-0.034	0.10389423	-0.034	-0.6404	-0.1597
-0.66	-0.033	0.09934942	-0.033	-0.6404	-0.1597
-0.66	-0.032	0.1097803	-0.032	-0.6404	-0.1596
-0.66	-0.031	0.1078431	-0.031	-0.6404	-0.1597
-0.66	-0.03	0.09845533	-0.03	-0.6404	-0.1597
-0.66	-0.029	0.0845506	-0.029	-0.6404	-0.1597
-0.66	-0.028	0.10473248	-0.029	-0.6404	-0.1598
-0.66	-0.027	0.09682088	-0.027	-0.6404	-0.1597
-0.66	-0.026	0.09208962	-0.027	-0.6404	-0.1596
-0.66	-0.025	0.08830848	-0.025	-0.6404	-0.1596
-0.66	-0.024	0.0905996	-0.024	-0.6404	-0.1596
-0.66	-0.023	0.08409423	-0.023	-0.6404	-0.1596
-0.66	-0.022	0.11264878	-0.022	-0.6404	-0.1596
-0.66	-0.021	0.0967975	-0.022	-0.6404	-0.1597
-0.66	-0.02	0.08533288	-0.02	-0.6404	-0.1597
-0.66	-0.019	0.12329848	-0.019	-0.6404	-0.1596
-0.66	-0.018	0.12469078	-0.018	-0.6404	-0.1596
-0.66	-0.017	0.0985019	-0.018	-0.6404	-0.1596
-0.66	-0.016	0.09922363	-0.016	-0.6404	-0.1596
-0.66	-0.015	0.1262694	-0.015	-0.6404	-0.1596
-0.66	-0.014	0.1223532	-0.015	-0.6404	-0.1597
-0.66	-0.013	0.0785575	-0.013	-0.6404	-0.1596
-0.66	-0.012	0.08046673	-0.012	-0.6404	-0.1596
-0.66	-0.011	0.1463349	-0.012	-0.6404	-0.1597
-0.66	-0.01	0.10701888	-0.01	-0.6404	-0.1596
-0.66	-0.009	0.08591967	-0.01	-0.6404	-0.1597
-0.66	-0.008	0.09704438	-0.008	-0.6404	-0.1596
-0.66	-0.007	0.0852491	-0.007	-0.6404	-0.1597
-0.66	-0.006	0.1259156	-0.006	-0.6404	-0.1597
-0.66	-0.005	0.08816882	-0.006	-0.6404	-0.1597
-0.66	-0.004	0.11970352	-0.004	-0.6404	-0.1597
-0.66	-0.003	0.10320502	-0.003	-0.6404	-0.1596
-0.66	-0.002	0.0892398	-0.002	-0.6404	-0.1597
-0.66	-0.001	0.0976637	-0.002	-0.6404	-0.1597
-0.66	0.0	0.097687	-0.0	-0.6404	-0.1597
-0.66	0.001	0.12595742	0.001	-0.6404	-0.1597
-0.66	0.002	0.12587368	0.002	-0.6404	-0.1597
-0.66	0.003	0.0977941	0.003	-0.6404	-0.1596
-0.66	0.004	0.07772864	0.003	-0.6404	-0.1596
-0.66	0.005	0.12811803	0.005	-0.6404	-0.1597
-0.66	0.006	0.1742795	0.006	-0.6404	-0.1597
-0.66	0.007	0.0314463	0.007	-0.6404	-0.1596
-0.66	0.008	0.0605223	0.007	-0.6404	-0.1597
-0.66	0.009	0.02576981	0.009	-0.6404	-0.1596
-0.66	0.01	-0.0174298	0.009	-0.6404	-0.1596
-0.66	0.011	0.079717	0.011	-0.6404	-0.1596
